iteration,point,cut_direction,cut_support_value,trial_direction_gap,ci_lower,ci_upper,mean_gap,max_gap
22,[1.         0.1153063  0.88846777 0.39752273 1.         1.        ],[ 0.21766128 -0.51961646  0.47951115  0.63307587  0.22465722 -0.03788701],1.0222086869823788,0.44617414751595175,0.16988932752942168,0.20401724929092,0.1796610903538827,0.4295619859567271
23,[0.87891331 0.2172887  0.46403321 0.24781331 1.         0.39396671],[ 0.13525661 -0.60696574  0.40388334 -0.02860207 -0.01850865 -0.67008644],-0.11518104954368852,0.4619301616191577,0.18146232043605884,0.2164095611496565,0.17405054754538277,0.45438352982523883
24,"[3.24428364e-08 3.00544929e-01 1.61018008e-03 7.99586868e-01
 4.38836932e-02 1.00000000e+00]",[-0.46790559  0.12599356 -0.21827815  0.5984016  -0.35412959  0.48378961],0.9842383998357316,0.41950034203753783,0.19064196944098927,0.22620244419542737,0.1698110053928495,0.45757167149914446
25,"[6.11211696e-10 1.89422560e-01 6.88667365e-01 2.11834686e-01
 9.72353480e-02 1.00000000e+00]",[-0.25924018 -0.77883614  0.17307011 -0.5109128  -0.1870318  -0.0155801 ],-0.17033665248180968,0.4283410134055162,0.2134115112653937,0.2503649526333858,0.16465974523317745,0.4173875949839273
26,"[1.00000000e+00 1.83614252e-01 4.57341650e-10 8.78822354e-01
 9.99999999e-01 1.00000000e+00]",[ 0.46570888  0.0009727  -0.46931415  0.56563525  0.40224889  0.28480015],1.65002941601492,0.43681890518880984,0.2216676137691149,0.2590842717845084,0.16131747460986373,0.41323017157046316
27,"[5.04800614e-10 1.38725719e-01 5.59524994e-02 4.80420990e-01
 9.99999999e-01 2.70859112e-01]",[-0.33566332 -0.82893998 -0.08753806  0.14402062  0.10519535 -0.40089617],-0.05409376930660946,0.4166697609303042,0.2396713820580065,0.2780270083066104,0.15571950599783826,0.39253991307561165
28,"[1.08603065e-09 1.96718304e-01 7.06954108e-01 6.36390963e-01
 7.83127126e-01 1.00000000e+00]",[-0.14259232  0.17525005  0.47151433  0.79553146 -0.09314792 -0.29168861],0.5094476391950239,0.412676936513898,0.24552018288718355,0.28416085739376995,0.15280277293405156,0.40531694137638463
29,[0.24220846 0.24910577 0.33748782 0.37775643 0.04421907 0.63290218],[ 0.01960131 -0.39950747  0.40795718  0.25222154 -0.37653725 -0.68424009],-0.3115202970905026,0.39516228250646784,0.26162776550210265,0.3010055614237159,0.14753317074352612,0.38364672935650923
30,"[1.00000000e+00 1.94745210e-01 4.39309536e-12 3.72960202e-01
 4.38831961e-02 8.66651615e-01]",[ 0.21463627 -0.6493955  -0.51588851 -0.31802921 -0.29971771 -0.27404838],-0.2810996690687657,0.37297799967322903,0.26749329706830266,0.3071226793434599,0.1460558265681657,0.3776583219349612
31,"[7.64654415e-09 9.19051938e-01 3.30182634e-01 3.90139208e-02
 4.38832717e-02 1.00000000e+00]",[-0.29124836  0.5363138   0.19474842 -0.62350689 -0.44552625  0.04858466],0.5619108421864029,0.3674592730731826,0.271406020288893,0.31119838905926417,0.14393478312318722,0.4009967280488683
32,[0.22466984 0.64608601 0.32536995 0.1575631  1.         0.2625199 ],[ 0.06724031  0.59743552  0.50293776  0.38089249  0.11437569 -0.47690907],0.6139346099962388,0.38963105216766825,0.2856051398686574,0.32595733854227954,0.14059562945289505,0.3987480589213986
33,[1.         0.06491595 0.040049   0.29902665 1.         1.        ],[ 0.2090502  -0.75329373 -0.24529464 -0.37026684  0.43760451 -0.00904818],0.46816229702213713,0.3390352581563905,0.2983554320936891,0.33916945266992576,0.13834494338967504,0.38158660504469943
34,[0.69411204 0.21246363 0.95441187 0.16807261 0.48734836 1.        ],[ 0.06590517 -0.5507634   0.4983405  -0.53810233 -0.20625248  0.33448278],0.5478761819469253,0.35280833433115655,0.29982780792817165,0.340692739085442,0.13709807905473106,0.3820543434013483
35,"[7.06663903e-09 2.46860343e-01 1.31513505e-03 2.93068537e-01
 4.38832100e-02 1.00000000e+00]",[-0.1029719  -0.59703684 -0.35219733 -0.65366079 -0.27617341  0.07318925],-0.27834544322429083,0.3398939243763815,0.3116154719056727,0.3528703729628657,0.13293578292707625,0.38050056980189484
36,"[2.16242930e-10 5.94057308e-01 9.38546254e-02 1.75843392e-01
 9.99999997e-01 6.68283755e-02]",[-0.46414657  0.18686097  0.07707203 -0.51409993 -0.22799967 -0.65377998],-0.24385211273439322,0.3447841158214958,0.32538679017169986,0.36705856856573055,0.1302260708266732,0.36351470861899826
37,"[9.09133947e-12 1.00000000e+00 3.50238987e-11 4.28794260e-01
 1.00000000e+00 1.00000000e+00]",[-0.26624466  0.68864622 -0.02392052  0.67396645  0.00334423 -0.00812547],0.9728579167918935,0.3575275418112106,0.33868515654909737,0.38072116172978043,0.12688231272123487,0.3355722590270932
38,"[1.00000000e+00 1.00000000e+00 3.29088439e-12 1.79900865e-01
 1.00000000e+00 7.98568643e-01]",[ 0.35336449  0.61998897 -0.64320394  0.06623742  0.26370237 -0.05576344],1.2044410736225755,0.3290433845343266,0.35891335356109905,0.40143368064812995,0.12362797523621287,0.3430833339227539
39,[1.         0.20041301 0.43793292 0.64631837 0.72750272 1.        ],[ 0.19480623  0.1512447   0.42638481  0.77268815 -0.13210355 -0.37798577],0.43715666128928155,0.325573353198122,0.37472923187962237,0.4175715315517871,0.12032147369915604,0.3318420903538961
40,"[2.52170917e-02 8.15093488e-01 1.21331957e-04 1.68237471e-01
 4.42190675e-02 7.07482891e-01]",[-0.02883788  0.49538935 -0.32065671 -0.50555763 -0.31490037 -0.54422999],-0.08098922630372032,0.3104101584716697,0.38314119153016607,0.42613499046590014,0.11728080996473887,0.30906581871642924
41,"[1.00000000e+00 9.01455248e-01 7.08245786e-11 1.52497807e-01
 4.38831992e-02 1.00000000e+00]",[ 0.21488808  0.59372298 -0.60426573 -0.09564245 -0.27680399  0.38782874],1.1111992071463612,0.32383670124291597,0.3915598390346878,0.4346917614750068,0.11579671708348352,0.31052581971490856
42,"[1.97885204e-09 2.59082493e-01 1.16414359e-03 5.70466029e-01
 9.99999998e-01 2.42836079e-01]",[-0.14070731 -0.0825812  -0.35257875  0.72204649 -0.01287558 -0.57232256],0.2382410470001983,0.2999433456648106,0.4118907780147671,0.45530153755652614,0.11241196219483049,0.3043544265377025
43,[0.14341651 0.98719987 0.06554179 0.2791804  0.14823937 1.        ],[ 0.07546598  0.73837976  0.31655692  0.52197594 -0.15948873  0.22582381],1.1084059316126458,0.30632388974866154,0.4362382702672666,0.47988319232343546,0.11077577104633912,0.3089965963597647
44,"[4.71917483e-10 3.09699826e-01 9.54411779e-01 1.34020536e-01
 9.99999999e-01 7.70975221e-01]",[-0.35502224 -0.25980303  0.45056601 -0.62038316  0.17834679 -0.43216782],0.11157658036249364,0.29404336687267296,0.433254075996751,0.4768760624803037,0.1092062007492516,0.284247543224578
45,[1.         0.52537596 0.87882883 0.02941897 1.         1.        ],[ 0.3071921   0.52531407  0.60706638 -0.49452828  0.08040433 -0.10062542],1.0819173248043945,0.3080388939752142,0.43773066608824696,0.48138645855831885,0.10795775681513563,0.31259410956267086
46,[1.         0.20227087 0.52105917 0.16222242 0.04388322 1.        ],[ 0.19565812 -0.75658799  0.06814486 -0.53065767 -0.21838305 -0.23528722],-0.2528252176245635,0.27381791774658676,0.46063890375132527,0.5044117056894735,0.1044364924507587,0.2683933128708522
47,"[3.73513536e-09 2.15213720e-01 5.55354661e-01 6.13943235e-02
 9.99999998e-01 1.00000000e+00]",[-0.1086277  -0.55163132 -0.03695611 -0.70119586  0.1709921   0.40202391],0.3907241884155532,0.269991775653623,0.4641290146105379,0.5079114729437849,0.10441692241083332,0.28200387848021313
48,[1.         0.14221528 0.07187285 0.46330841 1.         0.37254232],[ 0.32415292 -0.77183277  0.05662236  0.29514999  0.04049172 -0.45523606],0.22609861971398315,0.2582852529859553,0.47111245678177427,0.5149077869965085,0.10292021073373667,0.2776111231151109
49,"[6.52444662e-10 4.10351606e-01 5.37187945e-02 3.19738894e-01
 5.14494902e-01 2.44829426e-01]",[-0.27600469 -0.29166724 -0.21840529 -0.30644974 -0.39739576 -0.73431324],-0.6136420694225414,0.2673703926438498,0.4900891421484728,0.5338761542328558,0.10056319769497087,0.2624229088698724
50,"[1.65831010e-11 4.47522361e-02 2.93597441e-11 4.78191530e-01
 1.00000000e+00 1.00000000e+00]",[-0.57212555 -0.57435386 -0.34667139 -0.19574088  0.33401948  0.26967655],0.48439077313717266,0.254764861433207,0.49108879078669765,0.5348736136267627,0.10057294848443056,0.2610410467420189
51,[1.         0.35548967 0.02124264 0.0409105  1.         1.        ],[ 0.06565707 -0.42908712 -0.25961937 -0.85507813  0.07081683 -0.08942902],-0.14598782774792485,0.2538659841594714,0.4925884280571053,0.5363696384047142,0.09939720518747808,0.24067256658753133
52,"[1.00000000e+00 6.48301484e-01 1.89140176e-11 1.20755407e-01
 1.00000000e+00 3.16892259e-01]",[ 0.11439334  0.22759845 -0.32483709 -0.80302032  0.0025706  -0.42982058],0.03134048418380479,0.2520586760495299,0.5065945615166318,0.5503230174098386,0.0984574920627587,0.30549700653981204
53,"[1.79349705e-08 5.59804382e-01 1.00000001e+00 8.80133014e-02
 9.99999873e-01 1.00000000e+00]",[-0.0025848   0.47641339  0.82679357  0.09509435 -0.0616275   0.2767582 ],1.3169921536145812,0.2578268294732211,0.5286390812943185,0.5722148744441795,0.09678544646198983,0.27785957982464526
54,[0.14515237 0.12835324 0.95441187 0.3548082  0.44412347 1.        ],[-0.05909291 -0.75715902  0.5620163   0.17227677 -0.20447804  0.18938154],0.5903269873195691,0.26952456278035236,0.5296421233706106,0.5732089404081532,0.09635703154090572,0.27207306113238894
55,"[3.22966063e-10 1.15139192e-01 5.93666405e-02 7.08249280e-01
 4.38831973e-02 1.00000000e+00]",[-0.14624391 -0.85885898 -0.20748178  0.23621674 -0.37087177  0.06768354],0.10750301550215294,0.24433519424051597,0.5431919219497896,0.5866201004096796,0.09452920218791291,0.24493225788772954
56,[0.99999985 0.3252163  0.07387276 0.3613193  0.25115275 0.52036157],[ 0.17714719 -0.31122106 -0.00417639  0.15476047 -0.43866648 -0.80954542],-0.3998862013996114,0.23949321138878765,0.5517316638596704,0.5950557769062866,0.09248265177752411,0.29160539661650914
57,"[2.85455534e-01 2.78399427e-01 2.87341089e-10 9.43388272e-01
 9.51146720e-01 9.99999993e-01]",[ 0.09678984  0.46814512 -0.0890146   0.81867889 -0.0557133  -0.30034843],0.5769526432629328,0.2716850822104975,0.5522342046737044,0.5955517901172777,0.09312280480008323,0.23574184312807434
58,[1.         0.14351429 0.0522778  0.63860579 0.0438832  1.        ],[ 0.3624367  -0.59174466  0.07606281  0.39127499 -0.5410355   0.25860552],0.766222911145962,0.2504076076029993,0.577390325827636,0.6203233704022977,0.0897135177998591,0.22514372992556786
59,[0.30502306 0.12698213 0.23088921 0.37037517 0.5184277  0.533578  ],[-0.01944785 -0.87734333  0.0402769  -0.29754957 -0.18188686 -0.32657259],-0.48679157752764235,0.2601599305850563,0.5869647959192559,0.6297214269709142,0.08732487346581559,0.23466447709993243
60,[0.50808967 0.46006588 0.86533518 0.18398307 0.31800242 0.99054589],[ 0.107227    0.52142638  0.59573908  0.3897756  -0.13814356 -0.43669577],0.40510032963567744,0.2427396379361908,0.6081597228393449,0.6504657697899597,0.08604158802902392,0.23339630320613036
61,"[2.06046102e-11 9.57543822e-01 5.98183856e-12 8.14977789e-02
 4.38831962e-02 1.00000000e+00]",[-0.19768682  0.15568112 -0.6176444  -0.40490089 -0.39426921  0.48559835],0.5843695272101045,0.2192503262405705,0.624336928913932,0.6662422933506543,0.08508123723626063,0.2189322260438893
62,"[1.63268845e-11 4.91658830e-01 1.65249197e-11 2.28040771e-02
 1.00000000e+00 1.00000000e+00]",[-0.43515961 -0.2274409  -0.42782643 -0.62728907  0.39393103  0.16491834],0.43272128946285704,0.21971665180856043,0.6466225559437673,0.6878930451157235,0.08243254850465169,0.26465409337608836
63,"[7.96591060e-08 2.76266531e-01 6.36023194e-01 2.23219416e-01
 5.70780732e-01 5.71876669e-01]",[-0.10791634 -0.45535131  0.4655424  -0.32681916 -0.26053638 -0.62417109],-0.4083129811770401,0.22482382836025416,0.649158173615922,0.6903501978075228,0.08222866121572008,0.2213300225400005
64,"[7.87520221e-11 8.12436621e-01 2.70257862e-01 6.83525096e-02
 1.00000000e+00 3.86324725e-01]",[-0.16387787  0.65638838  0.37885833 -0.30249266 -0.12587685 -0.53983137],0.2805602125626912,0.22344447450545624,0.6496653759621006,0.6908415495353761,0.0816220342544891,0.20895762923834926
65,"[1.00000000e+00 1.00000000e+00 3.16337917e-01 4.85820366e-10
 9.99999999e-01 1.00000000e+00]",[ 0.25150868  0.77148534  0.22092447 -0.54034689 -0.0260266  -0.00969472],1.0571594830698885,0.21546187275778161,0.6537239455981737,0.6947714125068394,0.0817188431147065,0.21165106548782836
66,"[1.37094905e-10 5.64414387e-02 8.44165918e-01 4.92395866e-01
 1.00000000e+00 1.00000000e+00]",[-0.24946688 -0.83274188  0.25921327  0.32935117  0.16220617  0.20574907],0.7019442528747862,0.22139473391056574,0.655753867570493,0.6967357068487199,0.07981149430984329,0.21694619151974626
67,"[1.01156981e-09 1.17683015e-01 9.54411869e-01 1.83757069e-01
 1.00000000e+00 1.00000000e+00]",[-0.09347516 -0.73190944  0.28446245 -0.56045564  0.23656904 -0.06765081],0.2512915722676692,0.21681996423241529,0.6735341575651214,0.7139048099269607,0.07796592062519883,0.21214535035799198
68,[1.         0.12771596 0.80054397 0.29496486 0.42084476 1.        ],[ 0.23605001 -0.79096414  0.41040777  0.22318808 -0.21943125 -0.22860138],0.20846550354947233,0.2081694623634031,0.6959353426933692,0.7354400056253076,0.07678107546001274,0.22882291393309973
69,[0.99999994 0.51629833 0.09920924 0.18356429 0.45482206 0.42683206],[ 0.13721882  0.06906814  0.03597482 -0.65386124 -0.33987054 -0.65731263],-0.37872069181346324,0.23243954273949535,0.703074921558196,0.7422801845638519,0.07577493513944898,0.2243514670728987
70,"[2.77839006e-10 3.90995486e-01 3.35656773e-01 7.47594758e-01
 1.00000000e+00 1.00000000e+00]",[-0.00556234  0.51972278  0.405176    0.7434384   0.06169807 -0.09582479],0.8608732576820015,0.22631005155432427,0.7127739456688581,0.7515536891399341,0.0751173937097992,0.19872302394041935
71,"[2.86084551e-10 4.02587170e-01 9.54411869e-01 1.06104047e-01
 3.71479462e-01 1.00000000e+00]",[-0.11055982 -0.20188638  0.51928742 -0.78822664 -0.21100401  0.10740143],0.35972095453530323,0.21861261241583385,0.7102204825696066,0.7491143815039335,0.07475024532579076,0.2209188518870313
72,"[1.57749714e-10 5.97048166e-01 3.93039683e-01 1.73355641e-01
 4.38831972e-02 6.47288773e-01]",[-0.16929539  0.35261916  0.40829905 -0.00513826 -0.47516027 -0.67415651],-0.087107884621658,0.21619570969126167,0.7143064014768048,0.7530168957832415,0.07392053217572303,0.20444157762658866
73,"[9.46223172e-10 1.05896484e-01 5.68258469e-02 8.04758941e-01
 1.00000000e+00 6.80982469e-01]",[-0.15804336 -0.68211376  0.10507382  0.57320527  0.24519287 -0.3316908 ],0.41434677337534703,0.2010296016567628,0.7286232948116158,0.7666595190534191,0.07336330292650431,0.2176030874938406
74,"[1.13584718e-10 5.15243255e-01 3.81850523e-02 3.47609025e-01
 1.00000000e+00 5.54100672e-02]",[-0.19859832  0.4332045   0.19654888  0.65028289 -0.11278248 -0.54651019],0.31369048240929537,0.2028868556753653,0.7322065575668223,0.770066135569479,0.07223177206425391,0.22400611116575292
75,[1.         0.38642313 0.70682698 0.1032879  0.0438832  1.        ],[ 0.1477721   0.02323192  0.53988757 -0.68301075 -0.41796186 -0.21201248],0.23745583132631978,0.19846748441248174,0.7424536836117547,0.7797900934534472,0.07145031479193067,0.21066983359372665
76,"[2.81548435e-10 1.38403874e-01 3.87449677e-01 4.75011354e-01
 9.99999995e-01 4.16741111e-01]",[-0.16358097 -0.67711741  0.32836923  0.39970937 -0.16658175 -0.46841207],-0.13841094202753826,0.20287846951153704,0.7588787595531317,0.7953187528394418,0.07016291534303122,0.2154222155021825
77,[0.20520425 0.44582704 0.35455703 0.04775854 1.         0.34086998],[-0.03771532 -0.27802473  0.06523733 -0.91417541  0.15163778 -0.24148125],-0.0828955377644717,0.19789578508251954,0.7650480443595853,0.8011321191618284,0.06974339788329013,0.20365141183499058
78,"[3.95495479e-10 5.20287802e-01 1.40375984e-01 6.46353076e-01
 4.38831979e-02 1.00000000e+00]",[-0.02181448  0.5078798   0.35900961  0.70108593 -0.24711765 -0.24516469],0.5117800403023556,0.2107577654649938,0.7593926553754233,0.7958034112693385,0.07002533232912717,0.2021969039766905
79,[1.         0.56939076 0.01800071 0.0799007  0.0438832  1.        ],[ 0.09664504 -0.17448934 -0.25566595 -0.88307101 -0.32835263 -0.08496036],-0.17723726732402728,0.20261529152142796,0.7691640221464893,0.8050045755908757,0.0691177318617169,0.2174694519315884
80,"[3.23318698e-10 8.26528523e-02 6.77931723e-02 9.52078971e-01
 9.99999995e-01 1.00000000e+00]",[-0.45274345 -0.60798057  0.24056041  0.5949552  -0.06834382  0.09418659],0.5583441313315818,0.1846417887692441,0.7696786980522677,0.8054884539697791,0.06872310718904813,0.19723504385401164
81,[1.         0.10727767 0.63543783 0.10595304 1.         1.        ],[ 0.35702615 -0.65182359  0.04521906 -0.60919532  0.18220135  0.20321736],0.6367065470892483,0.19791196058600247,0.7789498155366374,0.8141913139217477,0.06790838689799349,0.20424005904775583
82,[0.201133   0.76330996 0.05985779 0.2203342  0.53196264 0.40417078],[ 0.05283149  0.71506876  0.24767282  0.33004453 -0.21282213 -0.51992406],0.32063897219598775,0.1989829259364308,0.7835904388503435,0.8185376795639412,0.06713549373382467,0.20072001726593247
83,"[5.80164253e-10 5.54183698e-01 2.48628596e-10 1.51563501e-01
 3.69198875e-01 5.31074971e-01]",[-0.11605519 -0.2077104  -0.36296881 -0.84463287 -0.17365965 -0.26091928],-0.44580787814073164,0.21141956763105807,0.79598275070908,0.8301106724705783,0.06599075520279252,0.20103524181081073
84,"[4.59284073e-01 9.20848436e-01 1.91533252e-10 6.76771058e-02
 9.95809506e-01 5.31114415e-01]",[ 0.11627236  0.58420179 -0.26565656 -0.60686492 -0.14946138 -0.42894273],0.17363975728955794,0.18130622779435548,0.7933988846208037,0.8277017666188383,0.06626070919047218,0.1868847788896872
85,[1.         0.44552972 0.3283914  0.17464462 1.         0.28769351],[ 0.26263005  0.24646422  0.57242088  0.1529764  -0.13003508 -0.70873428],0.25319845042786,0.17396577288037962,0.8073657532154037,0.840695867307293,0.06578177672748964,0.18145694632237142
86,"[1.00000000e+00 1.00000000e+00 1.20796218e-10 3.02813755e-01
 1.00000000e+00 1.00000000e+00]",[ 0.2313119   0.61575199 -0.13977474  0.42143614  0.25397837  0.55289591],1.7815548240631216,0.17677613919121282,0.8125476908230438,0.8454994744290227,0.06504970059168778,0.18675542895641184
87,[0.99999996 0.51286059 0.01780277 0.25628983 1.         0.17100259],[ 0.20542507  0.37508275 -0.27482482  0.25460826  0.31478128 -0.76004748],0.6429622803220817,0.17764778446347584,0.818772818089817,0.8512570012894474,0.06415597707640995,0.17951046978462035
88,[1.         0.05142782 0.05752587 0.80803012 1.         1.        ],[ 0.1763756  -0.83713071  0.16739314  0.4602088   0.16222792 -0.04442197],0.6326217596968438,0.1796983239400488,0.8286452147072405,0.8603571415164276,0.062207477912510585,0.17541435388136817
89,[0.45928407 0.32365487 0.03663522 0.52164938 0.0438832  0.63067806],[ 0.13799946  0.11195907  0.08328274  0.6900697  -0.45072035 -0.5311688 ],0.1078670003402456,0.18238323219541608,0.8234467162597683,0.8555700940701072,0.06207637737372315,0.1838977283646237
90,"[2.38152408e-11 6.94649766e-01 6.55579444e-01 6.56082559e-02
 4.53359564e-02 1.00000000e+00]",[-0.17367702  0.61484841  0.61868298 -0.3487501  -0.21507238 -0.20284559],0.597223157925211,0.17764945284909717,0.8307262162999411,0.8622703584058851,0.06226881070983978,0.18067115203203704
91,"[1.50063858e-09 5.87566650e-01 4.20109015e-02 3.13010492e-01
 4.38832126e-02 5.05686817e-01]",[-0.23518744  0.2218443  -0.22421816  0.05651619 -0.54291959 -0.73975836],-0.2592922410140839,0.17323909666875836,0.8447982966654193,0.8751592549335615,0.06066282518158198,0.17906812863330518
92,"[7.66725439e-10 3.29384523e-01 3.03600393e-01 2.93115277e-01
 1.00000000e+00 1.43900388e-01]",[-0.20531592 -0.18255924  0.49947741  0.15054198  0.22102845 -0.77686765],0.24487239666379573,0.17400509496879235,0.8463647178168983,0.8765884981397684,0.05997792126007553,0.17710976649712978
93,[0.31963721 0.28286641 0.04792595 0.31060946 1.         0.06706746],[ 0.03316856 -0.60369196 -0.28360201 -0.41848299  0.0209018  -0.61519173],-0.3240964914817102,0.16498616689974963,0.8599664132860962,0.8889492297563949,0.05977032109497595,0.181798605156416
94,[1.         0.33654279 0.37648086 0.09892487 1.         0.36708077],[ 0.14770884 -0.35363068  0.19481381 -0.77732698 -0.14820113 -0.43471164],-0.2826317367573348,0.18655041943010092,0.8552526790035473,0.8846759694677291,0.05955469049742334,0.18886167629126083
95,[0.33819738 0.25848372 0.2516993  0.43016845 1.         0.21743226],[ 0.13285715  0.03971294  0.47161682  0.66736637 -0.02934854 -0.55866826],0.31016162553610394,0.173750079414615,0.8583945023116014,0.8875254757993629,0.059641071062803266,0.17216534439885367
