iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap,wall_time_seconds,implied_threshold_for_tolerance
169,"[[-4.31278358e-01 -3.28689423e-01  6.21336797e-02 -5.31984595e-01
  -6.03306585e-02  1.98320846e-02  6.09326238e-03  2.11774562e-02
  -1.76663883e-01 -4.41541126e-01 -4.33608131e-01 -1.35414021e-02
   1.43962349e-02]
 [ 9.60222737e-02 -9.64336114e-02  9.85876993e-04 -1.29932748e-01
   1.13531063e-01  1.85311756e-01  4.06523456e-01 -3.96379246e-01
   1.11911061e-01  6.44388187e-01  3.79225273e-01  1.39920901e-01
  -6.19623171e-02]
 [-1.24053274e-01 -4.58844159e-01  6.43004506e-02  2.15887332e-02
   1.51484988e-01  6.68847661e-02  2.95169652e-01  5.28323986e-01
  -4.37999446e-04  3.82234501e-01  4.77958025e-01 -1.43370732e-02
  -3.23533363e-02]
 [ 5.14491014e-01  3.02559262e-01  4.81461825e-02  3.40809080e-01
   8.37846115e-02  9.12261846e-02 -1.83638768e-01 -2.82577985e-01
  -4.06816795e-01  1.05760655e-01  4.03431279e-01 -2.38058324e-01
  -1.60819337e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.11084794 0.16577825 0.49807502 0.21149855 0.32527805 0.43908838
  0.12549882 0.19266315 0.2472349  0.05877631 0.08877347 0.12001323
  1.00000016]
 [0.1113709  0.16688493 0.22501942 0.21837894 0.33816268 0.53752381
  0.12200399 0.18747326 0.25769571 0.06840597 0.10538249 0.14574851
  0.25553897]
 [0.10483147 0.15736172 0.2698941  0.22017614 0.33628077 0.45956993
  0.12921947 0.20512845 0.27237323 0.07070686 0.10619802 0.13731889
  0.40138518]
 [0.13418891 0.19674855 0.26153334 0.22547573 0.34614399 0.54305383
  0.11032424 0.16154537 0.20937128 0.06487459 0.09980806 0.12824282
  1.00000016]]",[-0.28528545  0.19717864  0.2278047   0.1459763 ],4,0.03620834025166558,0.4766024574610411,0.5204018804915245,0.020156290397609838,0.03678046570321364,31.79778528600582,0.02762576236688262
170,"[[-0.40001882 -0.17033736 -0.48227271  0.14681759  0.33441462 -0.01882469
  -0.17015762  0.11658379 -0.05565494 -0.08751214  0.1430386  -0.60827076
  -0.02975988]
 [-0.05785593  0.16437554 -0.41452999  0.25899321 -0.21917332 -0.0699293
   0.04073597 -0.26359454 -0.02914394  0.25578936  0.72055526  0.1412991
  -0.03477564]
 [-0.04833274 -0.14551582  0.11977901 -0.3107354  -0.22399481  0.18525986
   0.42150352  0.31926366  0.1230146  -0.18223838  0.66981947  0.02267684
  -0.06309059]
 [ 0.09315283 -0.30182939 -0.60901377  0.04329072 -0.03514843 -0.0575357
  -0.05975192  0.2706315  -0.48263358  0.23432726  0.38665282  0.09305607
  -0.00937873]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10362104 0.15445081 0.20388677 0.23450645 0.364163   0.49906809
  0.12221494 0.18899049 0.25478441 0.0591995  0.0894502  0.11676059
  0.56673229]
 [0.10958565 0.16368508 0.21653367 0.21322524 0.32304369 0.43138521
  0.12055582 0.18453505 0.25053301 0.07426389 0.12214669 0.37287897
  1.00000019]
 [0.11566363 0.17558202 0.23746804 0.20698538 0.31203921 0.51020588
  0.12610814 0.19984991 0.2763821  0.06705571 0.10271554 0.13398939
  0.2530074 ]
 [0.10534727 0.15328047 0.19835527 0.22100903 0.33735825 0.44855845
  0.11958844 0.183078   0.23625653 0.07773263 0.12588402 0.26016567
  1.00000031]]",[-0.11248821 -0.04105102  0.15222689 -0.1752551 ],4,0.03878718093984715,0.47111245678177427,0.5149077869965085,0.020234621384390115,0.03596224302544627,31.142337021999992,0.027684329516932643
171,"[[ 0.04000765 -0.5429641   0.19203339 -0.45382721 -0.05054047 -0.15278812
  -0.50197987 -0.10554076  0.18291783  0.14337298 -0.27908075  0.19526944
  -0.0412463 ]
 [-0.21275723 -0.02019235  0.09366832  0.68635153 -0.31136287 -0.18837071
  -0.05758002  0.0844018   0.08770243 -0.22950414  0.51291909  0.08899711
  -0.01531737]
 [-0.34345087  0.50526976 -0.0363308  -0.58352526 -0.1266201   0.08099818
   0.02415559  0.02994858  0.02218682 -0.40987867 -0.29282671  0.07630788
  -0.02802472]
 [-0.63193143  0.17521964 -0.00276103  0.02686702 -0.21257431 -0.00179469
   0.06898288 -0.51111786 -0.16331462  0.40669988  0.20385898 -0.15413788
   0.02543008]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.11673929 0.17557108 0.3275603  0.2069802  0.31188188 0.40745011
  0.12225559 0.19416722 0.27748259 0.06728174 0.10241903 0.36635289
  1.00000002]
 [0.11463224 0.17537    0.47871543 0.20788933 0.31043043 0.4044417
  0.12330873 0.19035727 0.27737098 0.06792928 0.11494216 0.16587925
  1.00000001]
 [0.12248233 0.18664202 0.24611486 0.20244123 0.30385053 0.48327549
  0.12537294 0.19657091 0.26024893 0.06056146 0.09091297 0.16260863
  0.40737393]
 [0.11491427 0.1822156  0.26174328 0.21239833 0.31849521 0.43560674
  0.11328705 0.16563544 0.21524513 0.08195066 0.12065587 0.1499138
  1.00000024]]",[-0.21945671  0.06285804 -0.10992561 -0.15594028],4,0.03830936447165176,0.4756040785314651,0.5194031513894666,0.02015122125693917,0.039138808387771375,31.572782471004757,0.027467192897379394
172,"[[ 0.27944732  0.36323955 -0.23917105  0.3188178   0.08770593  0.17088967
  -0.19536436 -0.51930501  0.17772557  0.23756843  0.4075694   0.17050086
  -0.05629932]
 [ 0.50055483 -0.36389763  0.09157485 -0.14505122 -0.07728458  0.01005313
   0.68212853 -0.10769097  0.13482614  0.26188791 -0.09808537  0.08373591
  -0.03508721]
 [-0.08666146 -0.35211293  0.08201212  0.2351824   0.29172714 -0.21639553
  -0.00488905 -0.03718608  0.04739582 -0.14804477 -0.60105662 -0.53607762
  -0.01786545]
 [ 0.28003058 -0.17227904  0.38761644 -0.38652134  0.03531245  0.39727062
  -0.41242625 -0.25055005  0.39345303 -0.10137751 -0.16422228 -0.06781143
  -0.0605464 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.11878617 0.17887059 0.23151776 0.22048369 0.33910112 0.49591301
  0.1137654  0.17311477 0.26793863 0.06811313 0.10577568 0.18549731
  0.38615753]
 [0.11900646 0.17860065 0.2464405  0.20635498 0.31149517 0.41772046
  0.12628086 0.19786006 0.57574279 0.06684208 0.10191514 0.14046821
  1.00000004]
 [0.10779487 0.16238717 0.45762776 0.22826988 0.34627917 0.44276578
  0.12300585 0.19435446 0.27374745 0.05626816 0.08354723 0.10716428
  1.00000023]
 [0.1185357  0.17925962 0.31191723 0.21863828 0.33381844 0.70553457
  0.12222157 0.19292606 0.28163921 0.06080969 0.09174745 0.12263611
  1.00000003]]",[ 0.2322507   0.09397922 -0.09881253  0.25275547],4,0.04439982171347143,0.4756040785314651,0.5194031513894666,0.020106435867218813,0.040000422730405494,31.325135077000596,0.027500040441525958
173,"[[-0.17420466 -0.3220929  -0.02389089 -0.69962098 -0.04665677  0.05147417
  -0.29455359  0.1919185   0.04782966  0.08730261  0.10264502 -0.47637603
   0.0082517 ]
 [-0.22776193 -0.56726525 -0.00860635  0.09083382  0.36654549  0.13837867
   0.11826128  0.64803262  0.11112499 -0.07305162 -0.06723129  0.08001838
  -0.04433109]
 [ 0.63160911 -0.3302247  -0.40336418  0.19707518  0.13608333 -0.35821294
  -0.2330092  -0.07302955  0.02910975  0.02401226 -0.28616106  0.02125227
  -0.01595995]
 [-0.52447811  0.2101297  -0.23269707  0.14079025 -0.54150937  0.01891719
  -0.00509132 -0.5069756  -0.01721167  0.0007919  -0.22078911  0.04838123
   0.06908338]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.1102154  0.16323195 0.22148882 0.20183419 0.30612425 0.52856688
  0.13026037 0.21425475 0.32991349 0.0634809  0.09289252 0.11637951
  1.00000002]
 [0.10436549 0.15704346 0.21475016 0.22523751 0.34265922 0.54538191
  0.12776759 0.20630184 0.28634505 0.06055502 0.09235128 0.12385001
  0.46294384]
 [0.11333061 0.16179491 0.20748754 0.22295784 0.33914337 0.42931604
  0.12141308 0.19365672 0.3174717  0.06015167 0.09157849 0.1386899
  0.53828723]
 [0.1168254  0.18019221 0.23365801 0.2067215  0.30757449 0.42711716
  0.11523023 0.17456342 0.23682581 0.06836907 0.1056453  0.35139555
  1.00000012]]",[-0.21893138  0.26619991 -0.19283329 -0.2374995 ],4,0.03997718679857465,0.48309405438554726,0.5268914857726938,0.02006280871559158,0.03612835622150934,31.547990706996643,0.027614424356598444
174,"[[-0.18030531 -0.54533541 -0.18709637 -0.04161225 -0.26894694 -0.11511954
   0.1113854  -0.43493361 -0.24918827 -0.39032476 -0.35954857 -0.04957447
  -0.00476809]
 [ 0.02304673 -0.01060771  0.14894377  0.31407687 -0.14858503  0.15027619
   0.063495   -0.34802052 -0.58545948  0.22171522  0.54513216  0.13597835
   0.03373167]
 [-0.07294642 -0.33862132  0.18604475  0.06734152 -0.40861356  0.17477612
   0.20778094  0.42174157 -0.15600076  0.42689386  0.29041278 -0.35826175
  -0.05523242]
 [-0.23042743  0.17868271 -0.00543993  0.3094322  -0.50817844 -0.00743793
   0.31881358 -0.33658107 -0.16973832 -0.25269848  0.4946676  -0.09165921
   0.01425434]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10649429 0.15639739 0.20538712 0.22959031 0.34953332 0.45163959
  0.11626097 0.1724111  0.22458227 0.05942484 0.09141935 0.16269258
  1.00000067]
 [0.1188984  0.17991298 0.32479926 0.2207145  0.33638573 0.58027768
  0.11285241 0.16539735 0.21382331 0.06902369 0.11245786 0.16249503
  1.00000007]
 [0.11391106 0.17227221 0.53066211 0.20873734 0.31472153 0.46461798
  0.12510003 0.19676728 0.254905   0.0670703  0.10212386 0.13001349
  1.00000024]
 [0.12160445 0.18487099 0.25407637 0.20318449 0.3028129  0.41853588
  0.1160735  0.17091774 0.22107229 0.07094026 0.1285081  0.17144054
  1.00000019]]",[-0.48536898  0.11260443  0.02443543 -0.10435789],4,0.03926147062750607,0.47959811950847553,0.523397542538959,0.020050418295483957,0.03544122233301952,31.46096615199349,0.027574507502581613
175,"[[-0.06830728 -0.12318633 -0.70613722 -0.29460784 -0.15331983  0.05313134
   0.56030447 -0.10320061 -0.04894441  0.04430733 -0.18186274  0.04401502
   0.06666511]
 [ 0.34376576  0.07809233  0.06159319 -0.07373391 -0.42421178  0.08634503
  -0.49913119  0.18107542  0.09169876 -0.24906021 -0.56713205  0.0700717
  -0.01328436]
 [-0.29832094 -0.06475868  0.04344714  0.09974344  0.14224241 -0.10382229
  -0.19889986  0.69794064  0.06318936  0.5397408  -0.18431041  0.07987151
   0.04021748]
 [-0.46283641  0.27905514  0.07767403  0.47062673  0.30976339 -0.03123418
   0.05936465 -0.42189509  0.11980701  0.42685055 -0.03237547  0.04669324
  -0.04643081]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10538905 0.15283307 0.19709057 0.20959722 0.32012916 0.51873864
  0.14274639 0.21526216 0.27839614 0.0670875  0.10196572 0.14983966
  1.00000023]
 [0.12319694 0.18629231 0.24998999 0.20533234 0.30698274 0.47916628
  0.12373104 0.1973428  0.48593554 0.05899236 0.08918249 0.12534772
  1.00000002]
 [0.1058761  0.15999511 0.22174084 0.21799198 0.33196111 0.42758288
  0.12920419 0.21562019 0.29704043 0.06722568 0.10197455 0.32303912
  1.00000027]
 [0.11387567 0.17525661 0.24345373 0.22654425 0.34750726 0.45512089
  0.11498923 0.17548498 0.29892316 0.06491162 0.09903374 0.13342347
  0.25670254]]",[-0.14663928 -0.08293179  0.21932723  0.20257346],4,0.03752752548657602,0.4940882625469913,0.5378654659634011,0.019953733761438754,0.04275647985281168,31.480589622995467,0.02724245583903917
176,"[[-0.1885211  -0.06926062 -0.23994161 -0.41858979 -0.37280281 -0.21708148
   0.57129702 -0.02861328 -0.3025397  -0.25440458  0.14327568 -0.19131745
  -0.01363124]
 [ 0.01317587 -0.24780688  0.07376494  0.07791519 -0.01385851  0.08853
  -0.01093775 -0.23765966 -0.37517772  0.45985704  0.3453801  -0.61088861
   0.13257307]
 [-0.6425895   0.05799718 -0.01559291 -0.49664989 -0.12959487 -0.13841952
   0.13033172 -0.38916273  0.03752554  0.26558165 -0.24503798 -0.01585097
  -0.01361557]
 [-0.13354177 -0.58769328 -0.00099502 -0.36220874  0.21978247 -0.22015066
   0.07421496 -0.09812932  0.0063093  -0.14852352  0.54371929 -0.27538719
  -0.01055251]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.11247389 0.16931629 0.22962514 0.19675092 0.29601733 0.40321213
  0.14718805 0.21548825 0.27181579 0.06709186 0.10605387 0.15178391
  0.98961512]
 [0.11226732 0.16908176 0.31931115 0.22312126 0.34692646 0.63858052
  0.11291746 0.16957596 0.22249427 0.06732087 0.10138793 0.12645851
  1.00000055]
 [0.11278112 0.17273309 0.23476797 0.20033935 0.30056681 0.39638138
  0.12508263 0.19202446 0.34580152 0.06973239 0.10549523 0.13804015
  0.59805891]
 [0.10365027 0.15176363 0.21338471 0.21145009 0.31970891 0.41064033
  0.12824468 0.19922681 0.30802617 0.0729659  0.11605898 0.14557643
  0.89946221]]",[-0.41698611  0.04852885 -0.32254382 -0.20537383],4,0.03569923046679885,0.509097469092973,0.5528128799198231,0.01982440619215332,0.03579980317840209,31.657029679001425,0.02684668078049321
177,"[[-0.22281478  0.03084682 -0.22996833 -0.37076498 -0.10399971 -0.02525114
  -0.38867385  0.1742665  -0.38039881  0.32942981 -0.55717233 -0.04987759
  -0.00204384]
 [-0.52638508 -0.57115399  0.02971553  0.23052994  0.01153441 -0.11011824
   0.38764119  0.0898354   0.07005163 -0.38581729  0.10934388  0.07649235
  -0.02258899]
 [ 0.48705248 -0.24585556 -0.00284721 -0.27120999 -0.17679972 -0.3263982
   0.09025733 -0.06378912 -0.39370844 -0.30359304 -0.4750537   0.07499638
   0.01694251]
 [ 0.4434006  -0.50185719  0.08674194 -0.01516625  0.17408729  0.12980168
  -0.06334406  0.36008497 -0.27134051  0.35509532 -0.23181648 -0.32849332
  -0.03984312]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.11507733 0.17180067 0.2235552  0.2099737  0.32573515 0.47434681
  0.11473036 0.17354204 0.22471918 0.06601201 0.0951321  0.12592339
  1.0000004 ]
 [0.10165492 0.15393712 0.21474878 0.22405387 0.33986743 0.43556125
  0.13079935 0.20629629 0.30032545 0.0628144  0.09835927 0.32675403
  1.00000071]
 [0.12441914 0.18850287 0.25791773 0.20178274 0.30214151 0.39677082
  0.12274104 0.18904917 0.24405291 0.06159789 0.09347476 0.34810055
  1.00000004]
 [0.11178069 0.16585961 0.24030247 0.22294867 0.34645174 0.54964722
  0.1225067  0.18878354 0.2438894  0.0599403  0.09010491 0.11792897
  0.31490476]]",[-0.33487337 -0.04824251 -0.34125362  0.05859879],4,0.039499838132568854,0.48359356120491837,0.5273905329691797,0.019949456554056673,0.03326401581606367,31.309743303005234,0.027330222278807825
178,"[[-0.34343176 -0.25853628  0.27216144  0.00451937  0.189309   -0.13044716
  -0.26303861 -0.38217627  0.14022348 -0.42732026 -0.35975414  0.35853464
  -0.11306461]
 [ 0.15912793  0.35284352 -0.40325721 -0.67575818  0.46302273 -0.01886369
   0.10437636 -0.03164067  0.00739841  0.04419249  0.00485754 -0.00774659
   0.04670657]
 [-0.08100091  0.2351333  -0.27831485 -0.15422445 -0.47959576 -0.35887657
   0.4568303   0.2495313   0.09744955 -0.32160153 -0.12922326  0.12449609
   0.24903953]
 [ 0.2023907  -0.19321451 -0.04031363  0.3425284   0.54093029 -0.06892494
   0.05438126 -0.6413394   0.10171178  0.05354945 -0.16339506 -0.22518104
  -0.02254348]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.11517579 0.17574947 0.25093266 0.22037196 0.33566584 0.44185258
  0.12124365 0.19054649 0.25791576 0.06174374 0.0937379  0.19480979
  0.15014666]
 [0.12034173 0.17480952 0.21846297 0.2091139  0.35386777 0.47454254
  0.12385173 0.18857407 0.27867172 0.06663494 0.10079236 0.13330784
  1.0000009 ]
 [0.1197854  0.1812896  0.23665201 0.19912277 0.29821098 0.39184875
  0.13561705 0.21244231 0.29488927 0.06451637 0.09812799 0.31907757
  1.00000014]
 [0.10708453 0.16093565 0.22057992 0.25011291 0.37883907 0.4920813
  0.11246528 0.17036423 0.31941031 0.05908395 0.0893609  0.11731201
  1.00000003]]",[-0.08558178  0.06445074  0.05174137  0.10731042],4,0.04131245061669734,0.47111245678177427,0.5149077869965085,0.019955022505110057,0.03330148685580042,31.645410527999047,0.027336360435664786
179,"[[-0.32279351 -0.69356147  0.28327608 -0.06316985  0.15488374  0.30617525
  -0.37474071  0.04625356 -0.02162631 -0.01165261  0.14105917  0.20289448
  -0.09258231]
 [-0.03433141 -0.34941668  0.09317385  0.16971415  0.32321419 -0.55699979
  -0.16666396 -0.10932565 -0.12834593  0.41862059 -0.39169347  0.19894083
  -0.0091006 ]
 [-0.02328399  0.23883633  0.24836757  0.18429856  0.04081316  0.28091281
  -0.27500756 -0.64815446  0.2722862   0.29521068 -0.25061211  0.1903262
   0.10065759]
 [ 0.02246188 -0.62180205  0.07753685 -0.05237054  0.30279268 -0.43677273
  -0.26515188  0.30563725 -0.21657229 -0.27822598 -0.16299875 -0.07869036
   0.02924952]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10817918 0.1617908  0.29126955 0.22180664 0.34358136 0.72015527
  0.12101551 0.18744644 0.24722357 0.06549066 0.10028543 0.13437888
  1.00000008]
 [0.11137308 0.16755892 0.23829394 0.21744733 0.33008584 0.42423853
  0.12109272 0.19014193 0.25258665 0.06661613 0.10174913 0.44697625
  1.00000003]
 [0.11940877 0.18091254 0.28395602 0.22124822 0.34046196 0.71899761
  0.11462429 0.17451865 0.25763355 0.06472445 0.09880252 0.13109603
  1.00000045]
 [0.10871997 0.16285541 0.51132424 0.22098183 0.33581283 0.42454996
  0.12395665 0.1959961  0.25454583 0.05960254 0.09067794 0.12305481
  1.00000011]]",[ 0.10111524 -0.13841118  0.41306769 -0.19438669],4,0.03711043377756207,0.49058895551452003,0.5343748948828642,0.01983906941722268,0.03193859513831092,31.509448953001993,0.026922978354481153
180,"[[ 0.57964271  0.54654553  0.12752315 -0.00450296  0.28294059 -0.14925571
   0.16619641  0.14652844  0.12904633  0.28208904 -0.17417862 -0.26600206
  -0.01652063]
 [-0.1456164  -0.02427331 -0.05203248 -0.47323126  0.49847036 -0.19456759
  -0.12956318 -0.31119167  0.11987485 -0.5638329  -0.02861193  0.13598918
  -0.00247675]
 [ 0.54806346  0.37457501 -0.46727942  0.15287109  0.21819141  0.03397075
  -0.0164665   0.29383884 -0.02253073 -0.34577223 -0.19389426 -0.15665402
   0.00499335]
 [-0.04211118  0.35156486 -0.13981536 -0.30927969 -0.0623708  -0.02244934
  -0.17690616 -0.59559939  0.01547864 -0.04083541  0.59962283  0.05263733
   0.06908462]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.13463503 0.1978964  0.3862237  0.21525681 0.32721024 0.42379944
  0.12362727 0.1931714  0.35234749 0.05933811 0.08931686 0.1169956
  1.00000027]
 [0.11393719 0.17185086 0.23177181 0.22077464 0.34028849 0.43780962
  0.12030884 0.18540985 0.26900897 0.06076655 0.09337573 0.43207233
  1.        ]
 [0.13157441 0.18632234 0.23001023 0.22598347 0.34568083 0.51177853
  0.12474834 0.2005266  0.26756001 0.05555684 0.083037   0.10877031
  1.00000002]
 [0.12102098 0.18266353 0.23640665 0.2027702  0.30423813 0.41257926
  0.1134614  0.17122657 0.24204808 0.08036162 0.13422811 0.23085837
  1.00000044]]",[ 0.31166985 -0.07455109  0.16526386 -0.02474879],4,0.036481844208982483,0.5055935524617328,0.5493269184305429,0.019708732742340977,0.034951495644562444,31.783776215001126,0.02683680612817424
181,"[[ 0.37191722  0.23548806  0.15998474 -0.37077727  0.05241457  0.11963309
  -0.16528621  0.40332456  0.21201088 -0.33960601  0.51815616 -0.06384042
  -0.05709816]
 [-0.49172673 -0.22108364 -0.00320303  0.31190494  0.02289118 -0.27674223
  -0.14056407  0.45746978 -0.41845218 -0.35241495 -0.07741658  0.01930926
  -0.01483473]
 [-0.1100427  -0.00402369  0.04552813 -0.05608916 -0.10232317  0.20185475
  -0.42210448 -0.13353495  0.20001249 -0.69886406  0.40269514  0.20796458
  -0.04009804]
 [-0.28738358 -0.11891388 -0.06472696  0.41419179 -0.01587903 -0.07955681
   0.14221293  0.24134654 -0.31981734  0.49367949  0.40767403 -0.35976027
   0.02904336]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.12101087 0.1822774  0.25042455 0.20851309 0.31538075 0.42940798
  0.12380578 0.19687177 0.57897169 0.06589421 0.10091003 0.13205831
  1.00000019]
 [0.10390993 0.15872009 0.22213701 0.2271947  0.34213031 0.43147782
  0.12500621 0.19522572 0.25085858 0.05899075 0.09148146 0.17528167
  0.49749697]
 [0.11508513 0.1748947  0.23341419 0.21918824 0.33401009 0.4779898
  0.12088177 0.19010155 0.27455475 0.06451353 0.1018994  0.42843814
  1.00000007]
 [0.09998394 0.15352936 0.23307828 0.23390841 0.35240327 0.46289066
  0.12090978 0.18632566 0.24118661 0.08167934 0.11884903 0.14682751
  1.00000009]]",[ 0.2646527  -0.19271135  0.07072693  0.04240813],4,0.036669288276749146,0.5171104741311386,0.5607767391670402,0.019682904611015444,0.04000045839127034,31.624019955008407,0.02702458910829375
182,"[[ 0.33324356 -0.19741723  0.0132019   0.36518129 -0.3014407  -0.09769791
  -0.31142262 -0.21679324 -0.43130188 -0.20983754 -0.49068097 -0.02709752
   0.02221662]
 [ 0.23512487 -0.18020818 -0.04545081 -0.63589661 -0.00284423  0.10803501
   0.50662466 -0.43098366  0.07464383  0.01099051 -0.11893755 -0.17341954
  -0.04246114]
 [-0.62428288  0.10105065 -0.05555446  0.17467917 -0.55219256 -0.03633763
  -0.18337426  0.14583873  0.05512416 -0.43494319  0.0412817  -0.0173338
   0.1054018 ]
 [-0.01160248  0.0394765  -0.24681757 -0.05288001  0.48099793 -0.453018
  -0.29755563  0.11464565  0.02696043  0.1717343   0.44951473 -0.40483327
  -0.01230828]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.12573268 0.19050692 0.31643116 0.22482269 0.33929433 0.43722875
  0.1098002  0.161574   0.20856826 0.05749702 0.08781083 0.12048779
  1.00000003]
 [0.11977875 0.17948126 0.23757663 0.20917912 0.3227312  0.49848607
  0.12420705 0.19057329 0.26806451 0.06226583 0.09325581 0.12143178
  0.19377591]
 [0.10919263 0.16530113 0.22488687 0.20454035 0.3045236  0.41125608
  0.12972056 0.20879659 0.51249591 0.06533001 0.10138819 0.13374835
  1.00000004]
 [0.10734333 0.15864471 0.21122158 0.22019564 0.33460647 0.4229335
  0.12080162 0.19802539 0.35341667 0.0700042  0.10591016 0.13174431
  0.61308341]]",[-0.2498034  -0.13395148 -0.09755938 -0.0943757 ],4,0.0397208373244648,0.5301436777628499,0.573705940036177,0.01960081411463127,0.03718068344752845,31.75284206001379,0.026733848122288267
183,"[[ 0.47611035  0.22128928  0.15446495  0.38702913 -0.2475513   0.14617886
  -0.02596914 -0.01970947 -0.24663829 -0.08525277  0.60124676  0.18551666
  -0.05453134]
 [ 0.3779231  -0.06474902  0.04234552 -0.34104784  0.38420925  0.04416739
   0.04166767 -0.35240123 -0.11113786  0.44193798  0.10423768 -0.48931117
   0.03785356]
 [-0.4010248   0.21424799 -0.1502934  -0.04501106  0.36814298 -0.39341807
  -0.43123185  0.32224502 -0.0717612   0.41399391  0.08524005  0.06386401
  -0.02584387]
 [ 0.08980008 -0.38119728 -0.31127796 -0.2229038   0.07586923 -0.13787841
   0.53283409  0.21839355  0.12442768  0.12117169 -0.55631888 -0.0430919
   0.04644965]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.12103281 0.1828108  0.27305113 0.21724394 0.33103719 0.4558695
  0.11470954 0.17439238 0.22920038 0.06759169 0.10749555 0.40456913
  1.00000002]
 [0.12365017 0.18367285 0.31780834 0.22380804 0.3575318  0.52055316
  0.11174951 0.16520359 0.21605457 0.06160106 0.08995894 0.11226192
  1.00000001]
 [0.10885042 0.163789   0.21952167 0.21655994 0.32916714 0.41886502
  0.12142882 0.19531225 0.26136058 0.07172764 0.10745126 0.1984328
  0.34114539]
 [0.10917944 0.16178862 0.21389701 0.21064606 0.31858944 0.41758386
  0.14251249 0.21994461 0.45174144 0.06011725 0.09040368 0.12273449
  1.00000011]]",[ 0.22547167  0.07427469 -0.06037996 -0.02047779],4,0.04025681908797321,0.5251291337530134,0.5687349438471954,0.01960904714355244,0.036436789712348594,31.427716299003805,0.026824490259995504
184,"[[ 0.21232321  0.25768256 -0.19504554 -0.61136601  0.07277613  0.1126516
   0.44154166  0.39443786  0.08522153 -0.29148719 -0.06311574  0.09669338
   0.05118291]
 [-0.36435149  0.33167177  0.04398778  0.08327085 -0.03758542 -0.21065444
  -0.15081179  0.36322987 -0.06016324  0.6536597  -0.34070407 -0.03055544
  -0.00112219]
 [-0.18804589 -0.17586509  0.31237919 -0.332185    0.16713645  0.21331764
   0.584355    0.17740384  0.33158032  0.18896154  0.13896333  0.33338634
  -0.05737111]
 [-0.34745298 -0.46051208 -0.23137338  0.50548923  0.19143345  0.01124792
  -0.22715484  0.36754797  0.01294528  0.01735679 -0.13118722  0.07146962
   0.33451623]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.11997586 0.17987816 0.23235375 0.20156799 0.30421569 0.57201092
  0.1425665  0.21921766 0.29667397 0.06134534 0.09233683 0.13944103
  1.00000065]
 [0.11997259 0.18886391 0.41575864 0.20209707 0.29859326 0.38408234
  0.12706429 0.20366662 0.26675523 0.06825735 0.10075983 0.13269443
  1.00000013]
 [0.11323365 0.17135115 0.29987995 0.21670091 0.33096617 0.43743689
  0.12413407 0.19575416 0.28333299 0.06646329 0.10145281 0.39869327
  1.00000035]
 [0.1001609  0.14786987 0.19564828 0.24561319 0.36491768 0.47420025
  0.12232644 0.19894482 0.27110555 0.06089812 0.09324057 0.18712528
  1.0000009 ]]",[0.20550781 0.00579154 0.42231172 0.43674076],4,0.03538055665782064,0.5191146080767103,0.5627668212952763,0.01959027219802741,0.03492119128209812,31.707359629988787,0.026792791252535475
