iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap,wall_time_seconds,implied_threshold_for_tolerance
84,"[[ 0.08397182 -0.37179591 -0.01769785  0.26196927 -0.03242961 -0.20656585
   0.71882527 -0.22450882 -0.176698    0.34152945 -0.13022511 -0.10047485
  -0.00468925]
 [-0.02533513 -0.33031668  0.01099481  0.59089337 -0.49327281 -0.03955968
   0.26972185  0.10633461 -0.30672753  0.29112711 -0.12987617 -0.12776273
  -0.00230261]
 [-0.30666485 -0.17904232 -0.16557729 -0.29981101 -0.64344149 -0.2148033
  -0.2986081   0.2809422  -0.17702477 -0.30748059  0.01016138 -0.04505207
  -0.01817361]
 [ 0.58107383  0.28603651 -0.46907844 -0.33037553 -0.06269066  0.05990534
   0.10190719  0.12534215  0.1742196  -0.21283026  0.33653522  0.16830586
  -0.02252198]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08077917 0.13717625 0.21106095 0.16609788 0.27250874 0.37354351
  0.10370375 0.16551715 0.22550285 0.05169016 0.08694707 0.12116048
  1.00000019]
 [0.08138422 0.14010321 0.24622365 0.16468249 0.26393548 0.36851773
  0.0959478  0.15902842 0.21725695 0.04989864 0.0839339  0.11677378
  1.00000076]
 [0.08618884 0.14798057 0.20842811 0.15178836 0.25466308 0.35859223
  0.09929412 0.17501468 0.2461447  0.05036989 0.08561091 0.12700324
  0.47055384]
 [0.08636041 0.1426172  0.19541112 0.15683202 0.26715006 0.37943422
  0.09792543 0.17175761 0.34618073 0.0509987  0.08826024 0.15157644
  1.        ]]",[-0.10343276 -0.13053933 -0.42677823  0.0671383 ],4,0.040172035403307646,0.5000895738651251,0.5438468028421417,0.019760544107384728,0.04056038830538092,19.35607788299967,0.02779292086330054
85,"[[ 0.35183482 -0.46331761  0.13650029  0.03873864  0.45403771 -0.13905947
  -0.21747253 -0.36526247 -0.0190042   0.24494457  0.37518975  0.18440446
  -0.00926968]
 [ 0.45711098 -0.38192003 -0.05666201  0.06858461  0.12145929  0.07030626
   0.01508951  0.527825   -0.08321679  0.56575693 -0.07523107  0.07779062
  -0.00573764]
 [-0.22179055 -0.13498693  0.03313635 -0.09216162  0.6086211  -0.41815125
   0.0386291  -0.40336006 -0.19031244  0.32058732  0.24364267  0.11900576
  -0.03185702]
 [-0.36234552  0.27318796  0.12598941 -0.17895643  0.04572909 -0.31738149
  -0.18335638  0.0637882  -0.47549284  0.32229489  0.50057085  0.1584485
   0.00448677]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08282186 0.14004668 0.21030553 0.16911827 0.28772424 0.39938598
  0.08723159 0.14521202 0.20797806 0.05426872 0.09652133 0.24084987
  1.00000005]
 [0.07977977 0.12990905 0.18276132 0.16678628 0.28387481 0.40852097
  0.105895   0.18476072 0.25395326 0.05461876 0.09130456 0.15613664
  1.0000001 ]
 [0.08391234 0.1443928  0.20775016 0.16494253 0.27970709 0.38776296
  0.08833659 0.14667814 0.20970929 0.05314198 0.0932252  0.15771373
  0.31005034]
 [0.08814847 0.15090972 0.23743131 0.15587079 0.2601526  0.36376239
  0.08866694 0.14706536 0.20648234 0.05969855 0.1083265  0.18402044
  1.00000001]]",[ 0.08329827  0.1595639  -0.08534751 -0.09019597],4,0.03917889127316879,0.49858894990201647,0.5423517647555997,0.01974198563524098,0.035995788629782366,19.549995118999504,0.027372528103222937
86,"[[-0.26866069  0.35568955 -0.26960195  0.28352071  0.34823084 -0.24872635
  -0.2889144  -0.21715936  0.04558558  0.39171041 -0.25190357 -0.33964864
  -0.01209314]
 [-0.16719969  0.33811403 -0.26274839  0.44056976  0.36496336 -0.41668356
  -0.11534793 -0.25817668 -0.26256645  0.18615464  0.19593053 -0.25650994
  -0.00448758]
 [ 0.31785425  0.12749756 -0.1145461   0.64645542 -0.03557548  0.07423258
   0.07781234  0.18906418  0.01655526 -0.23682845  0.41947838 -0.41304024
   0.0136152 ]
 [ 0.14996239 -0.04624397 -0.01377058  0.4955218  -0.26980882  0.04336113
  -0.14363402  0.6995234   0.13473626 -0.17468736  0.19147189  0.24169319
  -0.03541149]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08159645 0.14118638 0.19930651 0.18848397 0.31405447 0.4241332
  0.08596381 0.14632205 0.23946524 0.0448337  0.07335122 0.1004793
  1.00000012]
 [0.08318977 0.1454181  0.20812515 0.18649273 0.30911155 0.41542877
  0.08444286 0.13813789 0.20459671 0.04863869 0.08316155 0.11758148
  1.00000011]
 [0.08526129 0.1445141  0.20216169 0.18657808 0.30968068 0.46080837
  0.09463642 0.16524346 0.23579112 0.04283901 0.07209337 0.09911462
  1.00000003]
 [0.08400075 0.14390196 0.2035561  0.16037294 0.26814461 0.37696165
  0.09896725 0.17576085 0.25255632 0.04861172 0.08351188 0.25910308
  1.00000014]]",[-0.06095882 -0.10597556  0.20145547  0.20407781],4,0.03966374952702022,0.5136040898744233,0.5572932452970611,0.019703732757954135,0.037195112503106253,19.661449354003707,0.02778092615204794
87,"[[-0.44983762  0.00825392  0.0367311  -0.36785553  0.00174063  0.04087704
   0.45171507  0.14469251 -0.17607423 -0.27192714  0.5694932  -0.07013895
  -0.00813918]
 [-0.44477636  0.29688969 -0.01936898 -0.19141861  0.45551339  0.05759788
   0.5098773   0.21460733  0.0082202  -0.02196901 -0.37975478  0.12409902
  -0.00294442]
 [-0.5862777  -0.50478476  0.25692043 -0.12840865  0.04778545  0.28517891
  -0.13852141  0.38304668  0.00649277 -0.09502294  0.02726763  0.24328321
   0.02118379]
 [-0.41645162  0.13355114 -0.06934449  0.14083555  0.07047644  0.1146751
   0.37661517 -0.38865669  0.08683909 -0.54975944 -0.24053002 -0.29889667
   0.12691783]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08073232 0.13764848 0.22202702 0.15446768 0.26277823 0.38400734
  0.10469256 0.1728564  0.23375463 0.05410975 0.10366837 0.14661845
  1.00000023]
 [0.08150167 0.14032294 0.19904212 0.17265526 0.30144697 0.42373819
  0.10503725 0.17425334 0.23843753 0.04273022 0.07346997 0.1682553
  1.00000002]
 [0.08079036 0.13751346 0.22278186 0.16492747 0.28066832 0.53792423
  0.09293045 0.16079687 0.22774697 0.04835591 0.08244197 0.12108061
  0.9999998 ]
 [0.0813542  0.14047911 0.19982514 0.17734985 0.30725531 0.51124936
  0.09173124 0.15305196 0.22689011 0.04095982 0.06963487 0.09884955
  1.00000006]]",[-0.01064656  0.21223404  0.18458762  0.12915363],4,0.039993586606004515,0.514605803614834,0.5582886395925412,0.019633682721367753,0.03744046444088214,19.121089193002263,0.02767078755911946
88,"[[ 0.61718526 -0.18966062  0.05160297 -0.0204319   0.06229847  0.0604758
   0.06623049  0.13118255 -0.03571597 -0.1171966   0.71867228 -0.13843742
  -0.01522083]
 [ 0.56198594 -0.15861439 -0.15101853  0.17684095 -0.46525797  0.04594127
  -0.23740209  0.4362473  -0.02762244 -0.09827636  0.22985225 -0.27615688
  -0.01307682]
 [ 0.25061001  0.00122446 -0.21048396 -0.43807411  0.37423357 -0.15669591
   0.16477947 -0.51947024  0.0277019   0.15172683 -0.46412888 -0.01274716
   0.00286162]
 [-0.22524955 -0.15342857 -0.24261069 -0.20001203 -0.35824138  0.30822898
  -0.34756085 -0.15641728  0.16710098 -0.15769815  0.55980352  0.30038411
  -0.04299563]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09033967 0.14991962 0.23232158 0.16070353 0.27444971 0.39863154
  0.09193031 0.15508078 0.21816767 0.05552452 0.09937029 0.13516997
  0.48270492]
 [0.08926485 0.14519681 0.19906057 0.15502635 0.2590521  0.40034426
  0.09991705 0.18060592 0.25715616 0.04797786 0.0810928  0.11255581
  0.66733772]
 [0.0897198  0.14833639 0.20461352 0.1673981  0.30121019 0.41934863
  0.08833444 0.1427301  0.24067872 0.04319409 0.07225064 0.1045681
  0.99999996]
 [0.08167932 0.13819574 0.19412752 0.16181648 0.27475289 0.52240352
  0.09161359 0.15746243 0.22620325 0.05247176 0.09242344 0.15188402
  1.00000007]]",[ 0.13472087 -0.05556566 -0.1250939  -0.02905218],4,0.040610483971561834,0.5361640676730559,0.5796681983762584,0.019487631007253304,0.03797540093270052,19.276862459999393,0.027413674523988726
89,"[[-0.34292734 -0.56296555  0.13739959 -0.30569564  0.05293172  0.02170378
   0.00133125 -0.42430207  0.12126986  0.22395676  0.44995931  0.0460323
  -0.01974723]
 [ 0.07483027  0.13948333 -0.07802136  0.15507843 -0.21256901 -0.19286079
  -0.39328208 -0.50658799  0.04096234  0.25978757 -0.60896572  0.09633066
   0.04288111]
 [-0.02215247  0.67808697  0.16008825  0.0436732  -0.44434034  0.1511813
   0.32044531 -0.27813802 -0.13090023 -0.0960628  -0.2716297   0.10516815
  -0.02501366]
 [ 0.31187044 -0.151368    0.15104335 -0.51476306 -0.07387733  0.05254042
  -0.42401963 -0.39178311 -0.35936089 -0.18345455 -0.28160918 -0.08462103
   0.03555523]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.0796028  0.1347604  0.29596127 0.16334365 0.27826512 0.38976523
  0.08967068 0.15039146 0.22383824 0.05733775 0.10180966 0.14251082
  1.00000004]
 [0.09529917 0.16273313 0.22591045 0.16080943 0.26638105 0.37027295
  0.08637153 0.14635039 0.21834845 0.04761686 0.0795999  0.20620469
  1.00000036]
 [0.09897914 0.17643633 0.2912698  0.15725009 0.26340971 0.39127972
  0.0905481  0.14983726 0.2094152  0.04688686 0.08014929 0.1148752
  0.95377587]
 [0.09425127 0.15931855 0.33175417 0.16199066 0.28074267 0.40044786
  0.0865514  0.14230075 0.19965909 0.04642505 0.07834022 0.11047916
  1.00000006]]",[-0.08032645 -0.16341548  0.0349302  -0.19627194],4,0.04122616446177943,0.5467074978524052,0.5900944026702362,0.019332313549437687,0.03588710425162536,19.145453871999052,0.027037091116774256
90,"[[-0.04267459 -0.06192033 -0.29440052  0.37235635 -0.2721104  -0.21059854
  -0.38412424 -0.48327371  0.13771454 -0.35910687 -0.27319805  0.21382887
  -0.0352151 ]
 [-0.23926107  0.45392622  0.0731332  -0.0492815   0.06195297 -0.3384079
   0.15321825 -0.42231985 -0.26034888  0.30910912  0.2603442  -0.4207729
  -0.02410648]
 [-0.21333819  0.42271252  0.1310723   0.24576215  0.12913637 -0.47737202
  -0.34484017 -0.24924478 -0.03656638 -0.43505867  0.24418427  0.14917216
  -0.01151415]
 [-0.44936989  0.3864554   0.17018416  0.09248411 -0.14521546 -0.55727206
   0.36431653 -0.08924671  0.26872426 -0.02626819  0.05327835 -0.22430276
   0.11321976]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08400572 0.1441838  0.20328634 0.1642959  0.27497168 0.38538674
  0.09068918 0.15727443 0.23363022 0.04757621 0.08273471 0.15360505
  0.16359801]
 [0.09315495 0.1634591  0.26326702 0.15878767 0.26553273 0.37042616
  0.08866987 0.14689696 0.20835305 0.05069773 0.08582983 0.11868122
  0.52472144]
 [0.09469469 0.16377511 0.28218534 0.15873308 0.26069091 0.36035268
  0.08821677 0.14790356 0.21126619 0.05025602 0.08953167 0.17044256
  1.00000008]
 [0.08834567 0.15144594 0.22116049 0.15504561 0.25808186 0.36033164
  0.09837102 0.17123355 0.36923642 0.04873331 0.08321145 0.117365
  1.00000009]]",[-0.25844039 -0.17283306 -0.07443362  0.04235091],4,0.03894498545506919,0.5678242455495002,0.6109169240869072,0.01925868672665097,0.035464019850146494,19.432858760999807,0.027363194823914694
91,"[[-0.04082624 -0.23732097 -0.14126427  0.46408922 -0.33502257 -0.10286961
  -0.25116131 -0.19974827 -0.05683372 -0.18823467  0.16486058 -0.64407495
  -0.01414223]
 [-0.12430742 -0.53876994 -0.04551175 -0.31231128  0.02685047  0.15597493
   0.11900835 -0.36922301  0.14037999 -0.03699878 -0.62980633 -0.03401138
  -0.01545918]
 [-0.07383288  0.59101379 -0.23026479  0.31858694  0.04604609  0.04030351
   0.64053339  0.04131044  0.06810258  0.21628169  0.0126567   0.15275408
  -0.00937953]
 [-0.16116581 -0.3446962   0.10861456  0.2676833  -0.29279074 -0.12764189
   0.3459937  -0.05419836  0.18128657  0.31333867  0.60825979  0.19674412
   0.08577006]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08291395 0.14091216 0.20028862 0.17142654 0.28599897 0.39845319
  0.09055479 0.15759496 0.2342366  0.044334   0.07383723 0.1011782
  0.38345468]
 [0.08065169 0.13593957 0.19333741 0.16723425 0.2916182  0.54796684
  0.09236444 0.15565791 0.23045821 0.04463282 0.07585173 0.10820943
  1.00000004]
 [0.08566613 0.14696149 0.2045383  0.16340542 0.27555759 0.38811069
  0.0997072  0.17091583 0.24372176 0.04880505 0.08369455 0.26190497
  1.00000041]
 [0.08157244 0.13889798 0.20064824 0.15795328 0.26293678 0.3695324
  0.09686094 0.16423995 0.24341939 0.05760642 0.10303266 0.22157025
  1.00000001]]",[-0.25666504 -0.13368626  0.24358965  0.15772126],4,0.03746720069974929,0.5627928044516989,0.6059628248964392,0.019215569351632624,0.03476900486240238,19.358599318002234,0.027099423224250657
92,"[[ 0.26186612  0.15698205  0.05469234 -0.52660656  0.45313367  0.13794739
  -0.23487227  0.54608422  0.13309071 -0.09009316  0.02749124  0.14879146
   0.00446222]
 [-0.00290175  0.48274184 -0.25041544  0.06633188 -0.46612017  0.08276182
   0.2227249  -0.04964409  0.16845217  0.21711613  0.58371678  0.08411959
   0.01840415]
 [-0.13821433 -0.68828429  0.15739797  0.44077395  0.10402475  0.16145229
   0.37884208 -0.02314255  0.02547581 -0.28586618  0.1347632  -0.06714538
   0.04607312]
 [-0.14151752  0.24457199 -0.03332574  0.44265885  0.24023927 -0.06257397
   0.15420553  0.25444555 -0.4360707   0.57574999 -0.21262429 -0.03511985
   0.06970922]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08752364 0.14716022 0.20617365 0.16131883 0.27601259 0.40031178
  0.09782995 0.1751917  0.25484657 0.04702011 0.08037955 0.23748025
  1.00000001]
 [0.08796046 0.15008973 0.20760581 0.15476831 0.25875887 0.37248315
  0.09294932 0.15837311 0.33326282 0.05695842 0.09939464 0.13891182
  1.00000003]
 [0.07736586 0.13141069 0.23031442 0.17993576 0.30774238 0.49324921
  0.09239446 0.15550484 0.21924221 0.04562716 0.07846648 0.11079607
  1.00000044]
 [0.08277945 0.14358998 0.21140944 0.18980043 0.31890875 0.43818305
  0.08754515 0.14233596 0.19533656 0.04747516 0.07938638 0.11394351
  1.0000001 ]]",[0.2970185  0.11014533 0.19922441 0.19026841],4,0.03804768849442858,0.5854524755922206,0.62823808518893,0.018944739334553422,0.032579879851916196,19.396398775003036,0.026747506373667462
93,"[[-0.32378662 -0.03339558  0.23513659  0.64027949  0.01244225  0.22424673
  -0.22694927  0.32368557  0.18551111 -0.18590491 -0.2177586   0.20489096
   0.25240062]
 [ 0.45669412 -0.45040778  0.08187693  0.54614184 -0.17476878 -0.290326
  -0.17096867 -0.17965022  0.01300196  0.26025438 -0.11268809  0.07866269
   0.14304877]
 [-0.38857481 -0.01236816 -0.28169395 -0.11594847  0.25439862  0.1391208
   0.00419446 -0.60311013 -0.29735271 -0.2365855   0.36539777  0.17308125
   0.01909052]
 [-0.2240521   0.01147065  0.08314141  0.29082529  0.22343168 -0.19987967
   0.04732483 -0.45220045  0.15495982  0.23834696  0.28851207 -0.63042481
   0.00907113]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08222462 0.14205347 0.35095243 0.172193   0.28906058 0.40938957
  0.09162133 0.16111879 0.2359137  0.04542881 0.07757479 0.11186935
  1.00000018]
 [0.08793579 0.14888303 0.30248452 0.1624267  0.26131809 0.35553189
  0.08998739 0.15530063 0.22300497 0.05293884 0.09073505 0.13902077
  1.00000028]
 [0.07951607 0.1345803  0.18998657 0.17527423 0.30461833 0.44435554
  0.08593498 0.13956855 0.19518786 0.05183283 0.09108777 0.17538232
  1.00000002]
 [0.0842333  0.14599587 0.2141903  0.17099634 0.28779045 0.3969959
  0.09052783 0.15459367 0.35961081 0.04571888 0.07529328 0.10288021
  1.00000001]]",[ 0.58191376  0.05483786 -0.03847784  0.00222523],4,0.035788108675115504,0.5844443794620279,0.6272490732474658,0.018995230542337215,0.036079654972971636,19.621947314000863,0.02696775514663724
94,"[[-0.14177158 -0.07522254 -0.07137812 -0.44969563  0.7202576  -0.19261412
  -0.11166861  0.11037525  0.00092985 -0.38560555  0.17625407  0.08064125
  -0.01168727]
 [-0.47433689 -0.25788355  0.33827604  0.02530743  0.06697164  0.30083698
   0.00458874 -0.08088519  0.31462525  0.30372527 -0.46915882  0.28209821
  -0.03082851]
 [ 0.27595272  0.3631448   0.13031975  0.33947579 -0.0208771  -0.28881593
  -0.60001869  0.02770711  0.2422748   0.38332413  0.0197476   0.08820025
  -0.03611899]
 [-0.42933904  0.34845601  0.0870073   0.01871416  0.41981561  0.05626629
   0.34576889  0.30111508 -0.07510816 -0.36298154  0.35558149 -0.15194047
   0.09883073]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.0791402  0.13367919 0.1915798  0.17290891 0.30724871 0.42293678
  0.09158471 0.15352247 0.21982505 0.04655971 0.08199317 0.20536421
  1.00000034]
 [0.08328837 0.14331383 0.37050609 0.16562118 0.28043947 0.3999991
  0.0920783  0.15958087 0.23903003 0.04716435 0.08056725 0.11458167
  1.00000004]
 [0.09253471 0.15836485 0.22257499 0.157916   0.26389613 0.36835853
  0.09130125 0.1592691  0.37227241 0.05024548 0.08515118 0.12043827
  1.00000011]
 [0.08163299 0.14179092 0.24163825 0.18200829 0.3138328  0.43680382
  0.09997843 0.16677625 0.2285493  0.0427194  0.07375019 0.10477446
  1.00000013]]",[0.03542197 0.23291638 0.08903014 0.35637079],4,0.03717781433836171,0.576382976624575,0.6193336115398816,0.01895198055705963,0.03187761601242972,19.587370401000953,0.02660704580680745
95,"[[-0.28926424 -0.22649264  0.12400385 -0.10979298  0.19751805  0.55426737
   0.01217135 -0.07322419 -0.23080787  0.18025412 -0.52178888  0.06262624
  -0.35200951]
 [-0.33802642 -0.04214661  0.16081798 -0.34526754 -0.61201778  0.27618408
  -0.40299358  0.19056966  0.11380971  0.01779986 -0.07234332  0.26364411
  -0.03625511]
 [-0.21395297  0.10878184 -0.12716656  0.02003548  0.3843514  -0.00389093
  -0.62995334  0.41145955  0.02476184 -0.17174402 -0.15299646 -0.33355215
   0.21716921]
 [-0.22876709 -0.4467272   0.23192995  0.23004514  0.10801697  0.46071869
   0.16203289 -0.00107075 -0.01909158  0.01226863 -0.50700086  0.03173795
  -0.36418512]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08509026 0.145734   0.20591965 0.1644913  0.27877661 0.40044757
  0.09195685 0.15870022 0.22819892 0.04759611 0.08131072 0.11494065
  0.01537229]
 [0.08557313 0.14690623 0.20764607 0.1574135  0.26567419 0.52574037
  0.09258823 0.16166737 0.23127566 0.05016056 0.08528998 0.14201865
  1.00000003]
 [0.07924122 0.13505341 0.19147599 0.18573107 0.30993123 0.42381875
  0.08948414 0.16600574 0.24857242 0.04213406 0.07034912 0.09736036
  1.00000019]
 [0.08509684 0.14571471 0.20615059 0.16397239 0.27770124 0.39568779
  0.09267515 0.15994975 0.2304596  0.04759494 0.08137596 0.11490285
  0.00660799]]",[ 0.13163994 -0.05774253  0.27936677  0.18428049],4,0.03622606578776538,0.5844443794620279,0.6272490732474658,0.018831268496513356,0.03344030194507082,19.374060096000903,0.026755395357335676
96,"[[ 0.14592951  0.53656114  0.11687462 -0.30888448  0.19545449  0.11626333
   0.3533276   0.17740334 -0.37581611 -0.32417591 -0.30103593  0.1648687
   0.09784363]
 [ 0.48719446 -0.45566121  0.0476214  -0.10675419 -0.05336856 -0.50253855
  -0.39992821  0.10371501  0.00233692 -0.27451861 -0.16780061  0.10755497
  -0.01290537]
 [ 0.48865548  0.25914207 -0.2290688   0.15864545 -0.14377743 -0.25975204
  -0.02317818  0.56706303 -0.38529458 -0.06747285 -0.22128755 -0.06434963
   0.00812323]
 [-0.03744068 -0.17242424  0.17450806  0.31395228  0.53282109 -0.15328183
  -0.46256215 -0.33704923  0.1451898  -0.22881051  0.32487906 -0.16090169
  -0.00439741]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09831826 0.16608295 0.23425433 0.16279066 0.28128629 0.40524019
  0.09105254 0.14984031 0.20898252 0.04324991 0.07440226 0.20178315
  1.00000013]
 [0.09145963 0.15316489 0.22063915 0.15287306 0.25052052 0.3435702
  0.09286111 0.16445507 0.24030418 0.04920224 0.08452402 0.17827898
  1.00000005]
 [0.10215852 0.17093573 0.23118243 0.15683835 0.25464077 0.35311546
  0.09898643 0.17018723 0.23355912 0.0449012  0.07725208 0.12531038
  1.00000003]
 [0.08235499 0.14184337 0.31544967 0.17889754 0.30409652 0.41484458
  0.08653128 0.1462002  0.21973919 0.04674829 0.08040364 0.11266547
  1.00000009]]",[ 0.25755689 -0.258013   -0.07803357  0.11761465],4,0.03740277723220842,0.6786204606177533,0.7188040478690692,0.01813094394888595,0.03451508194043021,20.35188537999784,0.025231482502365454
97,"[[-0.13867067 -0.13238357 -0.24790066  0.53605831 -0.42852481  0.11736908
  -0.04631452 -0.38184847  0.0980622  -0.17753466 -0.4611081   0.12365586
   0.00482479]
 [ 0.45413571  0.32787811 -0.53184184  0.10134557 -0.09927068 -0.40039409
   0.0906653  -0.06522021  0.00614762  0.28756361 -0.33870645  0.11358816
  -0.01145092]
 [ 0.19324694  0.07474527 -0.21498078 -0.56460366  0.08808407 -0.19322561
   0.08245342  0.37723664 -0.53991093  0.05630087  0.11067256 -0.25759564
   0.15683183]
 [ 0.04410279 -0.36820971  0.14558609  0.20342605 -0.09519132  0.13981799
   0.25707144 -0.66829642  0.12316375 -0.11287816 -0.33113361 -0.34326048
   0.05652235]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08022828 0.1359083  0.19116885 0.1717324  0.28775084 0.42337628
  0.09067245 0.15718523 0.23410254 0.04492423 0.07686567 0.2319694
  1.00000004]
 [0.09162502 0.15295109 0.20843605 0.1564629  0.25647188 0.35638862
  0.09457706 0.16463683 0.23991467 0.05032739 0.08539068 0.22041405
  1.00000024]
 [0.09704285 0.16358939 0.22591662 0.15005827 0.25669351 0.37466067
  0.09363246 0.15195065 0.20638931 0.05100438 0.08601349 0.11969082
  1.00000015]
 [0.08414944 0.14398977 0.31818015 0.17245778 0.29644468 0.4247184
  0.0892545  0.14777974 0.21963838 0.04294408 0.07212454 0.10093686
  1.00000021]]",[-0.10924033 -0.17294716 -0.06009307  0.00764213],4,0.03728027444465569,0.6664180206610832,0.7070411895289057,0.018226794084818677,0.03219828735519026,19.37919945399335,0.025492433142638424
98,"[[-0.00534505 -0.00623143  0.13302077 -0.14917677  0.0228185  -0.27186009
   0.4893278  -0.0803616  -0.03960807 -0.25164412 -0.74693526  0.12906493
  -0.01387407]
 [ 0.02986319 -0.30957477  0.28928651  0.16787733  0.19379775  0.18911398
   0.13551739  0.16940041  0.3022973   0.61108257  0.35425194  0.27831686
   0.05708567]
 [ 0.01757093  0.32226747  0.13547185 -0.67115249 -0.1503343   0.01991574
   0.05248574  0.17735773 -0.39484806  0.44467205  0.03891346  0.12067156
  -0.01072362]
 [-0.01210828 -0.1276693  -0.22182569 -0.16943839 -0.05005522  0.07209434
   0.57275897  0.31369647  0.34333296 -0.36807227  0.16328217 -0.43406254
  -0.05523059]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08932606 0.15315122 0.32522307 0.1582343  0.26390033 0.36660893
  0.10008402 0.16991556 0.23611257 0.04269888 0.07358846 0.12195002
  1.00000011]
 [0.08328415 0.14263604 0.23905629 0.16289718 0.27580701 0.38626368
  0.09248973 0.16065739 0.36053639 0.05250957 0.08940081 0.1305133
  1.00000006]
 [0.09698788 0.16762753 0.29146706 0.15126623 0.25516258 0.36417128
  0.09025793 0.14956143 0.20834877 0.05546575 0.0941189  0.13849041
  1.00000007]
 [0.08207357 0.13863889 0.19692192 0.16339943 0.27734131 0.39036857
  0.09988822 0.17529243 0.2904268  0.04534993 0.07689885 0.1081478
  0.3692234 ]]",[-0.11329788  0.48723814 -0.05410719  0.06464121],4,0.033868908421120114,0.6689588757233907,0.709493104919927,0.018157742371754233,0.032515397528540824,19.444237692005117,0.025713541091122435
99,"[[-0.54114267  0.49502411 -0.06047878  0.2799138  -0.2467478   0.02635121
  -0.09137564 -0.21072461 -0.02643854  0.22158022 -0.12188185 -0.44837459
  -0.00901948]
 [ 0.12114851 -0.04873506  0.0915488   0.14244988  0.38837099  0.08458969
   0.63881396 -0.28487493 -0.20359581 -0.2988156   0.4058725   0.10671696
  -0.0136871 ]
 [-0.13197856  0.47885799  0.27876865  0.46002267  0.37713109  0.30788921
   0.05690171 -0.31014776  0.06173019  0.26607899 -0.13469327  0.17849388
  -0.05366394]
 [-0.31333848  0.48983389 -0.07428048 -0.0709942  -0.18061184 -0.1790335
   0.4433933  -0.11387496  0.08613479 -0.40080046  0.2324068  -0.39361208
   0.00903481]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08927136 0.16985247 0.23722728 0.16896974 0.28247102 0.41909953
  0.08800119 0.14696227 0.21398089 0.04333334 0.0716068  0.09782872
  0.99999961]
 [0.08227999 0.14063498 0.21337483 0.18476678 0.31737115 0.44410708
  0.08800348 0.14187352 0.19739175 0.04830064 0.08594566 0.14697155
  1.00000027]
 [0.08580511 0.14702369 0.23457721 0.17212892 0.29523979 0.43944527
  0.08992275 0.15073909 0.21323933 0.04688054 0.08027897 0.11417594
  0.37102761]
 [0.09265153 0.16425919 0.227794   0.15406432 0.25688121 0.36018009
  0.10435088 0.17554323 0.2886043  0.04366772 0.07462236 0.10358191
  1.00000005]]",[-0.08660926  0.20785385  0.42395804 -0.06806818],4,0.036965517326423704,0.6704837198224771,0.7109639230990109,0.01813282840888551,0.03743771615023439,19.53731474599772,0.026107425666579087
