iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap,wall_time_seconds
44,"[[-0.20636881  0.23425374 -0.38006199  0.24802282  0.39886209 -0.48499314
   0.34790828  0.24937382 -0.34501867]
 [ 0.32023424 -0.32352277  0.47653337  0.2015546  -0.35235568  0.40863891
  -0.3500669  -0.11064814 -0.31487236]
 [ 0.27266621  0.37343898  0.41648546  0.43963024  0.35700631 -0.28885719
  -0.24575286 -0.36387966  0.12556559]
 [-0.21789255 -0.15145132 -0.12156135  0.17766708  0.41702742  0.48103553
   0.35990818  0.51059705 -0.29612884]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.03651025 0.13288717 0.12906255 0.168012   0.27266101 0.08124708
  0.25527847 0.14673493 0.42054468]
 [0.06472276 0.03113019 0.73699918 0.24985298 0.03937913 0.41790803
  0.02564385 0.02674105 0.99999991]
 [0.08880036 0.18633636 0.58735492 0.52753636 0.17029407 0.06135332
  0.02413507 0.01968961 1.00000264]
 [0.02931437 0.02721459 0.14026027 0.13310985 0.27095963 0.204135
  0.13357084 0.80902169 1.00000001]]",[0.06587322 0.24230862 0.72588756 0.37231221],4,0.22582355369321827,0.3880925314389051,0.4311691908651142,0.10802113224906024,0.20615053911013803,930.7712771289516
45,"[[-0.3166057   0.30373106 -0.44911041  0.3307831   0.35261732  0.3607728
   0.24187817 -0.25802224 -0.34178085]
 [-0.03755733  0.0492393   0.44022732 -0.49349219  0.10263457  0.32227088
   0.36508667  0.42411076 -0.36232544]
 [ 0.37357414  0.49555381  0.30508706 -0.3736316   0.26356406 -0.28186137
   0.33632234 -0.34616397  0.01833127]
 [-0.12512457 -0.22829594 -0.11109756 -0.75108651  0.31038545 -0.42521952
  -0.09884044  0.17105116 -0.19892837]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.03144717 0.14923052 0.11454641 0.21006474 0.29353122 0.22272571
  0.08095028 0.04512843 0.33316934]
 [0.03608749 0.03510129 0.2089991  0.11080232 0.09892626 0.13325195
  0.30622461 0.40304414 0.53530812]
 [0.19189481 0.88105381 0.17408811 0.10970696 0.11612557 0.07980025
  0.07139    0.03775843 1.00000029]
 [0.04346872 0.03522102 0.13643567 0.07339968 0.82697    0.11616039
  0.07599246 0.21792634 0.99999989]]",[ 0.13133411  0.17957465  0.55780319 -0.04564413],4,0.22401579495343615,0.4113944491020786,0.45479931244590627,0.10632644461455126,0.20497029062274955,1078.3662852940615
46,"[[ 0.3122248  -0.06574872 -0.30911989 -0.50980602 -0.36883452 -0.44056018
   0.27983456  0.19695844 -0.3090361 ]
 [-0.21267517  0.03448242  0.00285797 -0.52731877  0.33392583 -0.58292999
   0.33568803 -0.16149918 -0.29227505]
 [ 0.44798888 -0.15312068 -0.31606149 -0.08950069 -0.44210589 -0.39632
   0.3328634   0.29524962 -0.34272036]
 [-0.15845276  0.28072756  0.12093365 -0.38618629  0.29195815 -0.31703997
   0.49460537 -0.2867741  -0.46871336]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.11182598 0.04907689 0.12994746 0.09889257 0.05648975 0.05522053
  0.24426652 0.24154249 0.34313317]
 [0.04014312 0.04932565 0.15200237 0.10238058 0.28914805 0.09193635
  0.39198598 0.09912782 0.54084197]
 [0.78737446 0.04672792 0.1503268  0.14265723 0.05385055 0.05223192
  0.21617546 0.22694034 1.00003019]
 [0.04484811 0.13743777 0.17820849 0.13939781 0.14041193 0.09969593
  0.20962899 0.07229359 0.16893842]]",[-0.0941731  -0.05992649  0.0370216   0.01234896],4,0.22367182579120468,0.4213252883587856,0.4648395536345625,0.10564706230432605,0.20245712933638277,586.9440388379153
47,"[[-0.13039673  0.4219203   0.11591471  0.55222801 -0.04838184 -0.27070844
   0.5228921  -0.07227421 -0.36376419]
 [ 0.37060966  0.43477505  0.27968159 -0.2442166   0.41215162  0.25860818
  -0.15500793 -0.51308693  0.10827187]
 [-0.12219341  0.19222471 -0.56774729 -0.54435315 -0.42266919  0.27566966
   0.18370411 -0.13734471 -0.14902121]
 [-0.07231333 -0.38893628  0.49346692 -0.21359166  0.40247468 -0.40698338
   0.3996408  -0.13401766 -0.2215254 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.03680087 0.14386313 0.22380678 0.34808368 0.05629835 0.05025917
  0.7872982  0.06722278 1.00000552]
 [0.24577736 0.69606432 0.17385693 0.1118178  0.27741957 0.16618826
  0.03175626 0.02189987 1.00000016]
 [0.05889781 0.11365586 0.08455677 0.06905973 0.05458843 0.78419841
  0.15419079 0.08599763 1.0000025 ]
 [0.02854801 0.01965859 0.57220258 0.20290908 0.20334598 0.08747687
  0.53694061 0.06885435 1.0000061 ]]",[ 0.30078206  0.66446513 -0.01034977  0.25938192],4,0.2228835786846043,0.4292763911690864,0.4728653151521764,0.10553912023700089,0.19732821612527474,791.4655976549257
48,"[[ 0.39069437  0.05591398  0.06961415  0.44333504 -0.25859165  0.46381016
  -0.18513897  0.44437816 -0.35930706]
 [-0.27958575  0.33807834 -0.51907758  0.29476827  0.26845423  0.12556683
  -0.23860062  0.40568862 -0.37663877]
 [ 0.40391666 -0.08808195  0.20785759  0.59972826 -0.16282521  0.55227341
  -0.09557657  0.28435822  0.06856888]
 [-0.17723637  0.44110129  0.32250786  0.31009656 -0.35525298  0.44208301
   0.47692995 -0.15304215  0.03632601]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.11119526 0.04639662 0.21830025 0.25817064 0.05013932 0.31110424
  0.03710495 0.67630282 0.9999998 ]
 [0.03729761 0.15723611 0.12267432 0.19380746 0.18058803 0.12210661
  0.04941183 0.22574306 0.30508106]
 [0.07590138 0.03849195 0.2368261  0.48196529 0.05399286 0.67778823
  0.04450262 0.04555687 1.00000108]
 [0.02920087 0.17597895 0.26694159 0.19765069 0.0492724  0.20929276
  0.77966806 0.06018371 1.00000094]]",[0.24137581 0.06487954 0.80834473 0.6938137 ],4,0.24678597063201685,0.44370223720648055,0.4873975356576898,0.10410788362190818,0.2151007195396105,832.1430579228327
49,"[[-0.18775977 -0.07610432  0.4789631   0.29581546  0.25086932  0.34866433
  -0.53917416  0.348429   -0.21313889]
 [ 0.41173829  0.39376501  0.04835542  0.2154103  -0.51532353  0.40670327
  -0.28582286  0.29479751 -0.16466537]
 [ 0.17179522  0.37687085 -0.27444093 -0.26362103  0.38334825  0.32473262
  -0.50510535  0.38846527 -0.1587358 ]
 [-0.23846801  0.42618423 -0.01053875  0.43067349 -0.34992682 -0.30574997
  -0.21660336  0.41184553 -0.37873964]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.02318883 0.0223732  0.82747774 0.27179644 0.15548204 0.17650341
  0.01830287 0.16084864 1.00000033]
 [0.67972052 0.31548424 0.20026289 0.16163067 0.03757844 0.24096998
  0.03711813 0.06356277 0.99999996]
 [0.06997499 0.31208271 0.10286417 0.08361484 0.37934936 0.19732575
  0.02392564 0.46457048 1.00000039]
 [0.03100028 0.32604336 0.22340794 0.27348594 0.04159787 0.03396516
  0.04082337 0.16956148 0.45163619]]",[0.40425932 0.37069612 0.29851316 0.11198774],4,0.2108255069075951,0.4471871200801769,0.490902530907027,0.1035952978711199,0.198490521627537,803.0034107151441
50,"[[ 0.42099482  0.44393135 -0.19030039  0.40378146  0.51283469  0.34497974
   0.00525698 -0.20365624  0.05404321]
 [ 0.01158946 -0.34123346  0.52952598  0.33227403  0.11317065 -0.23581551
   0.38420494  0.36212034  0.38139282]
 [ 0.28275331 -0.42724174 -0.44598938  0.16872472 -0.50760883 -0.37921106
  -0.11464669  0.16255216 -0.26287958]
 [-0.25894381 -0.34625539  0.47913466  0.25353626  0.28676186  0.40206461
   0.41394889 -0.3124944  -0.07943489]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.16309487 0.23766969 0.13540997 0.20268173 0.73830797 0.19697807
  0.04371988 0.02694451 1.00000048]
 [0.0283226  0.01688754 0.78947453 0.28115672 0.0600395  0.0407814
  0.25610244 0.17738995 1.00000188]
 [0.13807981 0.0438202  0.14493331 0.30947425 0.04694978 0.04069242
  0.08035215 0.11180155 0.27558507]
 [0.01991794 0.01481616 0.42019178 0.22667745 0.16835823 0.20651563
  0.68280823 0.05132857 0.9999999 ]]",[ 0.72561071  1.0472377  -0.09484941  0.56699587],4,0.2192504542814635,0.44967698259016137,0.4934054384833681,0.10329865034584657,0.19364855592230934,1052.7995325701777
51,"[[ 0.39575946  0.38606478  0.014591    0.1908737   0.47476056 -0.43979867
   0.43556034 -0.06480065 -0.21201502]
 [ 0.09561047  0.30850445 -0.44804233 -0.58627456 -0.52406339 -0.16402913
   0.21762703 -0.04402137  0.01940224]
 [ 0.04419168 -0.31260008 -0.04421815 -0.37745746 -0.18599405 -0.31967147
   0.52154134  0.56071382 -0.18085886]
 [ 0.1289627   0.40396286  0.51124708  0.39431732 -0.0123568  -0.26409555
   0.44719288 -0.36445326  0.02482138]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.21651322 0.24105973 0.16264858 0.16854507 0.45602991 0.08269511
  0.40681346 0.06349317 1.00000003]
 [0.09294512 0.84607678 0.1040213  0.07143972 0.0432069  0.06348671
  0.15441368 0.08765832 1.0000001 ]
 [0.0450199  0.03348268 0.14579899 0.11671652 0.05815337 0.06298016
  0.60393898 0.57109683 1.00000047]
 [0.04929532 0.19107886 0.46531441 0.27621448 0.04742733 0.03566378
  0.60720607 0.05115626 1.00000011]]",[0.35449405 0.19750691 0.36441327 0.69806366],4,0.2388827676682017,0.4751049218961568,0.5189037540089523,0.10199092951719327,0.19355653763377928,1213.0444640088826
52,"[[-0.24857753 -0.21367882 -0.6013526   0.36522772 -0.3335554   0.29137595
   0.22449047  0.24024612 -0.30538667]
 [-0.31708489 -0.3235667  -0.05398215 -0.69821319 -0.29825619 -0.29335265
   0.07871393 -0.17980476  0.30134344]
 [-0.51471807  0.22347715 -0.46454     0.32449664  0.16414221  0.37060753
   0.03790303  0.33517475 -0.29318328]
 [ 0.4900812   0.33252055 -0.24668807 -0.15444565 -0.24417022  0.41438197
   0.47492717 -0.24273833  0.2207551 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.03197577 0.02521483 0.08814999 0.5344495  0.06438737 0.18621325
  0.18134694 0.12090212 0.62791437]
 [0.0326772  0.02452505 0.18584621 0.06822755 0.05043862 0.04762782
  0.64385526 0.12111524 0.99999929]
 [0.02023307 0.04691376 0.09800883 0.3172113  0.17589622 0.6539627
  0.07795314 0.2156773  1.00000647]
 [0.7592899  0.21364871 0.12989943 0.11289546 0.06936757 0.197453
  0.18462353 0.06020958 1.000002  ]]",[0.03963177 0.22526445 0.11076937 0.75238201],4,0.22209802085954633,0.48958935068694565,0.5333773916783471,0.10041171781689312,0.19059833381658384,933.8862288889941
53,"[[ 0.18717379 -0.119424   -0.66784015  0.08698014  0.21075336 -0.52232088
  -0.1721758  -0.34380105 -0.17901987]
 [ 0.04074021  0.2953817   0.11053527  0.56662027 -0.04363084 -0.15008972
   0.42334857  0.49992345 -0.35247025]
 [ 0.09123566 -0.09455812  0.0861602  -0.68671027 -0.232054   -0.4322034
  -0.38304799 -0.16735596  0.29725011]
 [ 0.27567713  0.12747837 -0.57647652  0.11451333  0.35648683  0.28864517
  -0.27082362 -0.4527269  -0.27130599]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.13426853 0.05745906 0.08013501 0.28194104 0.4010559  0.08177182
  0.05238162 0.02957119 0.62728915]
 [0.0459509  0.03914778 0.20372355 0.43591265 0.05146415 0.04753603
  0.29987093 0.59548543 1.0000044 ]
 [0.62899681 0.13271339 0.19673829 0.07388159 0.05052079 0.03892585
  0.03059345 0.04612295 0.99999966]
 [0.11650972 0.05360553 0.08796833 0.13017404 0.77106414 0.34845484
  0.03789434 0.02500195 1.00000313]]",[-0.10039447  0.34574632  0.26031843  0.08571303],4,0.20198909304390264,0.4855918073859394,0.529386502851674,0.10082292090783405,0.2073301712299644,751.6362986541353
54,"[[-0.01773535  0.32044742  0.57780655  0.36489243 -0.03109144  0.42762934
   0.42795091  0.24812384 -0.03809284]
 [ 0.36492585 -0.21466829  0.34369289 -0.1125936   0.46174359 -0.26807703
   0.33506207  0.45714559 -0.28917711]
 [ 0.42502471 -0.14155147 -0.02351094  0.42756458  0.34479303 -0.5419979
  -0.14029599  0.39761422  0.15977782]
 [ 0.28363344  0.31074443 -0.56010023  0.38513738 -0.49830741  0.20080427
  -0.13973849  0.20065202 -0.1119204 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.03570162 0.04075762 0.81395358 0.27322009 0.06045199 0.20780832
  0.20311657 0.07548979 1.00000085]
 [0.07444245 0.03894237 0.20649506 0.15661576 0.35277382 0.09516068
  0.18253866 0.69962982 1.00000751]
 [0.78762091 0.04418634 0.20493202 0.32917046 0.09451608 0.05512161
  0.04632974 0.17402245 1.00000014]
 [0.31767461 0.3379412  0.07405141 0.54536688 0.04419857 0.08811808
  0.05488031 0.05991329 1.00000012]]",[0.73697841 0.30133908 0.68961165 0.25178388],4,0.20382913586725704,0.4860914236613769,0.5298854405921448,0.10023544036837294,0.2058914635522407,903.9790831070859
55,"[[ 0.06021087  0.4608774   0.58357141 -0.29503133  0.27573279 -0.17693148
   0.3765587  -0.09282383 -0.3140407 ]
 [ 0.31181201  0.45949275  0.44019504 -0.10698109 -0.42086863 -0.14236062
   0.33358088  0.38247945 -0.17736792]
 [-0.50436689 -0.27010975  0.21336144  0.3849303   0.34966604 -0.42175849
   0.33666131  0.03312727 -0.25372329]
 [ 0.05567578  0.20922592  0.34130322 -0.69613201 -0.43454337 -0.19747282
   0.20715242 -0.25466441 -0.12824786]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.04466911 0.34113154 0.75847982 0.1780626  0.10580293 0.0763076
  0.10011372 0.05715587 0.99999996]
 [0.0926456  0.79111568 0.28420917 0.17153102 0.03661214 0.05031059
  0.18321717 0.12924836 1.00000012]
 [0.01492315 0.01645255 0.26277739 0.51330881 0.23556292 0.05700694
  0.50996271 0.07173566 0.99999992]
 [0.07432295 0.3327971  0.64895348 0.09581157 0.038231   0.06096628
  0.1119971  0.05989961 1.        ]]",[0.28402718 0.40977032 0.22034698 0.07960628],4,0.2064597905867957,0.5060940459947272,0.5498249789146227,0.09946980787136683,0.190043388937724,909.3372787630651
56,"[[-0.33316337  0.34657512  0.43194568  0.34957369  0.3726735  -0.23036889
  -0.3516569   0.37693435 -0.04910772]
 [-0.23120014  0.40981219  0.11825109  0.04124828  0.41765657  0.56218559
  -0.10878675 -0.21977762 -0.46074866]
 [ 0.11155634 -0.31118899 -0.59867914 -0.4768643  -0.22313236 -0.40419263
  -0.26944519 -0.07620504 -0.11546716]
 [-0.25101957  0.40050969 -0.02157898 -0.32186437  0.37753646 -0.14513205
   0.23459357  0.51766184 -0.43117726]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.01662603 0.16906269 0.47712882 0.26524939 0.22818256 0.07464533
  0.0223026  0.46114842 1.00000012]
 [0.03319139 0.06727576 0.18244981 0.15143928 0.27666794 0.33001179
  0.03987886 0.02946664 0.28317602]
 [0.13948266 0.06024841 0.10492992 0.09076943 0.07154994 0.05033671
  0.0645469  0.12551731 0.40338688]
 [0.03342842 0.09588883 0.13153485 0.10006101 0.18144605 0.11162701
  0.10968724 0.89531763 1.00001551]]",[ 0.53658541  0.20751076 -0.2191382   0.10529034],4,0.20225309553247106,0.5181124969093105,0.5617718244256389,0.09835297814179265,0.17996587396982125,1112.1899725510739
57,"[[ 0.26446051  0.44720933  0.20711932 -0.08397894 -0.13409982  0.4747551
   0.43535485 -0.3085209  -0.38989667]
 [ 0.31472401  0.43317747 -0.29694165  0.00212479  0.43605455  0.31600132
   0.39022555  0.27495956 -0.32748753]
 [ 0.43142663 -0.25308989 -0.15670496  0.40639136 -0.24734113 -0.27070117
   0.33421903 -0.39965622 -0.39271106]
 [ 0.04257657  0.4219764   0.0718912  -0.03561313 -0.38354764  0.55918949
   0.43430109  0.25816369 -0.31403647]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09977853 0.2442782  0.18617014 0.14509192 0.06434792 0.2703412
  0.25363865 0.05457906 0.50366301]
 [0.10192867 0.6105351  0.09116711 0.09541926 0.3700718  0.19364903
  0.18674192 0.08116636 0.99999995]
 [0.8337519  0.04562765 0.18957735 0.36935226 0.05472874 0.05348509
  0.09087554 0.05075688 0.99999983]
 [0.04955018 0.06692585 0.17791004 0.14134313 0.04859926 0.88123875
  0.18968042 0.11241815 0.99999997]]",[0.17893006 0.25994715 0.05790963 0.30961084],4,0.2078761702733179,0.5321501178560504,0.5756937160249188,0.09796352899425148,0.1903052124259198,1202.432331260061
58,"[[ 0.32470161  0.20879623  0.4576409  -0.10269039 -0.40476412  0.41849015
   0.33586656  0.42107287  0.04376967]
 [-0.10406137  0.20959143 -0.07596809  0.57344033  0.56533892  0.00653461
  -0.30134311  0.44182222 -0.0705149 ]
 [-0.08067975  0.02532466  0.05785916 -0.52519364 -0.33016704 -0.69007007
  -0.19433584  0.24406977 -0.17643681]
 [ 0.19568666 -0.29081557  0.32578336 -0.42696653  0.33713708  0.47660571
   0.13502537  0.44957296 -0.16593885]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.07956544 0.04632747 0.28256395 0.16715116 0.03551722 0.27829003
  0.24257896 0.64408913 1.00000048]
 [0.03860853 0.033666   0.15759626 0.49524014 0.68989272 0.11905383
  0.03741947 0.10021744 1.00000007]
 [0.05803194 0.05639695 0.18146158 0.09849807 0.04690646 0.03379689
  0.05479652 0.86701748 1.00000818]
 [0.04853665 0.03109711 0.17690151 0.10258478 0.27278169 0.25952761
  0.07199074 0.76101623 1.00000024]]",[ 0.64619388  0.6283453  -0.05876872  0.41585691],4,0.19061829801999286,0.5421876738958681,0.5856272404180063,0.09700540191522576,0.1724962934406329,958.0061829600018
59,"[[-2.61301215e-01  3.50855038e-01  4.95872838e-01  3.26825916e-01
   2.63680955e-04 -3.62965511e-01  3.46435976e-01 -2.58383912e-01
  -3.70665891e-01]
 [ 5.78509007e-01  1.14834958e-01  2.54690663e-01  2.33921514e-02
   1.49459919e-01  4.88432363e-01 -2.33866742e-01 -6.07543653e-02
  -5.17142677e-01]
 [ 4.13581328e-01  5.18882376e-02 -6.50666353e-01  3.91497720e-01
   1.50659073e-01  2.05123287e-01  1.65567927e-01  2.92987356e-01
  -2.67568459e-01]
 [-7.98958273e-02  3.99246822e-01  2.80496797e-01  5.46512499e-01
   3.19161551e-01 -1.06641931e-01 -1.23013246e-01 -3.38600432e-01
  -4.62433950e-01]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.02604175 0.18157418 0.48754104 0.27735162 0.0489373  0.0330655
  0.08863285 0.04740431 0.44132848]
 [0.92987258 0.05186035 0.20975966 0.16556039 0.13979751 0.22492631
  0.03881411 0.03695513 1.00001663]
 [0.77095845 0.05145955 0.10242653 0.36310317 0.14478049 0.11051237
  0.10492851 0.08079704 0.99999998]
 [0.04067958 0.09907107 0.25966851 0.32118735 0.12929876 0.09103693
  0.03789458 0.02561012 0.1626229 ]]",[0.23218848 0.20347331 0.21499074 0.22769612],4,0.19165857035699999,0.5612838183916744,0.6044761488729952,0.09620703410465234,0.17914005170522856,874.234465777874
60,"[[-0.20048265 -0.05861956  0.13932937  0.43262364  0.3399518  -0.29986135
  -0.45079592  0.41016714 -0.4157601 ]
 [ 0.31875711  0.2628324   0.49327094  0.36336386 -0.34269653  0.37168276
  -0.11081466  0.43076681  0.02312125]
 [ 0.22376022 -0.07454816  0.11899322 -0.63438089  0.28671692 -0.48841816
  -0.19024501 -0.35417191 -0.21303907]
 [ 0.32479689 -0.4236326   0.48083556  0.30602721  0.10808665 -0.44634259
   0.23603181 -0.20830614 -0.28316074]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.03254907 0.02827161 0.2453651  0.29603796 0.12619307 0.08263061
  0.03050462 0.17497086 0.2004266 ]
 [0.08172111 0.04796093 0.46432974 0.25590159 0.04498585 0.16326858
  0.03601957 0.63885188 1.00000042]
 [0.12952255 0.06165312 0.1803916  0.08381574 0.81019762 0.1049072
  0.04725302 0.03448794 1.00000384]
 [0.06993146 0.02832806 0.9095856  0.34764475 0.05768808 0.03251289
  0.07402331 0.04465716 1.00000188]]",[ 0.14688518  0.70027421 -0.06050527  0.27119433],4,0.19348744255703285,0.5748721268547554,0.61784879921285,0.09577237285845397,0.18093652965239793,866.9727954159025
61,"[[ 2.44062611e-02  2.45400767e-01  3.42000718e-01 -6.93861109e-01
  -2.47291717e-01 -4.93147365e-02 -3.63283729e-01  2.88213497e-01
  -2.49294692e-01]
 [ 1.61731290e-01 -2.22906647e-01  2.38732690e-01 -8.76582369e-01
   5.54621662e-02  3.68126349e-04 -3.03265072e-01 -3.89179910e-02
   4.69592166e-02]
 [-4.43516825e-01 -2.28785960e-02 -3.75029538e-01 -5.07276587e-01
   4.20771397e-01  2.43823194e-01  2.77114282e-01 -2.47294648e-01
  -1.74205108e-01]
 [-1.07970241e-01  2.81609448e-01 -6.59176750e-01  1.81447191e-01
   2.45692326e-01 -5.05372730e-01  1.57457157e-01  3.09748428e-01
  -7.14024845e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.06648664 0.23574483 0.32277696 0.08923629 0.05604107 0.07202391
  0.03101409 0.31827127 0.65449978]
 [0.10824689 0.0452357  0.71247302 0.07459383 0.17692035 0.17719968
  0.03505538 0.0478938  1.00000619]
 [0.02856396 0.03470433 0.11644858 0.0813199  0.86032186 0.28733619
  0.10992797 0.05945391 1.00000005]
 [0.04503882 0.32193291 0.07592476 0.1582799  0.10300035 0.05616048
  0.17128471 0.60954029 1.00000046]]",[0.00783652 0.15646866 0.175227   0.20576416],4,0.18417288857089778,0.5834363771220619,0.6262599675165819,0.09502480851458726,0.1715624627085287,843.1338700291235
62,"[[-0.5123123   0.3473502   0.22498788  0.43720656  0.32481041 -0.39054549
   0.2580206  -0.06078232 -0.21637498]
 [ 0.44670232  0.01036449  0.32543798  0.47197236 -0.19507797 -0.10559395
   0.40926067  0.41320932 -0.29024144]
 [ 0.37827318 -0.26125248  0.16767125 -0.43705164 -0.46921489 -0.03943664
  -0.18548447  0.43105555 -0.35720796]
 [ 0.10833629  0.46049576  0.38246429  0.51515247 -0.18096658  0.38286278
  -0.03481187  0.22338096 -0.36619964]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.01360849 0.18914626 0.27336309 0.81566622 0.09522836 0.045137
  0.09658223 0.05438924 1.00000016]
 [0.72863849 0.04050266 0.27687033 0.30475681 0.04419101 0.04639826
  0.20757918 0.14702874 1.00000473]
 [0.12058507 0.05057628 0.19075604 0.12006903 0.04920618 0.07645169
  0.04690164 0.91187595 1.00000661]
 [0.0485497  0.65312081 0.34409713 0.39711455 0.05386197 0.14171595
  0.04540063 0.04395161 1.00000333]]",[0.29538859 0.40178996 0.01296493 0.32874562],4,0.18457604855899734,0.5869647959192559,0.6297214269709142,0.09460901065987787,0.1925521133873595,732.2063027741387
63,"[[-0.19521864 -0.08083264 -0.66386567  0.00467359 -0.64642962  0.03865032
  -0.06031969 -0.26209243 -0.15139447]
 [ 0.37215298  0.33673301  0.34551046  0.17243565  0.0787851  -0.38844371
   0.06716666 -0.58406661 -0.31025915]
 [ 0.10566987 -0.0896918  -0.52875085 -0.54669504 -0.07749728  0.12924063
   0.36769052  0.35733205 -0.34167946]
 [-0.08013949  0.48306054  0.35015118 -0.38572499  0.20071955  0.38956465
   0.4217146   0.20089818  0.28033609]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.05626046 0.04255364 0.09870625 0.15667525 0.0409918  0.27476473
  0.07580475 0.04459449 0.3587354 ]
 [0.74771912 0.28158467 0.32346408 0.21405936 0.05312316 0.03357924
  0.04115485 0.02387001 1.00001018]
 [0.06223016 0.04147976 0.10036168 0.07315102 0.09850025 0.11543191
  0.41883426 0.42975495 0.69676983]
 [0.03412838 0.8598994  0.17565483 0.10282514 0.1358665  0.1510552
  0.16742091 0.09102282 1.0000012 ]]",[-0.16566779  0.19145837 -0.01342251  0.88983537],4,0.19292952017869267,0.6046242981555312,0.6470113161541959,0.09427465286900988,0.1761483746025646,649.4914916469716
64,"[[-0.41800416 -0.15513852 -0.68239811  0.09564144 -0.25020487 -0.22397104
   0.21745606 -0.37473491  0.16096954]
 [ 0.21934643  0.21928094 -0.21369473  0.50526733 -0.28794899  0.43760941
   0.46344991 -0.06092778 -0.33155372]
 [ 0.18899164  0.0808091  -0.54688051  0.39771337 -0.42661436  0.21783865
   0.25547864 -0.3588602  -0.27747859]
 [ 0.02486032  0.4085092   0.47303616 -0.08648907  0.31229898  0.43619125
  -0.24148254  0.4145518  -0.2886142 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.03147683 0.03037668 0.09933527 0.34781893 0.07071238 0.06593066
  0.73156839 0.06448718 1.00000021]
 [0.0675818  0.04234239 0.14273322 0.47164899 0.06434448 0.20066331
  0.63645826 0.06394535 0.99999991]
 [0.08952418 0.05190469 0.07875824 0.82222498 0.05490957 0.12738751
  0.08376362 0.04240556 0.91075273]
 [0.03684279 0.18130712 0.31744588 0.16282867 0.25523705 0.23281784
  0.02665439 0.57829138 1.00000014]]",[0.21103848 0.2607172  0.0628447  0.33700632],4,0.20846197924470072,0.6061393348838687,0.6484919415612554,0.09316301866222375,0.17406127171631985,892.7842743641231
65,"[[ 3.61631634e-01 -5.55650723e-02 -5.54435898e-01 -1.14621144e-02
   3.62649499e-01 -3.42996250e-01  2.83130574e-01  3.69249333e-01
  -3.04853179e-01]
 [ 3.47457287e-04  3.55553002e-01 -4.96847569e-01  3.92872377e-01
   2.25953468e-01  3.13375697e-01  3.60032261e-01  3.31547454e-01
   2.89083881e-01]
 [-2.74669107e-02  6.46509188e-02 -6.27894932e-01 -4.67849802e-01
   5.15311269e-02 -4.88915282e-01  2.17026973e-01 -2.71825281e-01
  -1.38733719e-01]
 [ 1.25465839e-01  1.46107081e-01 -4.33739471e-01 -6.52657873e-01
   1.87543447e-01 -3.89415967e-01 -3.64042853e-01 -1.61700699e-01
  -5.76815446e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.53960207 0.04894517 0.08677988 0.11609451 0.198451   0.10087005
  0.20066169 0.39924141 1.00000733]
 [0.04739694 0.20830499 0.06977164 0.43629128 0.16238244 0.13850702
  0.43598785 0.19409512 1.00000046]
 [0.07490739 0.24822157 0.08932988 0.08208836 0.1004728  0.06253232
  0.72586951 0.08839773 1.0000008 ]
 [0.36128656 0.44447934 0.08066643 0.05310658 0.33985172 0.08791841
  0.03425798 0.04128759 1.0000003 ]]",[ 0.07972074  0.80132191 -0.11112936 -0.00670698],4,0.20110812114833532,0.6056342984609093,0.6479984239388243,0.09273775751413836,0.1764381455965105,777.7254105480388
