iteration,point,cut_direction,cut_support_value,trial_direction_gap,ci_lower,ci_upper,mean_gap,max_gap
34,"[2.00881624e-10 4.08455358e-01 4.24957244e-01 1.47586476e-01
 1.94241772e-01 2.09020976e-02 1.51354948e-02 7.38615155e-01
 1.00000000e+00]","[-0.20389195 -0.15480978  0.35106403 -0.28702864  0.36902728 -0.28331498
  0.1721976   0.51840608 -0.46258538]",0.032274907682342424,0.5949228426791657,0.015388958966391782,0.02799484351959068,0.2643640584184917,0.5583096583591141
35,"[0.13573145 0.19280357 0.31982602 0.47769485 0.04040158 0.01632827
 0.58220707 0.13733783 1.        ]","[ 0.01262847 -0.29650604  0.36365244  0.50683855 -0.12946486 -0.01032167
  0.55866912  0.44007323 -0.01236752]",0.6708995060275794,0.5990311009206502,0.019694677515810596,0.03367497376360176,0.26036141163447324,0.5302576004896287
36,"[1.31794733e-09 6.25095858e-01 4.89056983e-02 1.87763110e-01
 1.45291641e-01 1.57224009e-01 8.97075728e-02 5.09483227e-02
 1.91374113e-01]","[-0.13831519  0.47547409 -0.01512369  0.01537448 -0.12459064  0.43610337
  0.484807   -0.00177575 -0.55998058]",0.2860625518517308,0.604044113643956,0.010761931731628042,0.021637207314271274,0.25634703207962817,0.49323323129499075
37,"[1.00000000e+00 1.38714490e-01 8.77448463e-02 8.59835972e-01
 1.27272657e-01 2.91105708e-03 8.67691628e-07 4.64675798e-02
 1.00000000e+00]","[ 0.43080631 -0.18012482  0.3560488   0.71837551  0.18226487 -0.14983648
  0.16804776 -0.21463331  0.09564458]",1.1631793339422525,0.6250490144516735,0.019694677515810596,0.03367497376360176,0.25227690248237916,0.5464784349555618
38,"[7.27444288e-10 4.83628811e-01 1.26560003e-03 1.94893386e-01
 1.37844766e-01 2.78151042e-01 3.97456454e-02 7.69539962e-01
 1.00000000e+00]","[-0.09292958 -0.15167162 -0.26124168 -0.40065426  0.25620642  0.49122973
  0.41806071  0.50753055  0.01668456]",0.44405021277939255,0.5767796363184716,0.014113886723585264,0.026274130259420443,0.24820004888006847,0.517175774383581
39,"[7.30701556e-11 2.34534862e-01 8.04630982e-01 3.61482358e-01
 4.41787724e-01 2.89436692e-02 1.24825306e-08 4.73081498e-02
 1.00000000e+00]","[-0.1641181   0.05663915  0.51385717  0.58133014  0.58264266  0.03029458
 -0.12555577 -0.1034089   0.031866  ]",0.9221449735778904,0.5454319003079753,0.014962973439029201,0.027422235885236176,0.2447221701844435,0.4965348464461554
40,"[4.12856886e-01 4.41800499e-01 4.09721760e-11 4.57283823e-01
 1.25721208e-01 1.77244736e-03 7.08720584e-09 8.08424416e-01
 1.00000000e+00]","[ 0.13634374  0.44433596 -0.09576437  0.71429618 -0.11411037 -0.11657795
 -0.02870356  0.48480044 -0.04603417]",0.9105720049778703,0.5694082197916764,0.017101772293112483,0.03027638582298846,0.24230701495435988,0.48102866583275083
41,"[3.85996688e-01 7.01554011e-01 2.90341455e-01 6.34077902e-02
 1.72400866e-01 1.50494834e-02 1.07721775e-08 7.14784562e-01
 1.00000000e+00]","[ 0.10657112  0.6057735   0.35086721 -0.37214514 -0.1041914  -0.05949311
 -0.06197662  0.58349536 -0.03712201]",0.9054867592603435,0.5361741194697776,0.02231188838394824,0.037049221021403754,0.23939612722913312,0.5141476225765842
42,"[1.00000000e+00 9.37477575e-01 3.13586744e-02 5.60913024e-02
 1.66674828e-01 4.12281453e-01 3.60650959e-08 3.80578100e-02
 1.00000000e+00]","[ 0.38837582  0.68381414 -0.01095817 -0.33144487 -0.16330368  0.43556513
 -0.05520566 -0.20704894  0.09635692]",1.2513353352562826,0.5601612560607778,0.02318905002633464,0.03816920611390749,0.2362759485314818,0.488810360485155
43,"[1.00000000e+00 1.25269547e-01 9.42127005e-01 2.98521476e-01
 7.71469792e-02 1.80110614e-01 1.67035969e-07 4.40426460e-02
 1.00000000e+00]","[ 0.32781134 -0.3344521   0.58205576  0.41188714 -0.05980049  0.40642555
 -0.06973232 -0.0503397   0.30997916]",1.3335924723473997,0.5390674805993971,0.02318905002633464,0.03816920611390749,0.23534081658164285,0.4737807762839066
44,"[2.75382781e-01 2.06729005e-01 3.01003583e-02 5.24098057e-01
 7.49253852e-01 1.62050499e-01 8.85412890e-09 4.63272139e-02
 1.00000000e+00]","[ 0.07994899 -0.34889646 -0.1195662   0.50282387  0.59424532  0.44899021
  0.01038965 -0.00883092 -0.22326187]",0.5041482823534488,0.530502519021822,0.020564576926309235,0.034802230379607876,0.2328603278869682,0.46059403381976716
45,"[8.62257320e-02 7.95709457e-01 7.70112971e-02 1.14129794e-01
 7.43834838e-01 2.08036344e-01 1.38280472e-09 4.48882995e-02
 1.00000000e+00]","[ 0.04196213  0.51552663  0.16474239 -0.21635576  0.60020779  0.47512377
 -0.04466958 -0.22895529 -0.13458722]",0.8022558558881261,0.5095455002433684,0.02539130519074852,0.04095980732680653,0.2309118575381201,0.4926774502468739
46,"[0.99999999 0.49502915 0.36404781 0.10812491 0.13084395 0.06655064
 0.01323153 0.05089124 0.34631985]","[ 0.17510337  0.35906255  0.52647987 -0.12572729 -0.22799518 -0.02117741
  0.3565286  -0.09405098 -0.59919611]",0.29209577083775273,0.5127187733322953,0.021437024125278807,0.0359269357710986,0.22893637717104712,0.4666680620457021
47,"[1.         0.39581147 0.08434568 0.17134033 0.08265016 0.19979509
 0.01523205 0.75573106 1.        ]","[ 0.14617056  0.06190049  0.00385488 -0.48020148 -0.35980129  0.43871934
  0.18261099  0.53103802 -0.32697768]",0.2237608648725961,0.49054223592275387,0.024068399160635752,0.03928700120824358,0.22568999662122702,0.49210237724486916
48,"[7.16531276e-10 2.21909505e-01 1.44979622e-01 2.41185302e-01
 3.58841963e-01 9.66405187e-02 4.82281254e-01 8.76244765e-02
 1.00000000e+00]","[-0.16603318 -0.69490618 -0.09497617 -0.54926829  0.24294591 -0.07400161
  0.18581767 -0.20765616 -0.19150463]",-0.3405077149832394,0.5102864125423799,0.02716195448589473,0.043183434086322615,0.22243939270983099,0.4746167530587385
49,"[2.99568524e-11 2.83939832e-01 7.06765378e-01 4.46312521e-01
 1.03442165e-01 5.54817831e-04 6.07994596e-09 3.76052363e-01
 1.00000000e+00]","[-0.11302463  0.40177534  0.44737134  0.61418834 -0.24823448 -0.16615066
 -0.0242248   0.39028446  0.07936225]",0.9047460949503051,0.5192934928867498,0.02627569707903695,0.042072554366292286,0.2192326595128747,0.4656762598700089
