time,AT,BE,CZ,DE,ES,FI,FR,HU,IT,NL,PL,RO,SE,UK,BG,CH,DK,EE,EL,HR,IE,LT,LU,LV,NO,PT,SI,SK
5627,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.2356150793650793,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.2356150793650794,0.0907738095238095,0.0957341269841269,0.2356150793650793,0.0907738095238095,0.0907738095238095,0.2356150793650793,0.2356150793650793,0.0907738095238095,0.0957341269841269,0.2356150793650794,0.0907738095238095,0.2356150793650793,0.0907738095238095,0.0957341269841269,0.0907738095238095,0.0907738095238095
5628,0.2356150793650793,0.2356150793650793,0.2356150793650794,0.2356150793650793,0.2356150793650793,0.3700396825396825,0.2356150793650793,0.2356150793650793,0.2356150793650793,0.2356150793650794,0.2356150793650793,0.3700396825396825,0.2356150793650794,0.0907738095238095,0.3700396825396825,0.2356150793650793,0.2356150793650793,0.3700396825396825,0.3700396825396825,0.2356150793650793,0.0907738095238095,0.3700396825396825,0.2356150793650794,0.3700396825396825,0.2356150793650794,0.0907738095238095,0.2356150793650794,0.2356150793650793
5629,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.498015873015873,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.498015873015873,0.3700396825396825,0.2356150793650794,0.4980158730158729,0.3700396825396825,0.3700396825396825,0.498015873015873,0.498015873015873,0.3700396825396825,0.2356150793650793,0.4980158730158731,0.3700396825396825,0.4980158730158729,0.3700396825396825,0.2356150793650794,0.3700396825396825,0.3700396825396825
5630,0.498015873015873,0.498015873015873,0.498015873015873,0.4980158730158731,0.498015873015873,0.6140873015873015,0.498015873015873,0.4980158730158729,0.4980158730158729,0.498015873015873,0.498015873015873,0.6140873015873016,0.498015873015873,0.3700396825396825,0.6140873015873015,0.4980158730158729,0.4980158730158729,0.6140873015873015,0.6140873015873015,0.498015873015873,0.3700396825396825,0.6140873015873015,0.498015873015873,0.6140873015873015,0.498015873015873,0.3700396825396825,0.4980158730158731,0.4980158730158729
5631,0.6140873015873015,0.6140873015873015,0.6140873015873016,0.6140873015873016,0.6140873015873015,0.7291666666666666,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.7291666666666667,0.6140873015873016,0.4980158730158729,0.7291666666666665,0.6140873015873015,0.6140873015873015,0.7291666666666666,0.7291666666666666,0.6140873015873015,0.4980158730158729,0.7291666666666667,0.6140873015873015,0.7291666666666666,0.6140873015873015,0.4980158730158729,0.6140873015873015,0.6140873015873015
5632,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666667,0.7291666666666666,0.8497023809523809,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666667,0.7291666666666666,0.849702380952381,0.7291666666666667,0.6140873015873016,0.8497023809523809,0.7291666666666666,0.7291666666666666,0.8497023809523809,0.8497023809523809,0.7291666666666666,0.6140873015873015,0.849702380952381,0.7291666666666666,0.849702380952381,0.7291666666666666,0.6140873015873015,0.7291666666666667,0.7291666666666666
5633,0.849702380952381,0.849702380952381,0.849702380952381,0.849702380952381,0.849702380952381,0.9776785714285714,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.9776785714285714,0.8497023809523809,0.7291666666666667,0.9776785714285712,0.8497023809523809,0.849702380952381,0.9776785714285714,0.9776785714285714,0.8497023809523809,0.7291666666666666,0.9776785714285714,0.849702380952381,0.9776785714285714,0.8497023809523809,0.7291666666666666,0.8497023809523809,0.8497023809523809
5634,0.9776785714285716,0.9776785714285714,0.9776785714285714,0.9776785714285714,0.9776785714285714,1.0,0.9776785714285714,0.9776785714285712,0.9776785714285714,0.9776785714285714,0.9776785714285714,1.0,0.9776785714285716,0.849702380952381,1.0,0.9776785714285714,0.9776785714285714,1.0,1.0,0.9776785714285712,0.8497023809523809,1.0,0.9776785714285716,1.0,0.9776785714285714,0.8497023809523809,0.9776785714285714,0.9776785714285714
5635,1.0,1.0,1.0,1.0,1.0,0.992063492063492,1.0,1.0,1.0,1.0,1.0,0.992063492063492,1.0,0.9776785714285714,0.992063492063492,1.0,1.0,0.992063492063492,0.992063492063492,1.0,0.9776785714285714,0.992063492063492,1.0,0.992063492063492,1.0,0.9776785714285714,1.0,1.0
5636,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.986111111111111,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.986111111111111,0.992063492063492,1.0,0.9861111111111108,0.992063492063492,0.992063492063492,0.986111111111111,0.986111111111111,0.992063492063492,1.0,0.986111111111111,0.992063492063492,0.986111111111111,0.992063492063492,1.0,0.992063492063492,0.992063492063492
5637,0.986111111111111,0.986111111111111,0.986111111111111,0.986111111111111,0.9861111111111112,0.9553571428571428,0.9861111111111112,0.9861111111111108,0.986111111111111,0.9861111111111112,0.986111111111111,0.9553571428571428,0.9861111111111112,0.9920634920634922,0.9553571428571428,0.9861111111111112,0.986111111111111,0.9553571428571428,0.9553571428571428,0.986111111111111,0.992063492063492,0.9553571428571428,0.9861111111111112,0.9553571428571428,0.9861111111111112,0.992063492063492,0.9861111111111112,0.986111111111111
5638,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.949404761904762,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.949404761904762,0.9553571428571428,0.9861111111111112,0.949404761904762,0.9553571428571428,0.9553571428571428,0.9494047619047618,0.9494047619047618,0.9553571428571428,0.9861111111111112,0.949404761904762,0.9553571428571428,0.949404761904762,0.9553571428571428,0.9861111111111112,0.9553571428571428,0.9553571428571428
5639,0.949404761904762,0.949404761904762,0.949404761904762,0.949404761904762,0.949404761904762,0.7986111111111109,0.9494047619047618,0.949404761904762,0.9494047619047618,0.949404761904762,0.949404761904762,0.798611111111111,0.949404761904762,0.9553571428571428,0.7986111111111109,0.949404761904762,0.949404761904762,0.7986111111111109,0.798611111111111,0.949404761904762,0.9553571428571428,0.798611111111111,0.949404761904762,0.798611111111111,0.949404761904762,0.9553571428571428,0.949404761904762,0.9494047619047618
5640,0.798611111111111,0.7986111111111112,0.798611111111111,0.798611111111111,0.798611111111111,0.6934523809523809,0.798611111111111,0.798611111111111,0.798611111111111,0.7986111111111112,0.798611111111111,0.6934523809523808,0.798611111111111,0.949404761904762,0.6934523809523809,0.798611111111111,0.798611111111111,0.6934523809523809,0.6934523809523809,0.7986111111111109,0.949404761904762,0.6934523809523809,0.798611111111111,0.6934523809523809,0.798611111111111,0.949404761904762,0.7986111111111112,0.7986111111111109
5641,0.6934523809523809,0.6934523809523809,0.6934523809523809,0.6934523809523809,0.6934523809523808,0.4861111111111111,0.6934523809523808,0.6934523809523809,0.6934523809523809,0.6934523809523808,0.6934523809523809,0.4861111111111111,0.6934523809523809,0.7986111111111112,0.4861111111111111,0.6934523809523809,0.6934523809523809,0.4861111111111111,0.486111111111111,0.6934523809523808,0.798611111111111,0.4861111111111111,0.6934523809523809,0.4861111111111111,0.6934523809523809,0.798611111111111,0.6934523809523809,0.6934523809523809
5642,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.2986111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.2986111111111111,0.4861111111111112,0.6934523809523809,0.2986111111111111,0.4861111111111111,0.4861111111111111,0.298611111111111,0.2986111111111111,0.486111111111111,0.6934523809523809,0.2986111111111111,0.4861111111111111,0.2986111111111111,0.4861111111111111,0.6934523809523809,0.4861111111111111,0.4861111111111111
5643,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.1383928571428571,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.1383928571428571,0.2986111111111111,0.4861111111111111,0.1383928571428571,0.2986111111111111,0.2986111111111111,0.1383928571428571,0.1383928571428571,0.2986111111111111,0.4861111111111111,0.1383928571428571,0.2986111111111111,0.1383928571428571,0.2986111111111111,0.4861111111111111,0.2986111111111111,0.2986111111111111
5644,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.050595238095238,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.0505952380952381,0.1383928571428571,0.2986111111111111,0.050595238095238,0.1383928571428571,0.1383928571428571,0.050595238095238,0.050595238095238,0.1383928571428571,0.2986111111111111,0.0505952380952381,0.1383928571428571,0.050595238095238,0.1383928571428571,0.2986111111111111,0.1383928571428571,0.1383928571428571
5645,0.050595238095238,0.0505952380952381,0.0505952380952381,0.050595238095238,0.050595238095238,0.0302579365079365,0.050595238095238,0.050595238095238,0.050595238095238,0.0505952380952381,0.050595238095238,0.0302579365079365,0.0505952380952381,0.1383928571428571,0.0302579365079365,0.0505952380952381,0.050595238095238,0.0302579365079365,0.0302579365079365,0.050595238095238,0.1383928571428571,0.0302579365079365,0.0505952380952381,0.0302579365079365,0.050595238095238,0.1383928571428571,0.0505952380952381,0.050595238095238
5646,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0327380952380952,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0327380952380952,0.0302579365079365,0.0505952380952381,0.0327380952380952,0.0302579365079365,0.0302579365079365,0.0327380952380952,0.0327380952380952,0.0302579365079365,0.0505952380952381,0.0327380952380952,0.0302579365079365,0.0327380952380952,0.0302579365079365,0.050595238095238,0.0302579365079365,0.0302579365079365
5647,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0570436507936507,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0570436507936507,0.0327380952380952,0.0302579365079365,0.0570436507936507,0.0327380952380952,0.0327380952380952,0.0570436507936507,0.0570436507936507,0.0327380952380952,0.0302579365079365,0.0570436507936508,0.0327380952380952,0.0570436507936507,0.0327380952380952,0.0302579365079365,0.0327380952380952,0.0327380952380952
5648,0.0570436507936507,0.0570436507936507,0.0570436507936508,0.0570436507936508,0.0570436507936507,0.0669642857142857,0.0570436507936507,0.0570436507936507,0.0570436507936507,0.0570436507936508,0.0570436507936507,0.0669642857142857,0.0570436507936507,0.0327380952380952,0.0669642857142857,0.0570436507936507,0.0570436507936507,0.0669642857142857,0.0669642857142857,0.0570436507936507,0.0327380952380952,0.0669642857142857,0.0570436507936507,0.0669642857142857,0.0570436507936508,0.0327380952380952,0.0570436507936508,0.0570436507936507
5649,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0957341269841269,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0957341269841269,0.0669642857142857,0.0570436507936508,0.0957341269841269,0.0669642857142857,0.0669642857142857,0.0957341269841269,0.0957341269841269,0.0669642857142857,0.0570436507936507,0.0957341269841269,0.0669642857142857,0.0957341269841269,0.0669642857142857,0.0570436507936507,0.0669642857142857,0.0669642857142857
5650,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0907738095238095,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0907738095238095,0.0957341269841269,0.0669642857142857,0.0907738095238095,0.0957341269841269,0.0957341269841269,0.0907738095238095,0.0907738095238095,0.0957341269841269,0.0669642857142857,0.0907738095238095,0.0957341269841269,0.0907738095238095,0.0957341269841269,0.0669642857142857,0.0957341269841269,0.0957341269841269
5651,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.2356150793650793,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.2356150793650794,0.0907738095238095,0.0957341269841269,0.2356150793650793,0.0907738095238095,0.0907738095238095,0.2356150793650793,0.2356150793650793,0.0907738095238095,0.0957341269841269,0.2356150793650794,0.0907738095238095,0.2356150793650793,0.0907738095238095,0.0957341269841269,0.0907738095238095,0.0907738095238095
5652,0.2356150793650793,0.2356150793650793,0.2356150793650794,0.2356150793650793,0.2356150793650793,0.3700396825396825,0.2356150793650793,0.2356150793650793,0.2356150793650793,0.2356150793650794,0.2356150793650793,0.3700396825396825,0.2356150793650794,0.0907738095238095,0.3700396825396825,0.2356150793650793,0.2356150793650793,0.3700396825396825,0.3700396825396825,0.2356150793650793,0.0907738095238095,0.3700396825396825,0.2356150793650794,0.3700396825396825,0.2356150793650794,0.0907738095238095,0.2356150793650794,0.2356150793650793
5653,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.498015873015873,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.498015873015873,0.3700396825396825,0.2356150793650794,0.4980158730158729,0.3700396825396825,0.3700396825396825,0.498015873015873,0.498015873015873,0.3700396825396825,0.2356150793650793,0.4980158730158731,0.3700396825396825,0.4980158730158729,0.3700396825396825,0.2356150793650794,0.3700396825396825,0.3700396825396825
5654,0.498015873015873,0.498015873015873,0.498015873015873,0.4980158730158731,0.498015873015873,0.6140873015873015,0.498015873015873,0.4980158730158729,0.4980158730158729,0.498015873015873,0.498015873015873,0.6140873015873016,0.498015873015873,0.3700396825396825,0.6140873015873015,0.4980158730158729,0.4980158730158729,0.6140873015873015,0.6140873015873015,0.498015873015873,0.3700396825396825,0.6140873015873015,0.498015873015873,0.6140873015873015,0.498015873015873,0.3700396825396825,0.4980158730158731,0.4980158730158729
5655,0.6140873015873015,0.6140873015873015,0.6140873015873016,0.6140873015873016,0.6140873015873015,0.7291666666666666,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.7291666666666667,0.6140873015873016,0.4980158730158729,0.7291666666666665,0.6140873015873015,0.6140873015873015,0.7291666666666666,0.7291666666666666,0.6140873015873015,0.4980158730158729,0.7291666666666667,0.6140873015873015,0.7291666666666666,0.6140873015873015,0.4980158730158729,0.6140873015873015,0.6140873015873015
5656,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666667,0.7291666666666666,0.8497023809523809,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666667,0.7291666666666666,0.849702380952381,0.7291666666666667,0.6140873015873016,0.8497023809523809,0.7291666666666666,0.7291666666666666,0.8497023809523809,0.8497023809523809,0.7291666666666666,0.6140873015873015,0.849702380952381,0.7291666666666666,0.849702380952381,0.7291666666666666,0.6140873015873015,0.7291666666666667,0.7291666666666666
5657,0.849702380952381,0.849702380952381,0.849702380952381,0.849702380952381,0.849702380952381,0.9776785714285714,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.9776785714285714,0.8497023809523809,0.7291666666666667,0.9776785714285712,0.8497023809523809,0.849702380952381,0.9776785714285714,0.9776785714285714,0.8497023809523809,0.7291666666666666,0.9776785714285714,0.849702380952381,0.9776785714285714,0.8497023809523809,0.7291666666666666,0.8497023809523809,0.8497023809523809
5658,0.9776785714285716,0.9776785714285714,0.9776785714285714,0.9776785714285714,0.9776785714285714,1.0,0.9776785714285714,0.9776785714285712,0.9776785714285714,0.9776785714285714,0.9776785714285714,1.0,0.9776785714285716,0.849702380952381,1.0,0.9776785714285714,0.9776785714285714,1.0,1.0,0.9776785714285712,0.8497023809523809,1.0,0.9776785714285716,1.0,0.9776785714285714,0.8497023809523809,0.9776785714285714,0.9776785714285714
5659,1.0,1.0,1.0,1.0,1.0,0.992063492063492,1.0,1.0,1.0,1.0,1.0,0.992063492063492,1.0,0.9776785714285714,0.992063492063492,1.0,1.0,0.992063492063492,0.992063492063492,1.0,0.9776785714285714,0.992063492063492,1.0,0.992063492063492,1.0,0.9776785714285714,1.0,1.0
5660,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.986111111111111,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.986111111111111,0.992063492063492,1.0,0.9861111111111108,0.992063492063492,0.992063492063492,0.986111111111111,0.986111111111111,0.992063492063492,1.0,0.986111111111111,0.992063492063492,0.986111111111111,0.992063492063492,1.0,0.992063492063492,0.992063492063492
5661,0.986111111111111,0.986111111111111,0.986111111111111,0.986111111111111,0.9861111111111112,0.9553571428571428,0.9861111111111112,0.9861111111111108,0.986111111111111,0.9861111111111112,0.986111111111111,0.9553571428571428,0.9861111111111112,0.9920634920634922,0.9553571428571428,0.9861111111111112,0.986111111111111,0.9553571428571428,0.9553571428571428,0.986111111111111,0.992063492063492,0.9553571428571428,0.9861111111111112,0.9553571428571428,0.9861111111111112,0.992063492063492,0.9861111111111112,0.986111111111111
5662,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.949404761904762,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.949404761904762,0.9553571428571428,0.9861111111111112,0.949404761904762,0.9553571428571428,0.9553571428571428,0.9494047619047618,0.9494047619047618,0.9553571428571428,0.9861111111111112,0.949404761904762,0.9553571428571428,0.949404761904762,0.9553571428571428,0.9861111111111112,0.9553571428571428,0.9553571428571428
5663,0.949404761904762,0.949404761904762,0.949404761904762,0.949404761904762,0.949404761904762,0.7986111111111109,0.9494047619047618,0.949404761904762,0.9494047619047618,0.949404761904762,0.949404761904762,0.798611111111111,0.949404761904762,0.9553571428571428,0.7986111111111109,0.949404761904762,0.949404761904762,0.7986111111111109,0.798611111111111,0.949404761904762,0.9553571428571428,0.798611111111111,0.949404761904762,0.798611111111111,0.949404761904762,0.9553571428571428,0.949404761904762,0.9494047619047618
5664,0.798611111111111,0.7986111111111112,0.798611111111111,0.798611111111111,0.798611111111111,0.6934523809523809,0.798611111111111,0.798611111111111,0.798611111111111,0.7986111111111112,0.798611111111111,0.6934523809523808,0.798611111111111,0.949404761904762,0.6934523809523809,0.798611111111111,0.798611111111111,0.6934523809523809,0.6934523809523809,0.7986111111111109,0.949404761904762,0.6934523809523809,0.798611111111111,0.6934523809523809,0.798611111111111,0.949404761904762,0.7986111111111112,0.7986111111111109
5665,0.6934523809523809,0.6934523809523809,0.6934523809523809,0.6934523809523809,0.6934523809523808,0.4861111111111111,0.6934523809523808,0.6934523809523809,0.6934523809523809,0.6934523809523808,0.6934523809523809,0.4861111111111111,0.6934523809523809,0.7986111111111112,0.4861111111111111,0.6934523809523809,0.6934523809523809,0.4861111111111111,0.486111111111111,0.6934523809523808,0.798611111111111,0.4861111111111111,0.6934523809523809,0.4861111111111111,0.6934523809523809,0.798611111111111,0.6934523809523809,0.6934523809523809
5666,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.2986111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.2986111111111111,0.4861111111111112,0.6934523809523809,0.2986111111111111,0.4861111111111111,0.4861111111111111,0.298611111111111,0.2986111111111111,0.486111111111111,0.6934523809523809,0.2986111111111111,0.4861111111111111,0.2986111111111111,0.4861111111111111,0.6934523809523809,0.4861111111111111,0.4861111111111111
5667,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.1383928571428571,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.1383928571428571,0.2986111111111111,0.4861111111111111,0.1383928571428571,0.2986111111111111,0.2986111111111111,0.1383928571428571,0.1383928571428571,0.2986111111111111,0.4861111111111111,0.1383928571428571,0.2986111111111111,0.1383928571428571,0.2986111111111111,0.4861111111111111,0.2986111111111111,0.2986111111111111
5668,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.050595238095238,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.0505952380952381,0.1383928571428571,0.2986111111111111,0.050595238095238,0.1383928571428571,0.1383928571428571,0.050595238095238,0.050595238095238,0.1383928571428571,0.2986111111111111,0.0505952380952381,0.1383928571428571,0.050595238095238,0.1383928571428571,0.2986111111111111,0.1383928571428571,0.1383928571428571
5669,0.050595238095238,0.0505952380952381,0.0505952380952381,0.050595238095238,0.050595238095238,0.0302579365079365,0.050595238095238,0.050595238095238,0.050595238095238,0.0505952380952381,0.050595238095238,0.0302579365079365,0.0505952380952381,0.1383928571428571,0.0302579365079365,0.0505952380952381,0.050595238095238,0.0302579365079365,0.0302579365079365,0.050595238095238,0.1383928571428571,0.0302579365079365,0.0505952380952381,0.0302579365079365,0.050595238095238,0.1383928571428571,0.0505952380952381,0.050595238095238
5670,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0327380952380952,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0327380952380952,0.0302579365079365,0.0505952380952381,0.0327380952380952,0.0302579365079365,0.0302579365079365,0.0327380952380952,0.0327380952380952,0.0302579365079365,0.0505952380952381,0.0327380952380952,0.0302579365079365,0.0327380952380952,0.0302579365079365,0.050595238095238,0.0302579365079365,0.0302579365079365
5671,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0570436507936507,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0570436507936507,0.0327380952380952,0.0302579365079365,0.0570436507936507,0.0327380952380952,0.0327380952380952,0.0570436507936507,0.0570436507936507,0.0327380952380952,0.0302579365079365,0.0570436507936508,0.0327380952380952,0.0570436507936507,0.0327380952380952,0.0302579365079365,0.0327380952380952,0.0327380952380952
5672,0.0570436507936507,0.0570436507936507,0.0570436507936508,0.0570436507936508,0.0570436507936507,0.0669642857142857,0.0570436507936507,0.0570436507936507,0.0570436507936507,0.0570436507936508,0.0570436507936507,0.0669642857142857,0.0570436507936507,0.0327380952380952,0.0669642857142857,0.0570436507936507,0.0570436507936507,0.0669642857142857,0.0669642857142857,0.0570436507936507,0.0327380952380952,0.0669642857142857,0.0570436507936507,0.0669642857142857,0.0570436507936508,0.0327380952380952,0.0570436507936508,0.0570436507936507
5673,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0957341269841269,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0957341269841269,0.0669642857142857,0.0570436507936508,0.0957341269841269,0.0669642857142857,0.0669642857142857,0.0957341269841269,0.0957341269841269,0.0669642857142857,0.0570436507936507,0.0957341269841269,0.0669642857142857,0.0957341269841269,0.0669642857142857,0.0570436507936507,0.0669642857142857,0.0669642857142857
5674,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0907738095238095,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0907738095238095,0.0957341269841269,0.0669642857142857,0.0907738095238095,0.0957341269841269,0.0957341269841269,0.0907738095238095,0.0907738095238095,0.0957341269841269,0.0669642857142857,0.0907738095238095,0.0957341269841269,0.0907738095238095,0.0957341269841269,0.0669642857142857,0.0957341269841269,0.0957341269841269
5675,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.2356150793650793,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.2356150793650794,0.0907738095238095,0.0957341269841269,0.2356150793650793,0.0907738095238095,0.0907738095238095,0.2356150793650793,0.2356150793650793,0.0907738095238095,0.0957341269841269,0.2356150793650794,0.0907738095238095,0.2356150793650793,0.0907738095238095,0.0957341269841269,0.0907738095238095,0.0907738095238095
5676,0.2356150793650793,0.2356150793650793,0.2356150793650794,0.2356150793650793,0.2356150793650793,0.3700396825396825,0.2356150793650793,0.2356150793650793,0.2356150793650793,0.2356150793650794,0.2356150793650793,0.3700396825396825,0.2356150793650794,0.0907738095238095,0.3700396825396825,0.2356150793650793,0.2356150793650793,0.3700396825396825,0.3700396825396825,0.2356150793650793,0.0907738095238095,0.3700396825396825,0.2356150793650794,0.3700396825396825,0.2356150793650794,0.0907738095238095,0.2356150793650794,0.2356150793650793
5677,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.498015873015873,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.498015873015873,0.3700396825396825,0.2356150793650794,0.4980158730158729,0.3700396825396825,0.3700396825396825,0.498015873015873,0.498015873015873,0.3700396825396825,0.2356150793650793,0.4980158730158731,0.3700396825396825,0.4980158730158729,0.3700396825396825,0.2356150793650794,0.3700396825396825,0.3700396825396825
5678,0.498015873015873,0.498015873015873,0.498015873015873,0.4980158730158731,0.498015873015873,0.6140873015873015,0.498015873015873,0.4980158730158729,0.4980158730158729,0.498015873015873,0.498015873015873,0.6140873015873016,0.498015873015873,0.3700396825396825,0.6140873015873015,0.4980158730158729,0.4980158730158729,0.6140873015873015,0.6140873015873015,0.498015873015873,0.3700396825396825,0.6140873015873015,0.498015873015873,0.6140873015873015,0.498015873015873,0.3700396825396825,0.4980158730158731,0.4980158730158729
5679,0.6140873015873015,0.6140873015873015,0.6140873015873016,0.6140873015873016,0.6140873015873015,0.7291666666666666,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.7291666666666667,0.6140873015873016,0.4980158730158729,0.7291666666666665,0.6140873015873015,0.6140873015873015,0.7291666666666666,0.7291666666666666,0.6140873015873015,0.4980158730158729,0.7291666666666667,0.6140873015873015,0.7291666666666666,0.6140873015873015,0.4980158730158729,0.6140873015873015,0.6140873015873015
5680,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666667,0.7291666666666666,0.8497023809523809,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666667,0.7291666666666666,0.849702380952381,0.7291666666666667,0.6140873015873016,0.8497023809523809,0.7291666666666666,0.7291666666666666,0.8497023809523809,0.8497023809523809,0.7291666666666666,0.6140873015873015,0.849702380952381,0.7291666666666666,0.849702380952381,0.7291666666666666,0.6140873015873015,0.7291666666666667,0.7291666666666666
5681,0.849702380952381,0.849702380952381,0.849702380952381,0.849702380952381,0.849702380952381,0.9776785714285714,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.9776785714285714,0.8497023809523809,0.7291666666666667,0.9776785714285712,0.8497023809523809,0.849702380952381,0.9776785714285714,0.9776785714285714,0.8497023809523809,0.7291666666666666,0.9776785714285714,0.849702380952381,0.9776785714285714,0.8497023809523809,0.7291666666666666,0.8497023809523809,0.8497023809523809
5682,0.9776785714285716,0.9776785714285714,0.9776785714285714,0.9776785714285714,0.9776785714285714,1.0,0.9776785714285714,0.9776785714285712,0.9776785714285714,0.9776785714285714,0.9776785714285714,1.0,0.9776785714285716,0.849702380952381,1.0,0.9776785714285714,0.9776785714285714,1.0,1.0,0.9776785714285712,0.8497023809523809,1.0,0.9776785714285716,1.0,0.9776785714285714,0.8497023809523809,0.9776785714285714,0.9776785714285714
5683,1.0,1.0,1.0,1.0,1.0,0.992063492063492,1.0,1.0,1.0,1.0,1.0,0.992063492063492,1.0,0.9776785714285714,0.992063492063492,1.0,1.0,0.992063492063492,0.992063492063492,1.0,0.9776785714285714,0.992063492063492,1.0,0.992063492063492,1.0,0.9776785714285714,1.0,1.0
