iteration,point,cut_direction,cut_support_value,trial_direction_gap,ci_lower,ci_upper,mean_gap,max_gap
96,"[1.00000000e+00 4.85810595e-01 9.15599696e-12 1.45797623e-11
 1.00000000e+00 1.00000000e+00]",[ 0.12961194 -0.13907496 -0.43209747 -0.8802311  -0.0196473   0.04424782],0.08664838238364289,0.1724125753123092,0.8715152493093039,0.899368605816274,0.05764532442822502,0.1559184390561414
97,"[1.77369797e-10 8.36645522e-02 1.25761934e-01 4.80585652e-01
 4.38831985e-02 1.00000000e+00]",[-0.25454351 -0.9241241  -0.10954394 -0.11280954 -0.22655138 -0.0717695 ],-0.22701883474798487,0.16773215069086195,0.877831676038907,0.9050348424699395,0.05752736703292809,0.15839350508196037
98,[0.24220846 0.16640355 0.60507792 0.59953041 0.30608754 1.        ],[ 0.10250064 -0.14489693  0.49691746  0.81850972 -0.2161951  -0.06980734],0.6561284375820807,0.16433256286603215,0.8725671125115846,0.9003138530560031,0.05683321131778956,0.1693861155765855
99,[0.33819738 0.30042224 0.09803146 0.23419324 1.         0.10752778],[ 0.03582311 -0.57874352 -0.0638383  -0.63025592 -0.10160967 -0.50214566],-0.47121625965444486,0.16113306312197018,0.8878600173782325,0.913979055605592,0.05684967150623028,0.17356440707246168
100,[0.92638898 0.3439748  0.94904559 0.123609   0.55517759 1.        ],[ 0.14181066  0.28946081  0.74648969  0.02566778 -0.20227422 -0.54523538],0.28503109152843586,0.15961551688288506,0.8862742339383465,0.9125691721667852,0.056697515688821996,0.1478831406219222
101,[1.         0.73779881 0.07720165 0.08441944 1.         0.42142735],[ 0.15064075  0.42717016 -0.03534293 -0.77173374  0.04843326 -0.44234054],0.2599473861041558,0.16807032011153952,0.8862742339383465,0.9125691721667852,0.05628413252799821,0.15652753648355305
102,"[1.85621866e-08 3.71052209e-01 4.58845045e-01 2.48542540e-01
 9.99999972e-01 2.46286762e-01]",[-0.12030533  0.07404382  0.60127575  0.24730335 -0.14552944 -0.73223893],0.038961729713699406,0.15760348406425503,0.8862742339383465,0.9125691721667852,0.055827497864863136,0.15602576201218177
103,"[6.95671682e-10 1.84691125e-01 5.96697014e-02 6.77271070e-01
 9.99999991e-01 3.91568643e-01]",[-0.1975629  -0.27476078  0.34094073  0.7341696  -0.13846897 -0.4594085 ],0.1484708610810825,0.1693016854459954,0.8958032652885667,0.9210141446435185,0.05597940462930491,0.1641153998865083
104,"[1.61473859e-09 4.44555453e-01 3.87293255e-01 9.59068846e-02
 9.99999993e-01 2.52557348e-01]",[-0.1176824  -0.19131263  0.25066682 -0.84187466 -0.13256091 -0.40048863],-0.30241633239301474,0.16394327018866667,0.9011129540109895,0.9256900166374378,0.055240051753110635,0.16246740445315255
105,"[1.00000000e+00 1.00000000e+00 8.07858803e-12 2.27153021e-10
 1.00000000e+00 1.00000000e+00]",[ 0.30609094  0.31535684 -0.4755164  -0.55702634  0.24197297  0.4603404 ],1.3237611557160258,0.16215314844294104,0.9048370545999048,0.9289558101133676,0.054832298328796686,0.15312519984037432
106,"[2.54216314e-09 4.92245369e-01 7.27540918e-01 1.79003022e-01
 9.99999996e-01 5.74793386e-01]",[-0.23463397  0.53359015  0.58127991  0.35284444  0.1131179  -0.4301712 ],0.6145807594524633,0.1644231602137698,0.8973949266553424,0.9224181512373315,0.05459171614047216,0.15620916885041025
107,"[2.57844150e-01 6.83124879e-01 3.75243320e-10 2.70758632e-01
 4.42190820e-02 5.66462765e-01]",[ 0.05207858  0.58698407 -0.28266105  0.1473912  -0.38619855 -0.63400849],0.07809947332255718,0.15743091941727128,0.9112363937480746,0.934539150068117,0.05345278166993258,0.1481744313283344
108,[1.         0.3207066  0.19270071 0.31968485 0.3312716  0.51538427],[ 0.35839261 -0.10348163  0.4188343   0.31340841 -0.33570822 -0.68883908],0.039879531357168874,0.16603409712747538,0.9059022473255467,0.9298877302417297,0.05370731226455784,0.1539161820547288
109,"[1.00000000e+00 5.20302107e-02 1.70514661e-10 4.02343274e-01
 1.00000000e+00 7.10193646e-01]",[ 0.35590096 -0.83125754 -0.38998542 -0.1143074   0.03516204 -0.12631007],0.2121170811281765,0.17480593247241488,0.9187289565374818,0.941026386604194,0.05328785125737799,0.14646678222143034
110,[1.         0.87203497 0.21386843 0.12217977 1.         0.66372158],[ 0.2178939   0.67701247  0.38428595  0.41683724  0.12169709 -0.39741314],0.7993135696804703,0.1585715312368634,0.9187289565374818,0.941026386604194,0.05277498429480576,0.14591429464420114
111,"[8.17195866e-10 3.19430232e-01 1.14389597e-01 3.44625563e-01
 9.99999999e-01 5.04123669e-02]",[-0.35263406 -0.4400798   0.21262495 -0.07121914  0.002998   -0.79478831],-0.1778658063229728,0.1545250134177948,0.9139088406457606,0.9368594876737281,0.05304105990552585,0.1468878956038538
112,"[2.28087595e-10 3.73858905e-01 3.69790992e-02 9.05219334e-01
 9.99999997e-01 1.00000000e+00]",[-0.35858212  0.48722075  0.19943891  0.77068007 -0.01760688  0.00106957],0.8706240790224977,0.16794928416863641,0.9144437809006034,0.9373231044418538,0.05286847864750254,0.14856515840680368
113,[0.23633623 0.41238734 0.02576317 0.31056342 0.0438832  0.51278211],[-0.06537151 -0.38765789 -0.42684777 -0.44843179 -0.44730347 -0.51193499],-0.6077185370322744,0.15235202281893723,0.9144437809006034,0.9373231044418538,0.0521458465959848,0.1578697485719498
114,[0.10082325 1.         0.19401558 0.05874659 0.36954293 0.89261265],[ 0.02635588  0.79532985  0.1155795  -0.37521706 -0.19107073 -0.41964427],0.35318001019944745,0.15454855743753038,0.9230247602965744,0.9447190438887395,0.051947871217226466,0.15282099400614957
115,"[6.18058234e-11 1.88838046e-01 9.99999997e-01 3.61487632e-01
 5.56660229e-01 1.00000000e+00]",[-0.34631389 -0.20688422  0.79100988  0.4010223  -0.18564195  0.12762114],0.9211885199266976,0.15819977071366842,0.9267930211610322,0.947940689592203,0.051450945674525184,0.14571459970390932
116,[0.27538278 0.37970893 0.08526436 0.12285214 0.15258653 1.        ],[-0.0335172  -0.42834557 -0.24584836 -0.85424959 -0.11502839 -0.10945939],-0.4247963590949627,0.16047393054951498,0.932192992544572,0.9525263052467499,0.05140410356093367,0.1343134754916492
117,"[9.64300702e-11 5.26844521e-01 6.12330344e-01 3.58351695e-01
 4.38831967e-02 1.00000000e+00]",[-0.0172628   0.55365757  0.5035363   0.6332379  -0.19646418  0.00529784],0.8236202504717589,0.15691619938709434,0.9289505461176503,0.9497773984912372,0.05077683079925485,0.15369229161196496
118,[1.         0.11339055 0.12380897 0.63585006 1.         0.6307108 ],[ 0.12867448 -0.60361048  0.30671327  0.59164684  0.0586509  -0.41417185],0.27183152914549663,0.1540634617936834,0.9414248668945246,0.9602699515597581,0.05044329621842135,0.1505277370150751
119,[0.33819738 0.33021595 0.16397542 0.37628879 0.0438832  0.5177569 ],[ 0.11023506 -0.21310634  0.25410132  0.15781255 -0.54310717 -0.74699146],-0.3426337012487602,0.1561165549911268,0.9414248668945246,0.9602699515597581,0.05011193706330502,0.1521997314431211
120,[1.         0.11924554 0.42021275 0.16855146 0.41210173 1.        ],[ 0.12584565 -0.851745   -0.04105731 -0.48858757 -0.13192866 -0.02974289],-0.15943701640849464,0.15409505032044457,0.9284108652950581,0.9493185207369013,0.05037280393395943,0.13634686352389752
121,[0.26005332 0.30016283 0.89424981 0.12094146 0.28136248 1.        ],[-0.03206236 -0.43636293  0.30819426 -0.82323913 -0.17041768  0.08252779],0.07129971406740666,0.1647211449762633,0.9370716340824761,0.956634699855787,0.050111601163144726,0.14449540675205025
122,[0.27538278 0.06323255 0.03607876 0.65692985 0.19039858 1.        ],[ 0.01779241 -0.91274203 -0.32240972  0.17460205 -0.16146231  0.07798361],0.09749528875263125,0.15305768156932015,0.9349010273539713,0.9548110672573905,0.04976831588997615,0.13899175410219555
123,"[2.24298431e-10 8.70085265e-01 3.91056137e-01 1.27764495e-01
 4.20226328e-01 8.00193680e-01]",[-0.037704    0.69234957  0.43627022  0.35525968 -0.15141423 -0.42398475],0.4155007152682307,0.15549516695959908,0.9457957246435238,0.963887587896982,0.04973637555191979,0.13776952864866376
124,"[3.38197379e-01 5.80768306e-01 6.80600080e-11 2.52035882e-01
 7.88344467e-01 1.44518912e-01]",[ 0.12788913  0.43367575 -0.3245068  -0.0030435  -0.32190336 -0.76592037],-0.0701108776613476,0.1510370818657863,0.9381583987067307,0.9575450555851267,0.04933603648437745,0.14062118855554062
