iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap,wall_time_seconds
191,"[[-5.47646678e-01  1.94533179e-01 -4.98573291e-02 -7.08090105e-02
  -1.50401352e-01  2.85355376e-02 -1.96502501e-01  4.63382110e-01
  -6.09166655e-01  3.37297136e-04  6.56153702e-02  4.96669894e-02
  -1.06263778e-02]
 [-3.84892736e-01  3.10801844e-01  3.41622725e-02 -3.34227602e-01
   2.70458789e-01  1.04127753e-01  8.79779347e-02  5.95416058e-01
  -2.35663082e-01  1.31538782e-01  8.71542667e-02 -3.39454533e-01
  -2.16544348e-02]
 [-3.18622033e-01 -2.83037035e-01 -3.79802760e-02 -5.38491631e-01
  -1.53548071e-01  8.67366096e-02  2.92906281e-02  2.87451188e-01
  -2.93193423e-03 -5.18344415e-01 -3.78239679e-01  7.50821075e-03
   2.35958881e-02]
 [-3.69609043e-01 -2.70770093e-02  1.08656572e-01  6.15331834e-01
   3.86201654e-02 -4.40664677e-01  2.16434654e-01  1.01330972e-01
   2.21659562e-01 -2.67752148e-01 -3.10391862e-01 -2.25971342e-02
  -4.18301516e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08958322 0.15916707 0.22740502 0.16459472 0.28325638 0.45129947
  0.08627819 0.14408141 0.19873446 0.05572847 0.09906941 0.17452526
  1.00002451]
 [0.09215471 0.16161952 0.2306104  0.16565835 0.29161247 0.46891275
  0.10105845 0.18002554 0.25328702 0.0482614  0.08046174 0.11274974
  0.43962811]
 [0.08653639 0.14932532 0.21427111 0.1588565  0.27700658 0.47141902
  0.10970504 0.20166496 0.29030486 0.04463342 0.07812343 0.11610869
  0.99999364]
 [0.09009567 0.15632379 0.22986112 0.1641349  0.27692997 0.38914987
  0.10018953 0.18332604 0.32618606 0.04855375 0.08336172 0.12257878
  0.44705975]]",[-0.13750411  0.11692666 -0.13304886 -0.02013145],4,0.030901895767393606,0.7815275139517999,0.8166063871280392,0.016967692457093782,0.029478123677691134,3872.9311710488982
192,"[[-0.12478803 -0.40090626 -0.13793672  0.42578496 -0.56245643  0.05246919
   0.04982166  0.28093803 -0.09518903 -0.44266843  0.11999837  0.05865529
   0.00278896]
 [-0.08380299 -0.30569487 -0.0644793  -0.70232592  0.14194703  0.10665143
  -0.29184257 -0.15438694  0.00550259 -0.0678696  -0.4557488  -0.22097428
  -0.02010868]
 [-0.06718216 -0.53390471  0.04060971 -0.31685826 -0.6593747   0.06341109
  -0.02187217 -0.103692    0.08621806 -0.09929982  0.35967407  0.08511667
   0.06673338]
 [ 0.3272667  -0.17998485 -0.56521376 -0.18204181  0.2106696   0.12581967
  -0.23460058 -0.20465249  0.12883828 -0.16985983  0.06092594 -0.54802354
  -0.03564222]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08319124 0.14253823 0.20421315 0.16383868 0.27277943 0.44092167
  0.10664225 0.19268733 0.27388101 0.05021432 0.09204595 0.16276474
  1.00008127]
 [0.08940102 0.15228678 0.2177551  0.16551643 0.29737655 0.50341231
  0.08771834 0.15809285 0.24032275 0.04681252 0.0789893  0.11267081
  0.64081243]
 [0.08831309 0.15172734 0.23825266 0.15366864 0.26034895 0.3865709
  0.09455392 0.17081665 0.28991489 0.05816188 0.1080657  0.17213726
  1.00007292]
 [0.08927303 0.1514388  0.21241911 0.1705594  0.29938416 0.47344823
  0.08934297 0.16221014 0.26405711 0.04860426 0.08268373 0.11670424
  0.35593817]]",[-0.12169683 -0.21407587 -0.15341299 -0.12650888],4,0.029072654898530184,0.8016713532831518,0.8354061683962789,0.016914995223725887,0.027623379052064606,3884.1770614099223
193,"[[-0.14854203  0.11592033 -0.30784311 -0.47812857  0.23421017 -0.44722424
   0.01315013 -0.38000585 -0.18959723 -0.3715838  -0.24693226  0.08111036
   0.01029943]
 [-0.07146372  0.33962428 -0.16203749 -0.31340432  0.16409985  0.065399
   0.70765348 -0.39226977  0.00644168 -0.07046099  0.1138607  -0.22478282
   0.02678114]
 [-0.22924349 -0.18679084  0.03711775 -0.22590622  0.0342481   0.03999233
   0.11788672  0.44318611 -0.34594042  0.68870754 -0.22480664 -0.03957021
   0.03106533]
 [-0.20002333  0.22851186 -0.108579    0.21676737 -0.01682299 -0.06181992
   0.36748283 -0.38015354 -0.14096605 -0.18781636  0.64873215 -0.29881913
   0.00614432]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09433114 0.16144365 0.22686345 0.15898291 0.27238237 0.38412995
  0.08673295 0.14949098 0.22088763 0.05142299 0.09050286 0.20212681
  1.00006152]
 [0.09654849 0.16550988 0.22791659 0.16558366 0.30158574 0.52576667
  0.09647714 0.1592198  0.23777013 0.04764612 0.08047915 0.11181702
  1.00004696]
 [0.08526279 0.14839676 0.25270993 0.16186998 0.28692987 0.45018361
  0.1046869  0.1802127  0.24078128 0.05720452 0.09253166 0.12924978
  1.00003264]
 [0.09351853 0.16539423 0.23284162 0.1725743  0.29388049 0.42975323
  0.08468757 0.13879954 0.20292305 0.05898664 0.1065402  0.14319936
  1.00000752]]",[-0.36145562  0.05916155  0.00683852 -0.02915395],4,0.029606636524125207,0.79598275070908,0.8301106724705783,0.01682748805718021,0.03025098729966924,3895.571652230108
194,"[[ 0.30519177  0.19072998 -0.00597787  0.50610725 -0.10245625 -0.51280251
  -0.54292568 -0.14080671 -0.14877598  0.05201753  0.00644112  0.03430156
  -0.01352974]
 [-0.28162616 -0.47703884  0.0169086   0.43481842 -0.14610618 -0.18915139
  -0.08663842  0.27613084 -0.22263018  0.1057202   0.31397395 -0.44840042
   0.05004426]
 [-0.04036054 -0.00249757  0.28736951 -0.14690398 -0.66970421  0.24095454
   0.43996891  0.06273165  0.21764159 -0.34701701  0.14052106  0.04065597
   0.03072973]
 [-0.1142452  -0.0192025  -0.35240732 -0.1056031   0.08092951 -0.26490242
  -0.59898197 -0.01479719 -0.06707302 -0.03208558  0.27822793 -0.47715195
   0.32388593]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10710051 0.18268362 0.27415975 0.16271351 0.26578774 0.36684425
  0.08479099 0.15116504 0.2252397  0.05354493 0.0935593  0.14602491
  1.00002066]
 [0.08259801 0.1432813  0.26884582 0.16912106 0.2791596  0.38933553
  0.09841478 0.17938765 0.25549412 0.05192763 0.08516502 0.11584037
  1.00001208]
 [0.09483272 0.16442236 0.39405864 0.15850733 0.26987829 0.40147494
  0.09899676 0.17897041 0.2648416  0.05087013 0.08839249 0.12658363
  0.99999842]
 [0.08716391 0.14754628 0.20830391 0.16655546 0.28438882 0.4001788
  0.08544352 0.1618292  0.27552102 0.05212265 0.08514916 0.11464173
  1.00001728]]",[-0.17307298 -0.1135014   0.14478292  0.03237393],4,0.032236007752581924,0.7985677734699778,0.8325184217144425,0.016780801584283023,0.028955402390135387,4072.9487582361326
195,"[[ 0.23173665  0.54729481  0.07476757 -0.05708991  0.27942896  0.16447168
  -0.13605281 -0.15409168  0.15412277  0.66498407  0.03462167  0.15078912
   0.02524507]
 [-0.50433726 -0.09528156  0.16948887 -0.32678779  0.34300066  0.03689353
   0.54015388  0.10584087  0.19112979 -0.32466292  0.16089368  0.09997189
  -0.03538022]
 [ 0.22347507  0.20281077  0.13231657 -0.32094839 -0.18110692  0.12380092
  -0.19951934  0.46209366 -0.12038439 -0.36962029 -0.50221465 -0.28714837
  -0.03407268]
 [-0.09698642 -0.41795887 -0.07085881 -0.04437856  0.15692912 -0.5625099
   0.32005858  0.46839059 -0.20910111  0.25181951 -0.0957515  -0.06414601
   0.16007129]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10194203 0.17473859 0.24279553 0.16674964 0.29205128 0.55282827
  0.08600214 0.15419959 0.24603013 0.05420153 0.09210922 0.13376151
  0.99999536]
 [0.08752112 0.15205055 0.26016216 0.1652695  0.28789026 0.41211474
  0.10183078 0.18222355 0.28999368 0.04981331 0.0868504  0.12716934
  0.384764  ]
 [0.0996223  0.17098805 0.27777519 0.16309779 0.28133935 0.42262012
  0.09391993 0.17123816 0.24889453 0.04555427 0.0777192  0.11129614
  0.34652431]
 [0.08829015 0.15192236 0.23191773 0.15968726 0.2648737  0.36838291
  0.1141792  0.20259179 0.28474396 0.05316467 0.09060392 0.13190174
  1.00003018]]",[ 0.38752693  0.17202857 -0.02649095 -0.03300955],4,0.0302962793113265,0.8146218951921107,0.8474194880452741,0.01676934356207169,0.032351745535016935,3433.516195955919
196,"[[-0.33233262 -0.06021276  0.06825003  0.49818998 -0.38450584  0.10556786
   0.17275997  0.25508581  0.00295283 -0.57591784 -0.18749451 -0.10963765
  -0.01758867]
 [-0.37954728 -0.1237395  -0.67556407  0.05904276 -0.01049301  0.02311096
   0.3994111   0.15071842  0.07293609  0.19853218  0.02077774 -0.11952495
  -0.37204493]
 [ 0.63862874  0.40229142 -0.1051576  -0.12850152 -0.3070276  -0.04140444
   0.37540027  0.00495973  0.07502174 -0.03100196  0.31096224 -0.09983345
  -0.2292604 ]
 [-0.04144461  0.44133692  0.17853619  0.54380763 -0.11661553 -0.23529266
  -0.20306352  0.27442549  0.0757183  -0.186204   -0.00668826 -0.49950158
  -0.02108182]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08704384 0.15227506 0.22835599 0.16733358 0.28287769 0.48966501
  0.1061373  0.19266639 0.27684632 0.04365844 0.0770136  0.11205553
  0.85361862]
 [0.0907705  0.15650858 0.22286899 0.1672968  0.28900363 0.41832692
  0.09166644 0.16532637 0.24669437 0.05185991 0.08899793 0.12726776
  0.01563221]
 [0.09515353 0.1642174  0.23547147 0.16455646 0.2833842  0.40761484
  0.09091771 0.16413622 0.246331   0.05166554 0.08897724 0.12743681
  0.02027068]
 [0.10165493 0.17792932 0.37247207 0.16316613 0.27376822 0.38625359
  0.09357223 0.17232434 0.26000033 0.0465336  0.07852074 0.11083443
  1.00003072]]",[ 0.00519497 -0.11722646  0.03916172  0.06907772],4,0.02770920957831096,0.8073657532154037,0.840695867307293,0.01675434132656555,0.026635501102899903,3782.52285047411
197,"[[-2.14465224e-01 -1.01900552e-01 -1.54879655e-01 -3.53068242e-01
   1.46103916e-01 -1.05691256e-01  5.00812920e-01 -5.95644756e-01
   2.55629581e-03 -3.11259213e-01  2.40226978e-01 -3.83083565e-02
   2.80613348e-02]
 [-1.34816826e-01 -7.75787562e-02 -2.17331639e-01  3.74493629e-02
   2.19225180e-01 -1.43644312e-01 -1.93266832e-01  4.90416288e-01
  -2.87672328e-01  4.96157556e-01 -4.92486879e-01 -9.47722295e-02
  -1.28102263e-02]
 [-2.91234645e-02 -3.05390287e-01  1.71186230e-02  5.18105201e-01
   1.37068268e-01 -4.17693489e-01  8.35366521e-03  1.22909916e-01
  -1.01180571e-01 -5.65645230e-01  3.00022531e-01 -9.22540329e-02
   3.74132652e-03]
 [-4.61923168e-01  8.54018720e-02 -1.35959091e-01 -6.16668867e-01
   5.08446766e-02 -1.06413991e-01  3.73564010e-01 -4.43371896e-01
  -1.40807478e-01  7.43117573e-02  6.45861838e-02 -1.73104648e-04
   3.17793473e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08660058 0.14797846 0.20989364 0.16484729 0.28991458 0.41006921
  0.08805213 0.14521282 0.26077762 0.05497467 0.10342015 0.14898224
  1.00004131]
 [0.08453729 0.14462415 0.20764175 0.17316618 0.29902184 0.42639041
  0.09906556 0.18016737 0.2550545  0.04996517 0.08166836 0.12267897
  0.56750487]
 [0.0869859  0.15100687 0.26809152 0.17283264 0.27958668 0.3762355
  0.09570708 0.17240767 0.25038038 0.04828989 0.08997055 0.13125611
  1.00000003]
 [0.09013047 0.15736673 0.22371135 0.1583503  0.27870812 0.39951559
  0.08786727 0.14530982 0.21031032 0.06035792 0.10590123 0.17019039
  1.00001208]]",[-0.13698839 -0.09544203 -0.08537602 -0.20274263],4,0.02827362190891304,0.8369749077300217,0.8680043228876755,0.016539233890249274,0.02868080002819204,4601.991535416106
198,"[[-5.58426294e-01 -1.38484094e-02  2.34174203e-01 -8.97492828e-02
  -2.36432739e-01 -4.91129689e-01 -4.52835137e-02 -2.30905363e-01
  -1.65104252e-01  3.99427339e-01 -1.81169444e-01 -2.27721297e-01
  -3.34386007e-02]
 [ 3.00305120e-01  2.03769256e-01 -2.66780242e-01 -6.20543957e-01
   3.61175801e-01 -1.24571155e-01  2.54994546e-01 -2.55897120e-01
   8.18315057e-02 -5.23888236e-04  3.57578048e-01 -3.04120657e-02
  -9.65996269e-03]
 [-1.29374556e-02  4.22358037e-01 -5.18982099e-01  1.46963066e-01
   3.64184997e-01 -1.79117705e-01  2.63434033e-02 -3.35833186e-01
  -1.83552941e-02 -3.23589852e-01  1.73674765e-01 -3.41762640e-01
  -1.73794518e-02]
 [ 4.13831913e-01  7.11341898e-02 -2.53063245e-02  4.97261977e-01
   3.69103429e-01 -3.18216457e-01  1.57303100e-02  4.92165226e-01
  -1.25469193e-01  2.29686208e-01 -1.14283342e-01  2.54120293e-03
   1.19309137e-01]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09248775 0.16326083 0.40556952 0.15936824 0.26973746 0.38119188
  0.08900671 0.16029915 0.23851801 0.05218241 0.08832932 0.12687641
  1.00002802]
 [0.09681216 0.16381978 0.22608161 0.15772408 0.28054711 0.40067798
  0.09118288 0.1592452  0.35863284 0.05724646 0.10259512 0.1453178
  1.00005441]
 [0.09045288 0.15475586 0.21536059 0.18375608 0.31702556 0.4409195
  0.08595118 0.15126673 0.24343964 0.04706239 0.08136588 0.11565957
  0.65703605]
 [0.09977432 0.16905739 0.24995984 0.17831646 0.29555007 0.39959434
  0.10105888 0.18648804 0.26710343 0.04870596 0.0824649  0.12485214
  1.00003012]]",[-0.36214347 -0.00989622 -0.08914063  0.29884313],4,0.029334875117742354,0.8250056735032996,0.8570068005496067,0.016538317711836812,0.029541372011348415,3405.758016539039
199,"[[-0.1888058  -0.09111269  0.05809622  0.34898663  0.17012142 -0.41763547
  -0.48433947 -0.47998264  0.00409536  0.18484639 -0.35410687  0.05168707
  -0.01752394]
 [ 0.30024998  0.42333129 -0.35822391  0.33079543  0.10552063  0.03342153
  -0.40403616  0.22514413  0.07815415 -0.03839287  0.41697214 -0.26298215
   0.12687169]
 [ 0.16694908 -0.16856843 -0.64199127  0.05775642  0.23617355 -0.17317521
   0.00456928  0.38718307 -0.16276935  0.45256547 -0.1448257   0.19857522
  -0.02844172]
 [ 0.6918324   0.51326986 -0.21221184 -0.19463336 -0.24304814 -0.07310663
  -0.01956428  0.18152535  0.1717364  -0.02833065  0.19523929 -0.091499
   0.02164076]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09097005 0.15894143 0.28667546 0.16955017 0.28558879 0.3959438
  0.08337565 0.1470928  0.22635103 0.05154047 0.08749669 0.13387668
  0.58800448]
 [0.09784833 0.16443798 0.22128471 0.18081248 0.30836177 0.43992035
  0.08612199 0.16828766 0.31521897 0.05008379 0.08502981 0.11763434
  1.00001674]
 [0.08617414 0.14541774 0.205579   0.16810948 0.29056157 0.41144414
  0.0956297  0.17394949 0.2533001  0.05368593 0.09148899 0.27475553
  0.99999637]
 [0.10491997 0.17626378 0.24092963 0.15577301 0.26526673 0.38341136
  0.09660122 0.18068383 0.37672231 0.05140752 0.08855645 0.12586063
  1.00001014]]",[-0.20750484  0.28397304 -0.0713034   0.11067252],4,0.033232327012830604,0.8317670677126562,0.8632266162623736,0.016621539402243257,0.02779809779274256,4101.389126013964
200,"[[ 0.62288421 -0.41761486  0.110892    0.04056197  0.28882615 -0.18692961
   0.12504859 -0.03358231  0.03470342 -0.133707   -0.23064642 -0.4648543
  -0.01317016]
 [ 0.05194921 -0.16591836  0.17291786  0.38047813  0.32097442  0.17638566
  -0.09920266  0.53811115 -0.39609253 -0.05137019  0.33844376 -0.29494249
  -0.02243852]
 [-0.02417572  0.53801563  0.15674481 -0.37858043 -0.39373898 -0.30084489
   0.05030137  0.36953975 -0.24376619 -0.23816166 -0.02014418  0.1556733
   0.12904203]
 [-0.12011095  0.44105138  0.00077866 -0.06857289  0.26985567  0.02166887
   0.2151403   0.23011948  0.12452637 -0.54213653 -0.54014777  0.08313605
  -0.0756452 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09480669 0.16052867 0.35794356 0.16898407 0.2916988  0.40876203
  0.09477226 0.17061455 0.2579577  0.04436319 0.07409414 0.10395027
  1.00004181]
 [0.08827699 0.15215789 0.28250475 0.18258905 0.31912697 0.50893804
  0.08788827 0.15669328 0.22460859 0.04910163 0.08382544 0.11862572
  0.99999847]
 [0.10336882 0.18153032 0.33579131 0.15415541 0.25880439 0.36729882
  0.0949127  0.1696813  0.24450268 0.05190369 0.09051039 0.14857526
  1.00001948]
 [0.0946527  0.16386434 0.23527004 0.16694547 0.28861903 0.41258192
  0.09406676 0.1699898  0.26157843 0.04798901 0.08257623 0.12118189
  0.09877447]]",[-0.02303778  0.2449178   0.02290486  0.16037643],4,0.03091031798902493,0.8354119209446034,0.8665716456267971,0.016531704332083785,0.030021848394534145,3078.842486490961
201,"[[-0.11631377  0.00982052 -0.51731094 -0.10817277  0.01671803 -0.38782021
  -0.48616144 -0.16725271  0.16449761  0.50994975  0.04857913 -0.04479552
  -0.02403156]
 [ 0.03239616 -0.30350668 -0.50025022 -0.23143777  0.09860949 -0.04435231
  -0.71852916  0.04394312 -0.03981613  0.26225667  0.0389409   0.02233747
   0.02711283]
 [-0.45312691 -0.32828675  0.10535783  0.2575181   0.31308808 -0.23499139
   0.26333772  0.52437248  0.19273028  0.14391077  0.08151304  0.21658959
  -0.02278002]
 [ 0.1151187  -0.12581489 -0.22683422 -0.68718533  0.17082686  0.10472062
   0.28599023 -0.19038091 -0.03140023 -0.29887894 -0.43160333  0.1115863
   0.00313078]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08942402 0.15324718 0.21643465 0.16176295 0.27425922 0.38757073
  0.089198   0.16667557 0.39174901 0.05707145 0.09780363 0.13994624
  1.00003799]
 [0.08391097 0.13827536 0.1929107  0.17036736 0.29793489 0.42692296
  0.08610668 0.16084524 0.241627   0.05937773 0.10127822 0.17684131
  1.00001761]
 [0.08505006 0.14789893 0.21729455 0.16616666 0.28399163 0.39977082
  0.10443039 0.19345567 0.30304862 0.0517096  0.08941387 0.22645405
  1.00002931]
 [0.089742   0.15182978 0.21322082 0.1646575  0.29901195 0.4817229
  0.09372008 0.16280773 0.2390682  0.04663587 0.08080861 0.21366338
  1.00000596]]",[-0.28732777 -0.17858118  0.20191137 -0.10230416],4,0.029417948705717067,0.8631122854988665,0.891794687643815,0.016288336684738385,0.0261538927985778,3652.8122232612222
202,"[[-0.41635133 -0.08040888  0.06619214 -0.29039937 -0.21182915 -0.49624029
   0.19670571  0.51773951  0.03811999  0.12359969  0.32838121  0.09284151
  -0.02038754]
 [-0.23301458  0.42078339  0.00402409 -0.43593077 -0.3109496   0.00124372
   0.43914719  0.23195369 -0.13904119  0.40215798  0.18994221  0.13388765
  -0.01350234]
 [-0.5493604   0.06676223 -0.06362966  0.09258913  0.04775846  0.12522362
  -0.17399069 -0.13153776 -0.17926114  0.27764779  0.4226999  -0.57244058
   0.00120073]
 [ 0.24679487 -0.48706839  0.05285659 -0.19645325 -0.3177018   0.01231537
  -0.19520475 -0.04980227 -0.44752389  0.02208243  0.56075208  0.05388546
  -0.02618995]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08949818 0.15461402 0.25587439 0.15476643 0.25743693 0.36257756
  0.10900213 0.19863963 0.28856161 0.0555308  0.09756902 0.14513231
  1.00000557]
 [0.09569764 0.1686311  0.2396501  0.15313793 0.26033754 0.38442044
  0.10281671 0.1806247  0.2557191  0.0578856  0.10109754 0.2203416
  1.00000654]
 [0.08647243 0.15152932 0.21758452 0.17827218 0.31070862 0.55457939
  0.0852248  0.15011264 0.22040994 0.05207415 0.08599949 0.11755398
  1.00000044]
 [0.09173376 0.15660533 0.26563128 0.16147308 0.27625661 0.40423739
  0.08520899 0.14811173 0.21436619 0.05944675 0.1094123  0.15937516
  0.70894077]]",[-0.1448855   0.01236449 -0.03980788 -0.22136523],4,0.028837583040891457,0.8521134551469304,0.8818238639655698,0.01636277403497483,0.028320908351281343,4984.122270782944
203,"[[ 0.3014884  -0.24418057  0.01857612  0.07402387  0.10269274  0.09030054
  -0.21958577  0.44911928 -0.14100439  0.01081078  0.74372254 -0.04144995
  -0.01376701]
 [-0.20883554  0.10562129  0.05341085 -0.39609946  0.24433253 -0.51957518
  -0.02593005  0.06257172 -0.18381265 -0.1134914   0.09340018 -0.62898449
  -0.01508451]
 [ 0.33630081  0.32348613  0.045924    0.06893432  0.26579488 -0.14922699
  -0.42203175  0.53009415  0.04810758  0.17714138  0.38361781 -0.19020662
   0.07960353]
 [-0.35362115  0.03961804  0.28359629 -0.15092242  0.21814378  0.08503008
  -0.54921305 -0.00572394  0.27143359 -0.15604061  0.46231834  0.31619051
  -0.04420347]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08847262 0.15006184 0.21577659 0.16746511 0.28986451 0.47988676
  0.09089533 0.16536553 0.23847634 0.06201015 0.11706748 0.1638593
  1.00003699]
 [0.09790878 0.17319795 0.32106931 0.15766818 0.26608118 0.37112253
  0.09265579 0.16518834 0.24146075 0.04757309 0.07919421 0.10865991
  1.00002128]
 [0.10538995 0.17731797 0.27499908 0.16179632 0.27480647 0.38704147
  0.09387216 0.19100587 0.28963141 0.05262911 0.08928846 0.12358454
  0.99999888]
 [0.09048017 0.15716533 0.25796313 0.16623437 0.28684411 0.40899713
  0.088415   0.16168621 0.25499844 0.05324774 0.09403983 0.28745919
  1.00001859]]",[ 0.16739695 -0.2931535   0.30710993  0.22123619],4,0.030662456347559264,0.8474093311390839,0.8775409944214598,0.0162560686927474,0.028137965647151875,3444.177790272981
204,"[[ 0.86934053 -0.13183948 -0.13916653  0.01170671 -0.18217516  0.1570615
   0.29047948  0.16147486 -0.09118879  0.04230378 -0.06272843  0.1563971
  -0.02350626]
 [ 0.04959161 -0.15861016  0.43173143  0.33007982  0.10968096  0.44788395
  -0.07588754 -0.08593904  0.07419714  0.17134598 -0.33764574 -0.36057125
  -0.41519087]
 [ 0.4216535   0.07494742  0.02977978 -0.13760756  0.24459236 -0.40817689
   0.35846258 -0.12366691  0.03870047 -0.46227162 -0.43475232  0.10103394
   0.11016167]
 [-0.38729794  0.51120839  0.0850249   0.27191588 -0.54573685  0.0669335
  -0.12988392  0.37148772  0.10770943  0.11372434 -0.01742818  0.11098283
   0.1147239 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09620148 0.16338596 0.22816004 0.1627022  0.28119851 0.53791105
  0.09465505 0.16921163 0.2452434  0.05132778 0.08928761 0.19008745
  1.00006427]
 [0.09141432 0.15796734 0.24761945 0.16724394 0.28899035 0.41969486
  0.09031613 0.16323992 0.24344869 0.05121525 0.08806613 0.12589671
  0.0081615 ]
 [0.10569133 0.17929013 0.24952163 0.16028679 0.26961628 0.37551643
  0.09884917 0.17404841 0.26352865 0.04471106 0.07869742 0.19084528
  0.99999872]
 [0.0961342  0.17374459 0.2509396  0.15572404 0.26089505 0.38095167
  0.10061734 0.18782603 0.29959449 0.05219172 0.08958923 0.18395204
  1.00000599]]",[0.10074849 0.28869614 0.05471465 0.2268753 ],4,0.031129844572761856,0.8536827469091905,0.883250236848794,0.016309942626482755,0.027152512159854147,3324.548782974016
205,"[[ 0.48151643  0.51577054  0.0284835  -0.18321277  0.32953613 -0.06593568
  -0.37102078  0.10731455  0.11759938  0.26422728  0.32744559  0.11885523
  -0.02524248]
 [-0.07259784 -0.21443254  0.12107811 -0.35767569  0.46735124  0.05143402
   0.12798131  0.36691171  0.0745911   0.56587792  0.20203361  0.25633228
  -0.04224812]
 [-0.219165    0.0366364   0.0206522   0.5477378  -0.08383883 -0.21299506
  -0.1549874   0.36606509  0.08907159  0.10457233  0.09760144 -0.64094769
   0.02348569]
 [-0.12723506 -0.1036221  -0.05581316  0.51980164 -0.01596525  0.09190793
   0.78976319 -0.21519302  0.01209975  0.00450509 -0.02912036  0.13932809
  -0.02453454]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10523741 0.17912297 0.24833876 0.16181844 0.27909039 0.39873195
  0.0867141  0.1594862  0.2799223  0.05504675 0.09630245 0.15755382
  0.60377018]
 [0.08897264 0.15286369 0.22319539 0.16530251 0.28911372 0.41601967
  0.09447388 0.17152623 0.25520295 0.05458788 0.09378739 0.21396374
  0.46579949]
 [0.0894087  0.15470098 0.22335077 0.16697592 0.28017468 0.39229026
  0.10425841 0.19951778 0.34132513 0.04657089 0.07691815 0.10490238
  0.99999398]
 [0.08578572 0.1492824  0.21488281 0.17598014 0.30085175 0.44144173
  0.0962223  0.16628913 0.2432633  0.05089297 0.08859793 0.19110506
  0.55616492]]",[0.2535912  0.26424312 0.03100481 0.14264871],4,0.03383498024717185,0.8720411381119254,0.8998412722288597,0.016096652492935456,0.027173296174860362,2688.065131370211
206,"[[-0.26436518  0.23488386 -0.00530726 -0.13086041  0.56177085  0.0272109
   0.26834992  0.56051733 -0.22369045  0.25175088  0.18993786  0.07254204
  -0.02269531]
 [ 0.17816733 -0.35329015  0.01492332 -0.19902866 -0.32002494  0.1133479
  -0.10276318 -0.04835386  0.12973968  0.45650976 -0.65406745  0.14544133
  -0.03541648]
 [-0.27071336  0.11501268  0.18013272  0.19635995  0.62634694 -0.19705802
  -0.12417468  0.13531291  0.18403396 -0.21465058  0.19673878 -0.50761795
  -0.03584043]
 [ 0.02930605 -0.53839389  0.17522992 -0.14181501  0.10625095 -0.34682449
   0.1842004   0.02133154  0.122678   -0.62515246  0.28063449  0.08571886
   0.02293296]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08752231 0.15159228 0.21728241 0.17233571 0.3082495  0.43876792
  0.10032332 0.1771474  0.2487459  0.05232479 0.08947229 0.14041561
  0.55418071]
 [0.09111677 0.15606988 0.22329525 0.16323314 0.28144909 0.43670198
  0.09213546 0.16896347 0.26603414 0.05150218 0.08693127 0.14280624
  0.17798528]
 [0.09213673 0.16056051 0.2896773  0.17093459 0.29463636 0.41437961
  0.09231792 0.16965116 0.26925835 0.04704257 0.0797721  0.1126148
  0.39228742]
 [0.08933133 0.15374101 0.38292264 0.15999472 0.27129818 0.38174102
  0.09846159 0.17923877 0.26939175 0.05098438 0.09107223 0.13287899
  1.00000232]]",[ 0.27221806 -0.11063549  0.17757331 -0.05630007],4,0.03026336843981181,0.8704637265413117,0.8984230181880317,0.015987552290096175,0.02872891015635283,3815.3117002078798
