iteration,point,cut_direction,cut_support_value,trial_direction_gap,ci_lower,ci_upper,mean_gap,max_gap
56,"[2.00869535e-01 1.52169013e-01 3.63902254e-11 6.61992447e-01
 9.38566419e-02 1.54662463e-01 2.59860212e-08 5.55904175e-02
 4.42042943e-01]","[ 0.01011304 -0.28346293 -0.38015313  0.5866002   0.05149448  0.29265158
  0.08448476  0.41535565 -0.40370247]",0.24195331377598295,0.4066495348646551,0.03701505247000205,0.055298759546085506,0.20566941370901895,0.44079988654047864
57,"[9.99999994e-01 7.39575965e-01 2.97191300e-01 5.76306034e-02
 5.92106202e-01 4.29739039e-03 9.81701487e-07 7.20733096e-02
 1.00000000e+00]","[ 0.29881593  0.54304905  0.40270047 -0.09469039  0.5252303  -0.07427343
 -0.13242858  0.36978619  0.09492243]",1.2469109153503868,0.4578450708933226,0.04200014332351006,0.06129784202347339,0.20351169070196246,0.41599917477678955
58,"[6.07583648e-10 8.03448459e-01 1.36488241e-10 1.29252133e-01
 1.44270145e-01 7.70390685e-01 9.37149991e-08 5.63934938e-02
 9.99999994e-01]","[-0.08291601  0.53610992 -0.33212164 -0.09988623 -0.32323832  0.4836843
 -0.06120247  0.28932886 -0.39942284]",0.36071184285704955,0.43349609477101864,0.038823906322992055,0.057484152692687765,0.2024854155205826,0.4133397120547086
59,"[0.87891328 0.37578097 0.32945909 0.13264799 0.09940043 0.21448571
 0.01436356 0.05449484 0.34567902]","[ 0.11511606  0.04218622  0.31495874  0.03281312  0.14382422  0.47234419
  0.34015039  0.5065374  -0.51828182]",0.1940859900749796,0.41516648575769177,0.04564543096193057,0.06564103398915161,0.20067355442633728,0.4588279220874502
60,"[3.29998787e-11 2.38949682e-01 2.93967948e-01 1.56578046e-01
 5.23102868e-03 1.51180545e-01 6.58599284e-01 8.62946917e-02
 1.00000000e+00]","[-0.37189353 -0.55698271 -0.09564069 -0.61794277 -0.21457374  0.01302085
  0.17423264 -0.28143613  0.06848589]",-0.09816741216293881,0.4012110837835139,0.048389149978867674,0.06888867029918733,0.19670936105128464,0.38663839058685484
61,"[2.06041588e-10 4.62643804e-01 2.74830491e-02 4.68203178e-01
 1.22621168e-01 6.12165978e-10 2.99977618e-01 4.50880066e-02
 4.36018834e-01]","[-0.32568505  0.36558247  0.12737609  0.59107496  0.09609349 -0.16010431
  0.40089285 -0.26933824 -0.3557512 ]",0.4141621537296659,0.3884490044952803,0.04382084801939801,0.06347137804172286,0.1963261568732243,0.40939112004756834
62,"[1.35731449e-01 4.98934728e-01 7.75798058e-02 3.11838856e-01
 2.26869911e-01 1.22447690e-10 2.60694152e-01 6.72252435e-01
 1.00000000e+00]","[ 0.04917378  0.3252566   0.26194322  0.49795988  0.41477422 -0.03243887
  0.44637289  0.43221608  0.12673736]",0.9723232485960885,0.4093549705947742,0.048389149978867674,0.06888867029918733,0.19459843639705224,0.3895396973127009
63,"[1.00000000e+00 3.99475459e-01 1.52349524e-02 3.87655304e-01
 1.76257328e-01 1.51347197e-10 2.41470282e-08 6.86089018e-02
 2.77130888e-01]","[ 0.2141609   0.2330673  -0.06471248  0.60077301  0.37819132 -0.28661564
 -0.06644567  0.35987849 -0.41903946]",0.5143936014675924,0.4096619814738754,0.05297884028167474,0.07428456545877937,0.19372525824951958,0.4530875401347376
64,"[2.14353055e-09 4.05525093e-01 7.69347739e-02 2.02676346e-01
 8.77028495e-02 7.57934693e-02 1.68110003e-07 9.38087246e-01
 9.99999998e-01]","[-0.13171744 -0.36059974 -0.16805377 -0.54545851 -0.24253582 -0.08762309
 -0.26385176  0.47458214 -0.40682172]",-0.25924761138029456,0.4050350829408306,0.05804941961538191,0.08019812230838554,0.19088324842582866,0.4083134729972422
65,"[8.03468366e-10 6.55720665e-01 2.94364586e-01 8.56421205e-02
 1.64255787e-01 2.07175213e-02 1.67980090e-07 7.66913993e-02
 2.42182590e-01]","[-0.21471859  0.28233531  0.24299002 -0.61243564 -0.16043474 -0.30922203
 -0.19987452 -0.01886029 -0.52763437]",0.04222150834114102,0.3625647276569278,0.05068147926309873,0.07158913470494187,0.1892051426128662,0.4060332130263328
66,"[1.22921801e-09 1.47879412e-01 5.14467476e-02 5.40839642e-01
 5.30170729e-02 7.41493225e-02 6.51075031e-01 6.91813212e-02
 1.00000000e+00]","[-0.07779628 -0.81571897 -0.18118325  0.22728576  0.17045557  0.16243716
  0.41812584  0.10381111  0.05492922]",0.34839978281393214,0.38101888515343285,0.05851143274260523,0.08073466667425805,0.18698569864764764,0.4086719163151764
67,"[0.99999999 0.21883345 0.405462   0.14524299 0.55694701 0.14856924
 0.00980523 0.06768475 0.99999999]","[ 0.06245911 -0.66087737  0.11230923 -0.56772093  0.35176363  0.04666831
  0.14645481  0.07344529 -0.26769524]",-0.17752423849296198,0.41420341108977354,0.05159983599218381,0.07266789490184683,0.18694512366268387,0.4198205251249417
68,"[1.         0.1243384  0.87782397 0.2684017  0.07166    0.00596506
 0.17539133 0.06478333 1.        ]","[ 0.2783719  -0.64312648  0.36567023  0.02670348 -0.1685781  -0.24141617
  0.41152147  0.30012284  0.16836167]",0.7730294820442452,0.3637541948101556,0.056664402510523314,0.07858746661259494,0.18384398205846633,0.4061571909812418
