iteration,point,cut_direction,cut_support_value,trial_direction_gap,wall_time_seconds,ci_lower,ci_upper,mean_gap,max_gap
167,"[1.35212574e+04 1.74631531e+03 1.17706660e+03 1.09622628e+05
 5.91061819e+04 2.68781302e+03 1.59578455e+05 1.06704613e+04
 2.62232409e+03 5.44701585e+04 1.69758187e+03 1.18333668e+03
 1.00000000e+00]","[-0.40172716 -0.0609132  -0.0101352   0.27511972  0.37510341 -0.26997614
  0.44066196 -0.09218471  0.33145617  0.41367973 -0.2397236  -0.03312206
  0.05728902]",138347.2721484073,51131.724155756936,34.32293577794917,2.4548656141978765e-07,0.0012550263386699402,26736.271354851804,45988.85984099808
168,"[2.05110937e+04 1.56729789e+03 4.70937175e+03 8.66244059e+04
 3.67080809e+04 2.50222900e+04 3.61789069e+04 6.19861516e+03
 1.18341523e+03 1.88926564e+04 1.03206078e+05 1.45276448e+03
 1.00000000e+00]","[-0.17414015 -0.11788589  0.03874038 -0.43242465  0.16551549  0.32748385
 -0.32415113 -0.41853434 -0.09796133 -0.47158394  0.33743819 -0.07715534
  0.02439097]",-15396.061366841259,49660.12580795957,29.70778876589611,2.4548656141978765e-07,0.0012550263386699402,26594.015322037718,45791.165660003186
169,"[1.79382328e+04 1.41897155e+03 1.47708864e+03 7.67905004e+04
 4.00386719e+04 2.88135117e+03 1.28600364e+05 9.60913786e+04
 3.07363375e+03 1.76069461e+04 4.93410645e+03 1.62657031e+03
 1.00000000e+00]","[-0.2739348  -0.0418421   0.2811358  -0.19465683  0.29584361 -0.1175807
  0.37349567  0.43249501  0.31213198 -0.47934981 -0.16848058 -0.14776107
 -0.03096891]",73039.12066832885,48062.62495526942,32.89967155200429,2.4548656141978765e-07,0.0012550263386699402,26599.736791171967,44935.00931735039
170,"[4.51893945e+04 5.72358306e+04 1.32376735e+04 7.67395091e+04
 3.66279954e+03 1.74035328e+04 2.00174145e+04 1.99509209e+04
 1.18364567e+04 3.75305130e+04 9.50143514e+03 1.19140768e+03
 1.00000000e+00]","[ 0.10569102  0.27873376  0.16000753 -0.36753841 -0.27449638  0.32153593
 -0.60633763  0.07767381  0.3741212   0.0149037   0.01147153 -0.12914251
 -0.20258251]",-6411.585187729418,50090.72765778967,29.79160040989518,2.4548656141978765e-07,0.0012550263386699402,26631.84758228992,46078.21897151113
171,"[1.03439258e+05 5.08959192e+03 5.02589368e+04 8.91974598e+04
 4.25399365e+03 2.31334829e+03 4.06893157e+04 4.97407448e+04
 6.55913781e+02 1.37460535e+04 4.63928354e+03 1.40164051e+03
 1.00000000e+00]","[ 0.41303     0.01313072  0.55832598  0.01928904 -0.29825305  0.04878077
  0.09436203  0.45453105  0.01236535 -0.44340443 -0.07363405 -0.08196469
  0.03736511]",91320.66215592624,52843.45989362078,32.22243612399325,2.4548656141978765e-07,0.0012550263386699402,26484.148717538013,46995.97698684421
172,"[1.47328953e+04 1.94635360e+03 4.52816368e+03 1.66588182e+05
 1.05147962e+04 3.08881800e+03 1.59193631e+05 9.81281115e+03
 1.01284727e+03 1.70113531e+04 1.47521557e+04 2.09073280e+03
 1.00000000e+00]","[-0.36708096  0.05238254  0.37511285  0.2654768  -0.12434588 -0.00103913
  0.3581743  -0.37762944 -0.27735521 -0.18961619  0.22318014  0.41583302
  0.17134051]",93275.84828987076,46527.25889752424,30.203263121889904,2.4548656141978765e-07,0.0012550263386699402,26505.192252143013,46150.41333518079
173,"[3.66673656e+04 2.71996366e+03 1.14912323e+03 1.26566893e+05
 3.59133137e+04 2.91126768e+03 6.64086157e+04 1.18988073e+04
 9.48698288e+02 1.79971923e+04 4.60149158e+03 7.41096297e+04
 1.00000000e+00]","[ 0.32029016  0.17025086  0.07671301  0.28023048  0.26557811 -0.27277259
  0.30505051 -0.19265631 -0.09979861 -0.34764602 -0.16450763  0.58904788
 -0.06362614]",111018.34818126453,50134.94063621707,29.870192514033988,2.4548656141978765e-07,0.0012550263386699402,26491.746595335528,45004.59708370332
174,"[1.83304731e+04 1.81756704e+03 1.16065356e+03 1.24218662e+05
 3.58336094e+04 2.88559572e+03 2.78362243e+04 1.24507828e+05
 9.48698290e+02 3.21901202e+04 3.01617561e+04 1.34783524e+03
 1.00000000e+00]","[-0.05258451  0.26655596 -0.10546361  0.25082055  0.26157903 -0.30793676
 -0.23651529  0.52843724  0.05771047  0.05025575  0.52755885  0.23042488
 -0.12823857]",116145.4268984169,48317.28285274377,30.242467956151813,2.4548656141978765e-07,0.0012550263386699402,26421.172003724634,43237.046856300876
175,"[2.67016610e+04 9.12811674e+04 1.68663987e+03 1.09780750e+05
 1.53405142e+04 1.19820577e+04 1.98316543e+04 3.65522809e+04
 9.48698287e+02 4.84675433e+04 5.59381930e+03 6.36158527e+03
 1.00000000e+00]","[ 0.13084062  0.37677939  0.15618099  0.04883983  0.02466243  0.37461142
 -0.54927089  0.32384399  0.0548811   0.18860488 -0.06060921  0.45809436
  0.12048713]",61091.42581971666,50317.77313440166,32.47509384411387,2.4548656141978765e-07,0.0012550263386699402,26293.326504030018,44768.74174036295
176,"[7.32987573e+04 6.12586409e+03 7.94156398e+03 6.73991441e+04
 5.11829130e+04 2.98458649e+03 1.43341825e+05 1.17717004e+04
 1.00494925e+03 3.14233606e+04 3.83589355e+03 1.19140770e+03
 1.00000000e+00]","[ 0.3662908   0.26172997  0.38640805 -0.38176235  0.30262614 -0.09997365
  0.44170643 -0.23917543 -0.05089004  0.22396848 -0.12179745  0.21625932
  0.18448208]",88257.95899277215,49176.078761128505,30.54823365388438,2.4548656141978765e-07,0.0012550263386699402,26359.39813832906,46342.22941972085
177,"[2.75365186e+04 2.03470871e+03 3.35294086e+04 7.36547172e+04
 3.39352840e+03 7.61915972e+03 2.86532878e+04 5.36711845e+03
 4.54258470e+03 3.04836588e+04 8.21570724e+04 1.18333668e+03
 1.00000000e+00]","[-0.40373937 -0.04924348  0.16856625 -0.49812162 -0.3835004  -0.10575549
 -0.49857779 -0.21059653  0.03015103 -0.22356703  0.21674067 -0.07878232
  0.05261089]",-48742.80247803617,49699.03986648524,29.59324957593344,2.4548656141978765e-07,0.0012550263386699402,26333.208955713795,46225.450109599944
178,"[1.71361801e+04 1.99103170e+03 1.23175981e+03 1.05123868e+05
 1.87461880e+04 3.13243635e+03 7.71482463e+04 1.54022839e+04
 9.11057227e+03 3.26193692e+04 1.32239745e+03 8.72417292e+04
 1.00000000e+00]","[-0.04453976  0.17728246  0.03043639  0.1767227   0.24124036 -0.2513166
  0.29831962 -0.02886231  0.53660417  0.28558364 -0.18084524  0.56278965
 -0.0656204 ]",107574.24867930135,50838.56920060003,33.85505687003024,2.4548656141978765e-07,0.0012550263386699402,25999.15525489931,45872.409587169124
179,"[1.40291152e+04 2.18342790e+03 1.16065356e+03 1.08244309e+05
 6.98189666e+04 2.89196632e+03 2.69170358e+04 1.00533806e+04
 9.48698298e+02 1.44051840e+05 9.55897648e+03 3.95487950e+03
 1.00000000e+00]","[-0.40947815  0.24431633  0.00827365  0.11721566  0.45514273 -0.16422553
 -0.49482018 -0.10094003 -0.03341447  0.45699795  0.0069555   0.20918017
  0.12609524]",91148.73289991,49351.64090314682,32.873455337947235,2.4548656141978765e-07,0.0012550263386699402,26160.579561746003,46616.284735789275
180,"[8.81432209e+04 1.63382858e+04 1.43919048e+03 1.10296910e+05
 1.32749118e+04 3.73920858e+03 2.64913911e+04 3.93638195e+03
 5.13578067e+04 1.41788889e+04 1.45271187e+04 1.18333668e+03
 1.00000000e+00]","[ 0.25950983  0.34697676 -0.07763259  0.10586636  0.01622679 -0.17401905
 -0.49763841 -0.15830431  0.53891299 -0.40748262  0.17506181 -0.00196274
  0.06824436]",50307.105828924694,51046.460496382606,30.549124839017168,2.4548656141978765e-07,0.0012550263386699402,26128.272511806957,49746.71403519629
181,"[2.39487609e+04 3.61523921e+03 1.91206566e+04 6.47005092e+04
 8.55146089e+03 1.31362214e+04 8.78196845e+04 1.04584324e+05
 9.48698289e+02 2.86632854e+04 8.70628789e+03 1.18333668e+03
 1.00000000e+00]","[-0.08682108  0.33321364  0.39149115 -0.50829268 -0.24462673  0.40318244
  0.27599904  0.33642702  0.039146    0.06833269  0.16166183 -0.13360746
 -0.0886556 ]",39596.741063110305,49027.71571022438,31.32305391295813,2.4548656141978765e-07,0.0012550263386699402,26173.80220555315,45724.683573188326
182,"[2.45715893e+04 1.14409221e+03 1.24892222e+04 1.26882560e+05
 2.18164271e+04 1.53183295e+04 2.81948221e+04 5.73204461e+03
 1.34909434e+03 3.91028791e+04 2.70672184e+03 7.48602472e+04
 1.00000000e+00]","[ 0.19859637  0.08137928  0.43086487  0.17528122  0.18990822  0.44768585
 -0.19640932 -0.0330056   0.3652256   0.22710258 -0.07429468  0.49142585
  0.17155383]",83828.65946095598,48873.17743763182,31.152315894840285,2.4548656141978765e-07,0.0012550263386699402,26058.080763390215,41913.81578760344
183,"[2.10789374e+04 1.14819052e+03 1.59445111e+03 7.87736356e+04
 9.01551517e+03 7.23299597e+04 3.81820633e+04 4.10287104e+04
 2.17015705e+03 6.20252098e+04 3.33787289e+04 1.18333668e+03
 1.00000000e+00]","[ 0.09872848  0.00712682  0.05874084 -0.31041359 -0.12245406  0.56306647
 -0.01990098  0.40038244  0.44169198  0.19055567  0.40626699 -0.02293529
  0.02591628]",59331.78814286859,52602.68611636044,28.995551293948665,2.4548656141978765e-07,0.0012550263386699402,26017.41744043347,49096.51651215064
184,"[8.24800893e+04 4.93678967e+04 1.05281926e+03 1.58022769e+05
 1.00885243e+04 3.52827903e+03 3.93915698e+04 4.08680334e+04
 9.48698290e+02 2.20833961e+04 4.69351626e+03 1.12035196e+03
 1.00000000e+00]","[ 0.45522477  0.51788265 -0.0651995   0.36953863 -0.1784382   0.2415622
  0.15026167  0.47123485  0.08441117 -0.1149064  -0.04892008 -0.14973235
 -0.06150752]",142815.37276338527,53423.70308682401,30.588087317999452,2.4548656141978765e-07,0.0012550263386699402,26008.111280213223,46524.770423852315
185,"[2.95134362e+04 1.03326583e+05 3.09776754e+03 9.43566672e+04
 1.13245544e+04 2.71980267e+03 5.32613098e+04 1.02512294e+04
 1.24370661e+03 6.43943146e+04 3.00778538e+04 1.80304051e+03
 1.00000000e+00]","[ 0.33363707  0.53530931 -0.05702437  0.14057469 -0.09521349 -0.32103369
  0.09995954 -0.18290251 -0.10463163  0.3673718   0.4596359  -0.0525615
  0.25220241]",117000.4380872544,48652.05029452378,32.5038020380307,2.4548656141978765e-07,0.0012550263386699402,25874.86682628802,44683.22050976491
186,"[3.76154755e+04 3.22478011e+03 4.41850402e+03 8.02116429e+04
 8.98449330e+03 6.66340123e+03 5.61513652e+04 4.92526893e+04
 1.01113219e+03 1.45789702e+05 4.34010694e+03 1.80304051e+03
 1.00000000e+00]","[ 0.34724465  0.15850057 -0.09262545 -0.42385888 -0.51773895 -0.00994244
  0.17244065  0.40835031 -0.08571362  0.41614352  0.0120198  -0.0406464
  0.13822377]",64804.264965927,50631.88707158881,29.324948240071535,2.4548656141978765e-07,0.0012550263386699402,26069.91914265932,45296.75895370779
187,"[2.12255795e+04 2.55251623e+03 9.33476099e+03 6.57727507e+04
 1.40079232e+04 6.53550711e+03 6.10784996e+04 1.07620924e+04
 2.16217350e+03 6.78549208e+04 1.09043375e+05 1.18333668e+03
 1.00000000e+00]","[-0.30376338  0.22426287  0.19231164 -0.7004574  -0.29221539 -0.08718401
  0.09926833 -0.11279596  0.1369784   0.22745462  0.36154771 -0.09736203
  0.05955523]",5074.488393852148,50752.875421293385,33.248432697029784,2.4548656141978765e-07,0.0012550263386699402,25904.316060997928,43315.626544724335
188,"[1.38258222e+05 2.78393471e+03 1.08200579e+03 9.16750995e+04
 9.65168140e+03 3.10700950e+03 8.11872860e+04 3.82228843e+04
 1.92869392e+03 2.57232726e+04 4.61770396e+03 7.11257212e+03
 1.00000000e+00]","[ 0.43454844 -0.22231931 -0.20575073  0.01884199 -0.20698094 -0.22333293
  0.35413718  0.40309598  0.05863556 -0.04745466 -0.19036037  0.52324638
 -0.15073573]",104167.85585627134,49547.91685586744,29.53086366993375,2.4548656141978765e-07,0.0012550263386699402,25763.71845644957,44176.064865611785
189,"[5.08774211e+04 3.40517000e+03 2.93379508e+03 1.34499798e+05
 3.99221099e+04 2.64596945e+03 5.33260266e+04 1.03569784e+04
 9.48698288e+02 1.51974637e+04 1.00321636e+05 1.14544662e+03
 1.00000000e+00]","[ 0.47659138 -0.01137085  0.2817905   0.36362344  0.35397856  0.05201623
  0.27537941 -0.09230015 -0.23016718 -0.1582284   0.51828824 -0.02218312
  0.04019797]",151288.2837550511,47804.39635071761,31.822387198917568,2.4548656141978765e-07,0.0012550263386699402,25683.06456186897,49011.3429195107
190,"[2.15967786e+04 9.60346004e+04 1.40087281e+04 1.06848824e+05
 1.30042490e+04 2.69484031e+03 7.53118951e+04 3.78088182e+04
 9.48698289e+02 1.40654534e+04 2.08129331e+04 1.17594978e+03
 1.00000000e+00]","[ 0.04456284  0.41909628  0.46588041  0.22936943  0.0438389  -0.23279723
  0.2898381   0.3894267  -0.02058653 -0.25795004  0.39198209  0.19851504
  0.03035918]",113483.22009873975,48001.59234668578,32.845263089984655,2.4548656141978765e-07,0.0012550263386699402,25637.310115988665,42719.1814218992
191,"[1.57905305e+04 1.55429173e+03 2.33946366e+03 8.91784039e+04
 7.44051037e+04 7.18249702e+04 4.61248759e+04 7.85267203e+03
 2.99879226e+03 3.57623247e+04 1.42439199e+04 1.18333668e+03
 1.00000000e+00]","[-0.29457588 -0.05808084  0.35238795 -0.16327876  0.36279802  0.52504356
  0.06511839 -0.13947773  0.47447677  0.04412949  0.27676829 -0.12299226
 -0.09603884]",54932.901256904115,51224.803037280646,30.468892672099173,2.4548656141978765e-07,0.0012550263386699402,25605.983733593715,47564.41660231518
192,"[6.68139555e+04 4.74930245e+03 2.47557930e+03 7.23209005e+04
 1.84009000e+04 7.07623775e+03 3.30275876e+04 6.40963701e+03
 2.35292653e+03 3.54336265e+04 8.12800126e+04 1.42050152e+04
 1.00000000e+00]","[ 0.20375569 -0.18720918 -0.10700044 -0.56869546 -0.10590916  0.05839236
 -0.47193975 -0.21786696  0.08415149 -0.16349676  0.3548141   0.3508601
 -0.14472268]",-18960.10783326272,47429.54948791726,31.120079786051065,2.4548656141978765e-07,0.0012550263386699402,25642.236500294573,48417.546649192416
193,"[3.10581436e+04 1.90748204e+03 5.22072510e+03 1.24614706e+05
 3.37348624e+04 3.11147899e+03 2.57927245e+04 1.33935589e+05
 9.48698288e+02 2.03549838e+04 3.76706518e+03 2.94722489e+03
 1.00000000e+00]","[ 0.24506047  0.12435303  0.14277394  0.19213566  0.17658201 -0.22427225
 -0.42715282  0.46203308  0.10249981 -0.37778475 -0.10515126  0.46902523
 -0.07415423]",82054.60228778303,49082.85889281664,32.03097630897537,2.4548656141978765e-07,0.0012550263386699402,25629.22797577256,44768.06626029198
194,"[1.54252280e+04 6.66817027e+04 3.31897266e+03 6.92711708e+04
 3.06342184e+03 2.35338363e+04 7.92124390e+04 1.46280638e+04
 1.04084358e+03 2.54841816e+04 4.84964385e+03 1.65415509e+04
 1.00000000e+00]","[-0.34116388  0.25901292 -0.20266292 -0.50941335 -0.31234567  0.28574935
  0.15280102 -0.27203611 -0.26195503 -0.20598811 -0.03386562  0.33758954
  0.11496033]",-10161.047402454045,50160.56482259264,32.04650274012238,2.4548656141978765e-07,0.0012550263386699402,25452.861057052698,43414.47639647691
195,"[1.77052364e+04 1.53562124e+03 1.18920433e+03 7.58819128e+04
 4.53170264e+04 3.40481257e+03 3.69040927e+04 4.07283309e+04
 5.45825429e+03 1.46582036e+05 1.13049644e+04 1.82762019e+03
 1.00000000e+00]","[-0.32234223  0.04162767 -0.09172887 -0.30346066  0.28346151  0.00628304
 -0.08311727  0.30804301  0.49063089  0.41523414  0.15535667  0.40033325
  0.1188727 ]",59598.18627875428,49165.44699406344,29.2019245501142,2.4548656141978765e-07,0.0012550263386699402,25484.72860945691,43554.29313490301
196,"[1.24720845e+04 1.76496873e+03 1.20711286e+03 8.08598760e+04
 6.22427261e+04 3.03622436e+03 1.67698907e+05 2.86429129e+04
 8.89155896e+03 2.76174345e+04 6.82206866e+03 1.18333668e+03
 1.00000000e+00]","[-0.54910555 -0.06694574 -0.22219564 -0.07816269  0.29307262 -0.14565429
  0.36524498  0.26182488  0.47426354  0.06012575  0.25483336  0.16481826
 -0.0938725 ]",80805.81596422067,46949.78141954022,34.441880078054965,2.4548656141978765e-07,0.0012550263386699402,25465.810557112643,46270.65598677748
197,"[2.22793464e+04 2.32562317e+03 1.09394090e+04 8.26646890e+04
 7.01633175e+03 8.72334468e+04 7.06645870e+04 1.06399542e+04
 1.04470856e+03 3.54982741e+04 2.20107688e+04 2.44712033e+03
 1.00000000e+00]","[ 0.02710524  0.24026787  0.38227374 -0.13692912 -0.17491517  0.47345176
  0.24682455 -0.33659055  0.1075188   0.11372992  0.33625968  0.44733512
 -0.10006173]",60604.77797795196,48115.132103666176,31.65879604406655,2.4548656141978765e-07,0.0012550263386699402,25438.995409909614,43504.12993036233
198,"[1.37331990e+04 5.75773465e+03 3.11279439e+03 8.71234064e+04
 6.87681127e+03 9.01062118e+03 2.54067276e+04 4.46605567e+03
 1.75795122e+04 1.30778816e+05 3.50419319e+04 1.52634845e+03
 1.00000000e+00]","[-0.45503906  0.12281155  0.00086102 -0.31963512 -0.29551803  0.00386877
 -0.52939168 -0.33768381  0.16011911  0.25905499  0.23915654 -0.20959586
  0.01355519]",-5588.3086023011,48710.78425505287,32.30545620317571,2.4548656141978765e-07,0.0012550263386699402,25403.094648026796,43862.241162940874
199,"[7.08608743e+04 1.85179425e+03 4.64019618e+04 1.72436911e+05
 4.24623697e+03 1.81740802e+03 5.38965793e+04 1.44077753e+04
 6.95924904e+02 1.40628750e+04 4.87578655e+03 1.12285860e+03
 1.00000000e+00]","[ 0.33413941 -0.08952169  0.54384125  0.33625758 -0.28730515 -0.04695306
  0.19225798  0.19505751  0.43306727 -0.29190673  0.01430138 -0.19625781
 -0.01632179]",114642.92556624331,48900.52287203868,30.548146869055927,2.4548656141978765e-07,0.0012550263386699402,25246.041788208502,44673.43828605465
200,"[1.71166029e+04 2.63781766e+03 1.08200579e+03 2.11392206e+05
 1.57297316e+04 2.64512172e+03 3.15595612e+04 8.47949111e+04
 9.48698288e+02 4.12668005e+04 3.06078296e+03 1.16569628e+03
 1.00000000e+00]","[ 0.15164598  0.3915124  -0.1059009   0.45219468 -0.09486585 -0.2778301
 -0.01947567  0.53944848  0.16024806  0.41534723 -0.10780685 -0.14202549
 -0.02161309]",158801.50684245513,47516.40709449441,34.31488128309138,2.4548656141978765e-07,0.0012550263386699402,25248.19713238256,44714.99338319796
201,"[1.68189119e+04 2.05790971e+03 2.30054274e+04 1.06308829e+05
 6.40963333e+04 3.34981002e+03 2.82975835e+04 7.40188580e+03
 1.28339248e+03 1.72817002e+04 7.81338751e+02 5.20021049e+04
 1.00000000e+00]","[-0.46387278 -0.07119148  0.32130069 -0.07995486  0.18684549 -0.11773361
 -0.43011862 -0.05950855 -0.03037987 -0.39038503 -0.31194898  0.35647539
  0.23473578]",1421.8044513833872,45887.42880598325,31.77383383596316,2.4548656141978765e-07,0.0012550263386699402,25180.950765413836,45134.540673023395
202,"[2.32133265e+04 9.11609824e+04 1.16534774e+03 1.10205158e+05
 5.33912025e+04 1.62948772e+04 4.07226644e+04 7.08595705e+03
 1.04084358e+03 2.36509601e+04 2.61057888e+04 1.18333668e+03
 1.00000000e+00]","[ 0.15507363  0.45503992 -0.07256909  0.11778395  0.40018502  0.5790843
  0.09104201 -0.1566073  -0.03154952 -0.03053675  0.44171718 -0.03361084
 -0.15257367]",102114.10666745568,46692.86612279732,30.083472663071007,2.4548656141978765e-07,0.0012550263386699402,25174.031314657088,46530.59098023915
203,"[5.75763374e+04 1.11871514e+04 1.05281926e+03 1.44134193e+05
 7.62304023e+03 2.68254283e+03 1.50441251e+05 1.09422454e+04
 9.48698293e+02 2.83463183e+04 3.51344960e+03 1.17718466e+03
 1.00000000e+00]","[ 0.42916999  0.45791212 -0.00471711  0.338316   -0.26400928 -0.16955842
  0.46338858 -0.17143883  0.03427351  0.25553736 -0.22386071  0.06499745
  0.16812537]",150526.35335976034,50243.92632448152,35.58336831908673,2.4548656141978765e-07,0.0012550263386699402,25232.009074061454,45007.42309709293
204,"[1.47306937e+04 1.57349370e+03 6.28603976e+02 1.90602358e+05
 8.80598429e+03 1.53584166e+04 4.69480076e+04 8.13068087e+03
 6.95924905e+02 6.37096351e+04 6.31855999e+04 1.11376495e+03
 1.00000000e+00]","[-0.0090266  -0.11745707  0.01583476  0.41754791 -0.14343076  0.5466594
  0.26580973 -0.04652756  0.00501653  0.38420696  0.47615706  0.11892373
 -0.17546595]",153211.2175515789,51558.35313146812,32.66089162416756,2.4548656141978765e-07,0.0012550263386699402,25095.93523528107,42861.159643923005
205,"[1.59857133e+04 1.94687068e+04 5.90458246e+03 8.35875134e+04
 5.51797979e+03 3.30850762e+03 3.57855920e+04 4.07554651e+04
 2.07157035e+03 1.22682922e+05 6.39452506e+03 2.33534945e+04
 1.00000000e+00]","[-0.17271173  0.31588864  0.35152313 -0.15231401 -0.16233185 -0.33137446
 -0.08933165  0.31332665  0.40774705  0.28312699 -0.22762541  0.4276326
  0.01417916]",44424.65625918018,47803.979556404476,32.944749095942825,2.4548656141978765e-07,0.0012550263386699402,25040.33523198053,43203.293663274686
206,"[1.73189992e+04 1.49173689e+03 1.16266120e+03 2.36086643e+05
 3.58433500e+04 1.29429112e+04 1.27321381e+04 2.05244880e+04
 9.52033543e+02 1.45201185e+04 2.87915554e+04 1.18333668e+03
 1.00000000e+00]","[-0.04130532  0.12451256  0.20225405  0.30227186  0.22539387  0.30297267
 -0.71318858  0.09272057 -0.0347376  -0.30163304  0.29540805  0.10075225
 -0.03285582]",80102.34983568375,47925.88244021852,30.724038562038913,2.4548656141978765e-07,0.0012550263386699402,25022.943007314574,43333.15228378387
207,"[1.97250299e+04 1.65293942e+04 2.08677909e+04 8.26747020e+04
 2.79886259e+04 7.09162887e+04 4.34318936e+04 7.81354942e+03
 3.19906668e+03 1.71883399e+04 3.76249767e+03 2.06533098e+03
 1.00000000e+00]","[-0.28783355  0.26476787  0.38007869 -0.27551511  0.13868323  0.38271168
 -0.05571123 -0.08885987  0.33278288 -0.35413732 -0.1556457   0.202374
  0.38554097]",6570.590013487099,46330.33255223661,30.551855569006875,2.4548656141978765e-07,0.0012550263386699402,24922.391396718478,45760.42140937137
208,"[2.06515605e+04 4.48869098e+04 3.55473032e+03 6.44434386e+04
 4.16329462e+04 3.28196923e+03 1.33146965e+05 1.73296110e+04
 2.20735806e+03 1.90586618e+04 2.41575965e+04 1.18333668e+03
 1.00000000e+00]","[-0.0992684   0.42117106  0.22461209 -0.50168203  0.17519552 -0.16252974
  0.3851362  -0.22382243  0.15950212 -0.2903499   0.38078625  0.01834765
  0.00327531]",43523.78122182331,47917.82347131788,30.783377623884007,2.4548656141978765e-07,0.0012550263386699402,24830.57900938467,44700.21850367428
209,"[2.26808698e+04 2.86118936e+03 1.58973406e+03 5.92927891e+04
 1.33289506e+05 5.97024448e+03 7.66859123e+04 1.46006409e+04
 1.91981472e+03 3.87767107e+04 2.79988649e+03 7.48778908e+03
 1.00000000e+00]","[ 0.015271    0.37459117  0.0209322  -0.41487616  0.38147704  0.37136675
  0.15571579 -0.08139285  0.30015601  0.17622991 -0.16892629  0.4720641
  0.00681504]",51140.7127932129,47151.32829980693,31.568310040980577,2.4548656141978765e-07,0.0012550263386699402,24829.28509011081,43227.92283241344
210,"[9.99463573e+04 7.77042583e+03 4.90766462e+03 1.71821826e+05
 8.76226088e+03 2.65194684e+03 3.03049756e+04 6.72191484e+03
 1.12483338e+03 6.45417200e+04 2.85182354e+03 1.18333668e+03
 1.00000000e+00]","[ 0.55734038  0.13608212  0.19578791  0.44925168 -0.17934011 -0.06037559
  0.00694077 -0.34174697 -0.02949528  0.5222865  -0.06434418 -0.01494547
  0.00542576]",164570.18291016165,50202.446316613234,41.78504007891752,2.4548656141978765e-07,0.0012550263386699402,24673.55963502028,41794.171508096566
211,"[1.78534714e+04 2.44835157e+03 1.42467465e+03 1.07239771e+05
 5.27138856e+04 3.21560731e+03 2.02872166e+04 4.28550843e+03
 2.69992822e+03 7.09021081e+04 8.47995975e+04 1.56652674e+04
 1.00000000e+00]","[ 0.03564309  0.30948085  0.1740174   0.16243387  0.32672242 -0.09514155
 -0.42592674 -0.29548841  0.20305865  0.25535735  0.36141713  0.46396516
 -0.09711702]",82640.73059757492,49422.43002918281,35.646884684916586,2.4548656141978765e-07,0.0012550263386699402,24694.581227404506,43330.88867709071
212,"[2.98066411e+04 1.36083563e+03 1.16008844e+03 1.83502866e+05
 8.54498898e+03 5.24694390e+04 4.20240811e+04 4.63982765e+04
 6.95924906e+02 1.48511074e+04 6.04441453e+03 1.31436463e+03
 1.00000000e+00]","[ 0.31835256 -0.13973543 -0.10427168  0.33244952 -0.20262952  0.5828763
  0.05639203  0.41511941  0.20740254 -0.39365875 -0.01244889  0.04845691
  0.03060441]",114952.25522515229,48521.89901879101,34.00481099891476,2.4548656141978765e-07,0.0012550263386699402,24626.788296973682,42605.68306122734
213,"[3.04100982e+04 1.01572092e+05 1.12504935e+03 9.39737835e+04
 2.44526755e+04 3.08660184e+03 8.61565910e+04 1.51514938e+04
 1.00933321e+04 2.28879391e+04 1.89835071e+04 1.18333668e+03
 1.00000000e+00]","[ 0.2544323   0.41911656 -0.14871649  0.12211438  0.23570722 -0.26566143
  0.34120789 -0.04262526  0.5363955   0.10769577  0.37979282  0.11830014
  0.14369185]",110540.1317830823,47788.557794013264,30.637377632781863,2.4548656141978765e-07,0.0012550263386699402,24531.472082917586,43911.99614160714
214,"[4.07111225e+04 6.37038184e+03 1.58313193e+03 9.04796242e+04
 1.35473473e+05 1.59110232e+04 3.34695148e+04 2.72581834e+04
 9.48698287e+02 1.80968961e+04 3.73177981e+03 1.80298035e+03
 1.00000000e+00]","[ 0.18447705  0.30362465  0.08422281 -0.28307777  0.36689656  0.47402008
 -0.31371404  0.26332169 -0.13903856 -0.45884383 -0.13330659 -0.08825191
  0.06373721]",28797.669534852874,49355.65593207786,31.464783760951832,2.4548656141978765e-07,0.0012550263386699402,24648.21150813049,43904.68997536168
215,"[4.20292913e+04 1.84608462e+04 1.17789615e+03 1.49890592e+05
 3.06652880e+04 1.78535477e+04 1.49554379e+04 3.12585393e+04
 3.68227648e+04 2.28805274e+04 2.55732996e+03 1.35873073e+03
 1.00000000e+00]","[ 0.2199303   0.31319731 -0.2955757   0.20172229  0.1738428   0.36148659
 -0.45534112  0.25130686  0.46606098 -0.13562851 -0.24134861  0.01369266
 -0.00721856]",71203.72718678218,49908.42823253684,35.87668676604517,2.4548656141978765e-07,0.0012550263386699402,24521.83603888743,43192.43515579654
216,"[4.84169200e+04 5.07162562e+03 1.39610304e+03 8.89752679e+04
 9.35936915e+03 9.13108726e+03 3.74695617e+04 7.47256824e+03
 6.94800996e+04 5.99290873e+04 2.97867835e+04 1.18333668e+03
 1.00000000e+00]","[ 0.33148454  0.26332369  0.26482808  0.05639519 -0.1402227   0.44816012
 -0.00666599 -0.1274461   0.55749081  0.27409531  0.3370151   0.04632358
  0.09496405]",89604.42137701654,44205.23021674725,31.279780667973682,2.4548656141978765e-07,0.0012550263386699402,24485.372635737538,42823.078886268806
